a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Charlotte Bobcats,jumpball,,Hibbert,,,Haywood,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=1
,,,,,,,,,,1,11.43,Charlotte Bobcats,shot,,,,,,,,,,Walker,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=2
,,,,,,,,,,1,11.42,Indiana Pacers,rebound,,,,,,,,,,Green,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=3
,,,,,,,,,,1,11.18,Indiana Pacers,shot,,,,,,,,,,Green,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=4
,,,,,,,,,,1,11.17,Charlotte Bobcats,rebound,,,,,,,,,,Kidd-Gilchrist,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=5
,,,,,,,,,,1,11.07,Indiana Pacers,foul,,,,,,,,,,Hibbert,,,,,,Shooting,,,,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=6
,,,,,,,,,,1,11.07,Charlotte Bobcats,free throw,,,,,,,1,,2,Henderson,1,,foul,made,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=7
,,,,,,,,,,1,11.07,Charlotte Bobcats,free throw,,,,,,,2,,2,Henderson,1,,foul,made,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=9
,,,,,,,,,,1,10.45,Charlotte Bobcats,foul,,,,,,,,,,Walker,,,,,,Personal,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=11
,,,,,,,,,,1,10.42,Indiana Pacers,turnover,,,,,,,,,,George,,,Bad Pass,,Mullens,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=12
,,,,,,,,,,1,10.36,Charlotte Bobcats,shot,Haywood,,,,,,,,,Kidd-Gilchrist,2,,,made,,Jump Shot,,,0-4,4,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=13
,,,,,,,,,,1,10.21,Indiana Pacers,shot,,,Mullens,,,,,,,George,,,,missed,,Layup,,,0-4,2,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=14
,,,,,,,,,,1,10.19,Charlotte Bobcats,rebound,,,,,,,,,,Kidd-Gilchrist,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=15
,,,,,,,,,,1,10.15,Charlotte Bobcats,shot,,,,,,,,,,Kidd-Gilchrist,,,,missed,,Layup,,,0-4,2,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=16
,,,,,,,,,,1,10.14,Charlotte Bobcats,rebound,,,,,,,,,,Mullens,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=18
,,,,,,,,,,1,10.14,Charlotte Bobcats,shot,,,,,,,,,,Mullens,2,,,made,,Putback Dunk,,,0-6,1,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=17
,,,,,,,,,,1,9.53,Indiana Pacers,shot,West,,,,,,,,,George,3,,,made,,3PT Jump Shot,,,3-6,24,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=19
,,,,,,,,,,1,9.35,Charlotte Bobcats,shot,,,,,,,,,,Mullens,,,,missed,,3PT Jump Shot,,,3-6,26,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=20
,,,,,,,,,,1,9.34,Indiana Pacers,rebound,,,,,,,,,,Hill,,,,,,,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=21
,,,,,,,,,,1,9.25,Indiana Pacers,shot,,,,,,,,,,West,,,,missed,,Jump Shot,,,3-6,5,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=22
,,,,,,,,,,1,9.24,Charlotte Bobcats,rebound,,,,,,,,,,Mullens,,,,,,,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=23
,,,,,,,,,,1,9.09,Charlotte Bobcats,shot,,,,,,,,,,Haywood,,,,missed,,Jump Shot,,,3-6,15,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=24
,,,,,,,,,,1,9.08,Indiana Pacers,rebound,,,,,,,,,,Hill,,,,,,,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=25
,,,,,,,,,,1,8.54,Indiana Pacers,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,3-6,26,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=26
,,,,,,,,,,1,8.53,Charlotte Bobcats,rebound,,,,,,,,,,Mullens,,,,,,,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=27
,,,,,,,,,,1,8.35,Charlotte Bobcats,shot,,,,,,,,,,Walker,2,,,made,,Jump Shot,,,3-8,19,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=28
,,,,,,,,,,1,8.18,Indiana Pacers,turnover,,,,,,,,,,Hibbert,,,Bad Pass,,Mullens,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=29
,,,,,,,,,,1,8.10,Charlotte Bobcats,shot,,,,,,,,,,Henderson,,,,missed,,Layup,,,3-8,2,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=30
,,,,,,,,,,1,8.08,Charlotte Bobcats,rebound,,,,,,,,,,Kidd-Gilchrist,,,,,,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=31
,,,,,,,,,,1,8.01,Charlotte Bobcats,shot,,,,,,,,,,Walker,2,,,made,,Driving Layup,,,3-10,2,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=32
,,,,,,,,,,1,7.40,Indiana Pacers,shot,,,,,,,,,,Hill,,,,missed,,3PT Jump Shot,,,3-10,24,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=33
,,,,,,,,,,1,7.39,Charlotte Bobcats,rebound,,,,,,,,,,Walker,,,,,,,,,3-10,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=34
,,,,,,,,,,1,7.24,Charlotte Bobcats,shot,Mullens,,,,,,,,,Henderson,2,,,made,,Jump Shot,,,3-12,17,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=35
,,,,,,,,,,1,7.24,Indiana Pacers,timeout,,,,,,,,,,,,,,,,,,,3-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=36
,,,,,,,,,,1,7.09,Charlotte Bobcats,foul,,,,,,,,,,Haywood,,,,,,Shooting,,,3-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=38
,,,,,,,,,,1,7.09,Indiana Pacers,free throw,,,,,,,1,,2,Green,,,foul,missed,,,,,3-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=39
,,,,,,,,,,1,7.09,Indiana Pacers,rebound,,,,,,,,,,,,,,,,,,,3-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=40
,,,,,,,,,,1,7.09,Indiana Pacers,free throw,,,,,,,2,,2,Green,,,foul,missed,,,,,3-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=41
,,,,,,,,,,1,7.06,Indiana Pacers,rebound,,,,,,,,,,Hibbert,,,,,,,,,3-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=44
,,,,,,,,,,1,7.06,Indiana Pacers,shot,,,,,,,,,,Hibbert,2,,,made,,Tip Shot,,,5-12,1,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=43
,,,,,,,,,,1,6.42,Charlotte Bobcats,shot,,,,,,,,,,Walker,,,,missed,,Jump Shot,,,5-12,20,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=45
,,,,,,,,,,1,6.41,Indiana Pacers,rebound,,,,,,,,,,,,,,,,,,,5-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=46
,,,,,,,,,,1,6.31,Charlotte Bobcats,foul,,,,,,,,,,Mullens,,,,,,Personal,,,5-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=47
,,,,,,,,,,1,6.31,Indiana Pacers,substitute,,,,Young,,Green,,,,,,,,,,,,,5-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=48
,,,,,,,,,,1,6.31,Charlotte Bobcats,substitute,,,,Thomas,,Mullens,,,,,,,,,,,,,5-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=49
,,,,,,,,,,1,6.25,Charlotte Bobcats,foul,,,,,,,,,,Henderson,,,,,,Shooting,,,5-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=50
,,,,,,,,,,1,6.25,Indiana Pacers,free throw,,,,,,,1,,2,Young,,,foul,missed,,,,,5-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=51
,,,,,,,,,,1,6.25,Indiana Pacers,rebound,,,,,,,,,,,,,,,,,,,5-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=52
,,,,,,,,,,1,6.25,Indiana Pacers,free throw,,,,,,,2,,2,Young,1,,foul,made,,,,,6-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=53
,,,,,,,,,,1,6.11,Charlotte Bobcats,foul,,,,,,,,,,,,,,,,,,,6-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=55
,,,,,,,,,,1,6.11,Charlotte Bobcats,turnover,,,,,,,,,,Haywood,,,Foul,,,,,,6-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=56
,,,,,,,,,,1,6.11,Indiana Pacers,substitute,,,,Stephenson,,Young,,,,,,,,,,,,,6-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=57
,,,,,,,,,,1,6.11,Charlotte Bobcats,substitute,,,,Biyombo,,Haywood,,,,,,,,,,,,,6-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=58
,,,,,,,,,,1,5.51,Indiana Pacers,shot,Stephenson,,,,,,,,,George,3,,,made,,3PT Jump Shot,,,9-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=59
,,,,,,,,,,1,5.29,Charlotte Bobcats,shot,,,,,,,,,,Henderson,,,,missed,,Jump Shot,,,9-12,19,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=60
,,,,,,,,,,1,5.26,Indiana Pacers,rebound,,,,,,,,,,Hill,,,,,,,,,9-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=61
,,,,,,,,,,1,5.11,Indiana Pacers,shot,Stephenson,,,,,,,,,West,2,,,made,,Floating Jump Shot,,,11-12,5,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=62
,,,,,,,,,,1,4.53,Charlotte Bobcats,shot,,,,,,,,,,Kidd-Gilchrist,,,,missed,,Layup,,,11-12,2,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=63
,,,,,,,,,,1,4.52,Indiana Pacers,rebound,,,,,,,,,,George,,,,,,,,,11-12,,http://stats.nba.com/cvp.html?GameID=0021200015&GameEventID=64
