a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.44,Memphis Grizzlies,turnover,,,,,,,,,,Gasol,,,Bad Pass,,Cousins,,,,,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=2
,,,,,,,,,,1,11.39,Sacramento Kings,turnover,,,,,,,,,,Cousins,,,Bad Pass,,Randolph,,,,,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=3
,,,,,,,,,,1,11.35,Memphis Grizzlies,shot,Randolph,,,,,,,,,Conley,2,,,made,,Driving Layup,,,2-0,2,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=4
,,,,,,,,,,1,11.11,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Jump Shot,,,2-0,21,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=5
,,,,,,,,,,1,11.11,Memphis Grizzlies,rebound,,,,,,,,,,Allen,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=6
,,,,,,,,,,1,10.49,Memphis Grizzlies,shot,,,,,,,,,,Gay,,,,missed,,Jump Shot,,,2-0,13,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=7
,,,,,,,,,,1,10.48,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=8
,,,,,,,,,,1,10.43,Sacramento Kings,shot,Garcia,,,,,,,,,Cousins,2,,,made,,Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=9
,,,,,,,,,,1,10.34,Memphis Grizzlies,shot,,,,,,,,,,Allen,2,,,made,,Layup,,,4-2,4,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=10
,,,,,,,,,,1,10.34,Sacramento Kings,foul,,,,,,,,,,Garcia,,,,,,Shooting,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=11
,,,,,,,,,,1,10.34,Sacramento Kings,timeout,,,,,,,,,,,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=12
,,,,,,,,,,1,10.34,Memphis Grizzlies,free throw,,,,,,,1,,1,Allen,1,,foul,made,,,,,5-2,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=13
,,,,,,,,,,1,10.23,Sacramento Kings,shot,Thomas,,,,,,,,,Salmons,3,,,made,,3PT Jump Shot,,,5-5,24,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=15
,,,,,,,,,,1,10.04,Memphis Grizzlies,shot,Randolph,,,,,,,,,Allen,2,,,made,,Dunk,,,7-5,1,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=16
,,,,,,,,,,1,9.47,Memphis Grizzlies,violation,,,,,,,,,,Randolph,,,Kicked Ball,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=17
,,,,,,,,,,1,9.37,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Layup,,,7-5,2,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=18
,,,,,,,,,,1,9.36,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=19
,,,,,,,,,,1,9.32,Memphis Grizzlies,shot,Conley,,,,,,,,,Gasol,2,,,made,,Jump Shot,,,9-5,4,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=20
,,,,,,,,,,1,9.32,Sacramento Kings,foul,,,,,,,,,,Thompson,,,,,,Shooting,,,9-5,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=21
,,,,,,,,,,1,9.32,Memphis Grizzlies,free throw,,,,,,,1,,1,Gasol,1,,foul,made,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=22
,,,,,,,,,,1,9.22,Sacramento Kings,shot,,,,,,,,,,Thomas,,,,missed,,3PT Jump Shot,,,10-5,25,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=24
,,,,,,,,,,1,9.20,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0021200509&GameEventID=25
