a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Minnesota Timberwolves,jumpball,,Gortat,,,Pekovic,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=1
,,,,,,,,,,1,11.35,Minnesota Timberwolves,shot,,,,,,,,,,Kirilenko,2,,,made,,Step Back Jump Shot,,,0-2,19,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=2
,,,,,,,,,,1,11.14,Phoenix Suns,shot,,,,,,,,,,Gortat,,,,missed,,Jump Shot,,,0-2,7,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=3
,,,,,,,,,,1,11.13,Minnesota Timberwolves,rebound,,,,,,,,,,Ridnour,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=4
,,,,,,,,,,1,10.56,Minnesota Timberwolves,shot,,,Scola,,,,,,,Love,,,,missed,,Jump Shot,,,0-2,8,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=5
,,,,,,,,,,1,10.55,Phoenix Suns,rebound,,,,,,,,,,Brown,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=6
,,,,,,,,,,1,10.47,Phoenix Suns,shot,,,,,,,,,,Brown,,,,missed,,Jump Shot,,,0-2,22,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=7
,,,,,,,,,,1,10.46,Minnesota Timberwolves,rebound,,,,,,,,,,Kirilenko,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=8
,,,,,,,,,,1,10.34,Minnesota Timberwolves,shot,,,,,,,,,,Pekovic,2,,,made,,Turnaround Jump Shot,,,0-4,9,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=9
,,,,,,,,,,1,10.24,Phoenix Suns,shot,,,,,,,,,,Dragic,2,,,made,,Pullup Jump Shot,,,2-4,17,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=10
,,,,,,,,,,1,10.05,Minnesota Timberwolves,shot,Shved,,,,,,,,,Pekovic,2,,,made,,Running Bank Shot,,,2-6,7,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=11
,,,,,,,,,,1,9.48,Phoenix Suns,shot,,,,,,,,,,Scola,,,,missed,,Jump Shot,,,2-6,6,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=12
,,,,,,,,,,1,9.48,Minnesota Timberwolves,rebound,,,,,,,,,,Love,,,,,,,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=13
,,,,,,,,,,1,9.39,Minnesota Timberwolves,shot,,,,,,,,,,Ridnour,,,,missed,,Jump Shot,,,2-6,15,http://stats.nba.com/cvp.html?GameID=0021200444&GameEventID=14
