a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.41,Miami Heat,shot,,,,,,,,,,Haslem,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=2
,,,,,,,,,,1,11.39,Los Angeles Lakers,rebound,,,,,,,,,,Clark,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=3
,,,,,,,,,,1,11.18,Los Angeles Lakers,shot,,,,,,,,,,Bryant,,,,missed,,3PT Jump Shot,,,,25,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=4
,,,,,,,,,,1,11.17,Miami Heat,rebound,,,,,,,,,,Haslem,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=5
,,,,,,,,,,1,11.12,Miami Heat,turnover,,,,,,,,,,Chalmers,,,Bad Pass,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=6
,,,,,,,,,,1,11.02,Los Angeles Lakers,shot,,,,,,,,,,World Peace,2,,,made,,Driving Layup,,,0-2,3,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=7
,,,,,,,,,,1,10.51,Miami Heat,shot,,,,,,,,,,James,,,,missed,,Jump Shot,,,0-2,19,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=8
,,,,,,,,,,1,10.51,Los Angeles Lakers,rebound,,,,,,,,,,,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=9
,,,,,,,,,,1,10.33,Miami Heat,foul,,,,,,,,,,Haslem,,,,,,Personal,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=10
,,,,,,,,,,1,10.28,Los Angeles Lakers,turnover,,,,,,,,,,Nash,,,Lost Ball,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=11
,,,,,,,,,,1,10.24,Miami Heat,shot,Chalmers,,,,,,,,,James,2,,,made,,Alley Oop Dunk,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=12
,,,,,,,,,,1,10.12,Los Angeles Lakers,shot,,,,,,,,,,World Peace,,,,missed,,Driving Finger Roll Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=13
,,,,,,,,,,1,10.09,Los Angeles Lakers,rebound,,,,,,,,,,,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200583&GameEventID=14
