a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.40,Atlanta Hawks,shot,,,,,,,,,,Smith,,,,missed,,Jump Shot,,,,22,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=2
,,,,,,,,,,1,11.38,Indiana Pacers,rebound,,,,,,,,,,Stephenson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=3
,,,,,,,,,,1,11.20,Indiana Pacers,turnover,,,,,,,,,,Hill Poss,,,Lost Ball,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=4
,,,,,,,,,,1,11.20,Indiana Pacers,foul,,,,,,,,,,Hill,,,,,,Personal,,,,,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=5
,,,,,,,,,,1,11.03,Atlanta Hawks,shot,,,,,,,,,,Smith,,,,missed,,Hook Shot,,,,5,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=6
,,,,,,,,,,1,11.01,Indiana Pacers,rebound,,,,,,,,,,Hibbert,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=7
,,,,,,,,,,1,10.40,Indiana Pacers,shot,George,,,,,,,,,Stephenson,3,,,made,,3PT Jump Shot,,,3-0,26,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=8
,,,,,,,,,,1,10.27,Atlanta Hawks,shot,,,,,,,,,,Harris,,,,missed,,3PT Jump Shot,,,3-0,25,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=9
,,,,,,,,,,1,10.25,Atlanta Hawks,rebound,,,,,,,,,,Horford,,,,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=10
,,,,,,,,,,1,10.16,Atlanta Hawks,shot,,,West,,,,,,,Teague,,,,missed,,Driving Jump Shot,,,3-0,5,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=11
,,,,,,,,,,1,10.14,Indiana Pacers,rebound,,,,,,,,,,Hill,,,,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0041200126&GameEventID=12
