a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.40,Washington Wizards,shot,Nene,,,,,,,,,Wall,2,,,made,,Jump Shot,,,0-2,19,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=2
,,,,,,,,,,1,11.23,New Orleans Hornets,shot,,,,,,,,,,Vasquez,,,,missed,,Jump Shot,,,0-2,6,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=3
,,,,,,,,,,1,11.22,Washington Wizards,rebound,,,,,,,,,,Wall,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=4
,,,,,,,,,,1,11.09,New Orleans Hornets,foul,,,,,,,,,,Aminu,,,,,,Shooting,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=5
,,,,,,,,,,1,11.09,Washington Wizards,free throw,,,,,,,1,,2,Nene,1,,foul,made,,,,,0-3,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=6
,,,,,,,,,,1,11.09,Washington Wizards,free throw,,,,,,,2,,2,Nene,1,,foul,made,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=8
,,,,,,,,,,1,10.46,New Orleans Hornets,turnover,,,,,,,,,,Vasquez,,,Bad Pass,,Nene,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=10
,,,,,,,,,,1,10.40,Washington Wizards,shot,,,,,,,,,,Temple,,,,missed,,Jump Shot,,,0-4,18,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=11
,,,,,,,,,,1,10.38,New Orleans Hornets,rebound,,,,,,,,,,Aminu,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=12
,,,,,,,,,,1,10.32,New Orleans Hornets,turnover,,,,,,,,,,Vasquez Out of Bounds,,,Lost Ball,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=13
,,,,,,,,,,1,10.19,Washington Wizards,shot,,,,,,,,,,Nene,,,,missed,,Jump Shot,,,0-4,7,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=14
,,,,,,,,,,1,10.18,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=15
,,,,,,,,,,1,10.04,New Orleans Hornets,shot,,,,,,,,,,Vasquez,,,,missed,,Jump Shot,,,0-4,4,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=16
,,,,,,,,,,1,10.03,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=17
,,,,,,,,,,1,10.03,Washington Wizards,foul,,,,,,,,,,Wall,,,,,,Shooting,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=18
,,,,,,,,,,1,10.03,New Orleans Hornets,free throw,,,,,,,1,,2,Davis,1,,foul,made,,,,,1-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=19
,,,,,,,,,,1,10.03,New Orleans Hornets,free throw,,,,,,,2,,2,Davis,1,,foul,made,,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=21
,,,,,,,,,,1,9.51,Washington Wizards,turnover,,,,,,,,,,Webster,,,Bad Pass,,Vasquez,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=23
,,,,,,,,,,1,9.45,Washington Wizards,foul,,,,,,,,,,Webster,,,,,,Shooting,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=24
,,,,,,,,,,1,9.45,New Orleans Hornets,free throw,,,,,,,1,,2,Davis,1,,foul,made,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=25
,,,,,,,,,,1,9.45,New Orleans Hornets,free throw,,,,,,,2,,2,Davis,1,,foul,made,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=27
,,,,,,,,,,1,9.35,Washington Wizards,shot,Wall,,,,,,,,,Webster,2,,,made,,Jump Shot,,,4-6,19,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=30
,,,,,,,,,,1,9.18,New Orleans Hornets,shot,,,,,,,,,,Gordon,,,,missed,,Jump Shot,,,4-6,4,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=31
,,,,,,,,,,1,9.17,Washington Wizards,rebound,,,,,,,,,,Nene,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=32
,,,,,,,,,,1,8.58,Washington Wizards,shot,,,,,,,,,,Wall,2,,,made,,Pullup Jump Shot,,,4-8,15,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=33
,,,,,,,,,,1,8.36,New Orleans Hornets,shot,,,,,,,,,,Davis,,,,missed,,Jump Shot,,,4-8,18,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=34
,,,,,,,,,,1,8.35,Washington Wizards,rebound,,,,,,,,,,Wall,,,,,,,,,4-8,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=35
,,,,,,,,,,1,8.28,Washington Wizards,shot,Wall,,,,,,,,,Webster,3,,,made,,3PT Jump Shot,,,4-11,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=36
,,,,,,,,,,1,8.12,New Orleans Hornets,shot,Vasquez,,,,,,,,,Gordon,2,,,made,,Driving Layup,,,6-11,2,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=37
,,,,,,,,,,1,8.12,Washington Wizards,foul,,,,,,,,,,Okafor,,,,,,Shooting,,,6-11,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=38
,,,,,,,,,,1,8.12,New Orleans Hornets,free throw,,,,,,,1,,1,Gordon,1,,foul,made,,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=39
,,,,,,,,,,1,8.03,New Orleans Hornets,foul,,,,,,,,,,Davis,,,,,,Shooting,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=42
,,,,,,,,,,1,8.03,Washington Wizards,free throw,,,,,,,1,,2,Okafor,1,,foul,made,,,,,7-12,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=43
,,,,,,,,,,1,8.03,Washington Wizards,free throw,,,,,,,2,,2,Okafor,1,,foul,made,,,,,7-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=45
,,,,,,,,,,1,7.56,New Orleans Hornets,shot,,,,,,,,,,Vasquez,2,,,made,,Running Layup,,,9-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=48
,,,,,,,,,,1,7.39,Washington Wizards,shot,,,,,,,,,,Webster,,,,missed,,3PT Jump Shot,,,9-13,27,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=49
,,,,,,,,,,1,7.38,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,9-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=50
,,,,,,,,,,1,7.20,New Orleans Hornets,shot,,,,,,,,,,Gordon,,,,missed,,Jump Shot,,,9-13,21,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=51
,,,,,,,,,,1,7.19,Washington Wizards,rebound,,,,,,,,,,Okafor,,,,,,,,,9-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=52
,,,,,,,,,,1,7.09,Washington Wizards,shot,,,,,,,,,,Nene,,,,missed,,Jump Shot,,,9-13,16,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=53
,,,,,,,,,,1,7.08,New Orleans Hornets,rebound,,,,,,,,,,Gordon,,,,,,,,,9-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=54
,,,,,,,,,,1,7.00,New Orleans Hornets,turnover,,,,,,,,,,Lopez Out of Bounds,,,Lost Ball,,,,,,9-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=55
,,,,,,,,,,1,6.44,Washington Wizards,shot,,,,,,,,,,Webster,,,,missed,,3PT Jump Shot,,,9-13,25,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=56
,,,,,,,,,,1,6.43,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,9-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=57
,,,,,,,,,,1,6.31,New Orleans Hornets,shot,Vasquez,,,,,,,,,Davis,2,,,made,,Driving Slam Dunk,,,11-13,2,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=58
,,,,,,,,,,1,6.08,Washington Wizards,turnover,,,,,,,,,,Okafor,,,Backcourt,,,,,,11-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=59
,,,,,,,,,,1,5.57,New Orleans Hornets,shot,,,,,,,,,,Gordon,2,,,made,,Fadeaway Jumper,,,13-13,14,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=61
,,,,,,,,,,1,5.44,Washington Wizards,shot,,,,,,,,,,Nene,,,,missed,,Layup,,,13-13,1,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=62
,,,,,,,,,,1,5.43,Washington Wizards,rebound,,,,,,,,,,Nene,,,,,,,,,13-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=63
,,,,,,,,,,1,5.41,Washington Wizards,turnover,,,,,,,,,,Nene,,,Lost Ball,,Gordon,,,,13-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=64
,,,,,,,,,,1,5.36,New Orleans Hornets,shot,,,,,,,,,,Gordon,2,,,made,,Running Layup,,,15-13,2,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=65
,,,,,,,,,,1,5.35,Washington Wizards,timeout,,,,,,,,,,,,,,,,,,,15-13,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=66
,,,,,,,,,,1,5.19,Washington Wizards,shot,Wall,,,,,,,,,Webster,3,,,made,,3PT Jump Shot,,,15-16,26,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=68
,,,,,,,,,,1,4.59,New Orleans Hornets,turnover,,,,,,,,,,Lopez,,,Offensive Goaltending,,,,,,15-16,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=69
,,,,,,,,,,1,4.44,Washington Wizards,shot,,,,,,,,,,Nene,,,,missed,,Jump Shot,,,15-16,5,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=71
,,,,,,,,,,1,4.43,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,15-16,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=72
,,,,,,,,,,1,4.31,New Orleans Hornets,shot,Vasquez,,,,,,,,,Davis,2,,,made,,Turnaround Hook Shot,,,17-16,7,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=73
,,,,,,,,,,1,4.16,Washington Wizards,shot,Temple,,,,,,,,,Okafor,2,,,made,,Reverse Layup,,,17-18,3,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=74
,,,,,,,,,,1,3.54,New Orleans Hornets,shot,Vasquez,,,,,,,,,Davis,2,,,made,,Layup,,,19-18,1,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=75
,,,,,,,,,,1,3.37,Washington Wizards,shot,Wall,,,,,,,,,Temple,2,,,made,,Jump Shot,,,19-20,21,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=76
,,,,,,,,,,1,3.22,New Orleans Hornets,shot,,,,,,,,,,Gordon,2,,,made,,Layup,,,21-20,2,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=77
,,,,,,,,,,1,3.04,Washington Wizards,shot,,,,,,,,,,Wall,,,,missed,,Jump Shot,,,21-20,21,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=78
,,,,,,,,,,1,3.03,New Orleans Hornets,rebound,,,,,,,,,,Aminu,,,,,,,,,21-20,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=79
,,,,,,,,,,1,2.55,New Orleans Hornets,shot,,,Nene,,,,,,,Davis,,,,missed,,Layup,,,21-20,2,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=80
,,,,,,,,,,1,2.53,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,21-20,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=81
,,,,,,,,,,1,2.51,New Orleans Hornets,shot,,,,,,,,,,Davis,2,,,made,,Layup,,,23-20,1,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=82
,,,,,,,,,,1,2.34,Washington Wizards,shot,Okafor,,,,,,,,,Wall,3,,,made,,3PT Jump Shot,,,23-23,24,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=83
,,,,,,,,,,1,2.26,New Orleans Hornets,timeout,,,,,,,,,,,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=84
,,,,,,,,,,1,2.26,New Orleans Hornets,substitute,,,,Anderson,,Aminu,,,,,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=86
,,,,,,,,,,1,2.26,New Orleans Hornets,substitute,,,,Thomas,,Davis,,,,,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=87
,,,,,,,,,,1,2.26,New Orleans Hornets,substitute,,,,Mason Jr.,,Gordon,,,,,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=88
,,,,,,,,,,1,2.26,Washington Wizards,substitute,,,,Ariza,,Nene,,,,,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=89
,,,,,,,,,,1,2.26,Washington Wizards,substitute,,,,Booker,,Temple,,,,,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=90
,,,,,,,,,,1,2.15,New Orleans Hornets,shot,,,,,,,,,,Anderson,,,,missed,,3PT Jump Shot,,,23-23,26,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=91
,,,,,,,,,,1,2.14,Washington Wizards,rebound,,,,,,,,,,Webster,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=92
,,,,,,,,,,1,1.56,Washington Wizards,shot,,,,,,,,,,Ariza,,,,missed,,3PT Jump Shot,,,23-23,26,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=93
,,,,,,,,,,1,1.55,Washington Wizards,rebound,,,,,,,,,,Booker,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=94
,,,,,,,,,,1,1.51,Washington Wizards,shot,,,,,,,,,,Wall,,,,missed,,Jump Shot,,,23-23,13,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=95
,,,,,,,,,,1,1.50,New Orleans Hornets,rebound,,,,,,,,,,Anderson,,,,,,,,,23-23,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=96
,,,,,,,,,,1,1.39,New Orleans Hornets,shot,,,,,,,,,,Vasquez,2,,,made,,Layup,,,25-23,1,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=97
,,,,,,,,,,1,1.32,Washington Wizards,shot,Wall,,,,,,,,,Webster,3,,,made,,3PT Jump Shot,,,25-26,25,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=98
,,,,,,,,,,1,1.13,New Orleans Hornets,shot,Vasquez,,,,,,,,,Anderson,3,,,made,,3PT Jump Shot,,,28-26,26,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=99
,,,,,,,,,,1,0.57,Washington Wizards,shot,,,,,,,,,,Okafor,,,,missed,,Jump Shot,,,28-26,14,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=100
,,,,,,,,,,1,0.56,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,28-26,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=101
,,,,,,,,,,1,0.46,New Orleans Hornets,shot,Vasquez,,,,,,,,,Lopez,2,,,made,,Layup,,,30-26,1,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=102
,,,,,,,,,,1,0.28,Washington Wizards,shot,,,,,,,,,,Webster,,,,missed,,3PT Jump Shot,,,30-26,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=103
,,,,,,,,,,1,0.28,Washington Wizards,rebound,,,,,,,,,,Booker,,,,,,,,,30-26,,http://stats.nba.com/cvp.html?GameID=0021200970&GameEventID=104
