a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.40,Milwaukee Bucks,shot,,,,,,,,,,Harris,,,,missed,,Hook Shot,,,,5,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=2
,,,,,,,,,,1,11.39,New York Knicks,rebound,,,,,,,,,,Thomas,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=3
,,,,,,,,,,1,11.23,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=4
,,,,,,,,,,1,11.22,Milwaukee Bucks,rebound,,,,,,,,,,Henson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=5
,,,,,,,,,,1,11.06,Milwaukee Bucks,shot,Henson,,,,,,,,,Ellis,2,,,made,,Jump Shot,,,0-2,19,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=6
,,,,,,,,,,1,10.39,New York Knicks,shot,Felton,,,,,,,,,Anthony,3,,,made,,3PT Jump Shot,,,3-2,28,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=7
,,,,,,,,,,1,10.21,Milwaukee Bucks,turnover,,,,,,,,,,Ellis,,,Bad Pass,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=8
,,,,,,,,,,1,10.07,New York Knicks,shot,,,,,,,,,,Felton,,,,missed,,3PT Jump Shot,,,3-2,24,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=9
,,,,,,,,,,1,10.05,Milwaukee Bucks,rebound,,,,,,,,,,Dalembert,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=10
,,,,,,,,,,1,10.03,Milwaukee Bucks,shot,Ellis,,,,,,,,,Jennings,2,,,made,,Layup,,,3-4,1,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=11
,,,,,,,,,,1,9.45,New York Knicks,shot,,,,,,,,,,Thomas,,,,missed,,Jump Shot,,,3-4,16,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=12
,,,,,,,,,,1,9.43,Milwaukee Bucks,rebound,,,,,,,,,,Dalembert,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=13
,,,,,,,,,,1,9.27,Milwaukee Bucks,shot,Henson,,,,,,,,,Ellis,2,,,made,,Jump Shot,,,3-6,22,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=14
,,,,,,,,,,1,9.10,New York Knicks,turnover,,,,,,,,,,Felton,,,Step Out of Bounds,,,,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=15
,,,,,,,,,,1,8.49,Milwaukee Bucks,shot,Ellis,,,,,,,,,Jennings,3,,,made,,3PT Jump Shot,,,3-9,26,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=16
,,,,,,,,,,1,8.37,New York Knicks,shot,,,,,,,,,,Brewer,,,,missed,,Jump Shot,,,3-9,14,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=17
,,,,,,,,,,1,8.35,Milwaukee Bucks,rebound,,,,,,,,,,Harris,,,,,,,,,3-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=18
,,,,,,,,,,1,8.26,Milwaukee Bucks,shot,,,,,,,,,,Ellis,,,,missed,,Layup,,,3-9,1,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=19
,,,,,,,,,,1,8.25,Milwaukee Bucks,rebound,,,,,,,,,,Henson,,,,,,,,,3-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=20
,,,,,,,,,,1,8.20,Milwaukee Bucks,shot,,,,,,,,,,Henson,,,,missed,,Jump Shot,,,3-9,16,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=21
,,,,,,,,,,1,8.19,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,3-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=22
,,,,,,,,,,1,8.14,Milwaukee Bucks,foul,,,,,,,,,,Dalembert,,,,,,Shooting,,,3-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=23
,,,,,,,,,,1,8.14,New York Knicks,free throw,,,,,,,1,,2,Chandler,1,,foul,made,,,,,4-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=24
,,,,,,,,,,1,8.14,New York Knicks,substitute,,,,Smith,,Thomas,,,,,,,,,,,,,4-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=26
,,,,,,,,,,1,8.14,New York Knicks,free throw,,,,,,,2,,2,Chandler,1,,foul,made,,,,,5-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=27
,,,,,,,,,,1,7.59,New York Knicks,foul,,,,,,,,,,Smith,,,,,,Shooting,,,5-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=29
,,,,,,,,,,1,7.59,Milwaukee Bucks,free throw,,,,,,,1,,2,Ellis,,,foul,missed,,,,,5-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=30
,,,,,,,,,,1,7.59,Milwaukee Bucks,rebound,,,,,,,,,,,,,,,,,,,5-9,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=31
,,,,,,,,,,1,7.59,Milwaukee Bucks,free throw,,,,,,,2,,2,Ellis,1,,foul,made,,,,,5-10,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=32
,,,,,,,,,,1,7.41,New York Knicks,shot,Felton,,,,,,,,,Anthony,3,,,made,,3PT Jump Shot,,,8-10,27,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=34
,,,,,,,,,,1,7.23,Milwaukee Bucks,shot,,,,,,,,,,Henson,,,,missed,,Hook Shot,,,8-10,3,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=35
,,,,,,,,,,1,7.22,Milwaukee Bucks,rebound,,,,,,,,,,Dalembert,,,,,,,,,8-10,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=36
,,,,,,,,,,1,7.19,Milwaukee Bucks,turnover,,,,,,,,,,Dalembert,,,Bad Pass,,,,,,8-10,,http://stats.nba.com/cvp.html?GameID=0021200215&GameEventID=37
