a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.37,Los Angeles Clippers,shot,,,,,,,,,,Butler,,,,missed,,3PT Jump Shot,,,,,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=3
,,,,,,,,,,1,11.35,Dallas Mavericks,rebound,,,,,,,,,,Wright,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=4
,,,,,,,,,,1,11.17,Dallas Mavericks,shot,Marion,,,,,,,,,Wright,2,,,made,,Finger Roll Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=5
,,,,,,,,,,1,10.56,Los Angeles Clippers,shot,,,,,,,,,,Paul,,,,missed,,3PT Jump Shot,,,0-2,24,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=6
,,,,,,,,,,1,10.56,Dallas Mavericks,rebound,,,,,,,,,,Nowitzki,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=7
,,,,,,,,,,1,10.56,Los Angeles Clippers,foul,,,,,,,,,,Jordan,,,,,,Loose ball,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=8
,,,,,,,,,,1,10.37,Dallas Mavericks,shot,,,,,,,,,,Nowitzki,2,,,made,,Step Back Jump Shot,,,0-4,13,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=9
,,,,,,,,,,1,10.23,Los Angeles Clippers,turnover,,,,,,,,,,Green,,,Bad Pass,,Marion,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=10
,,,,,,,,,,1,10.17,Dallas Mavericks,shot,,,,,,,,,,Marion,,,,missed,,Running Jump Shot,,,0-4,12,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=11
,,,,,,,,,,1,10.16,Los Angeles Clippers,rebound,,,,,,,,,,Griffin,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021201056&GameEventID=12
