a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,2,9.18,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,35-31,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=197,
,,,,,,,,,,2,9.11,Cleveland Cavaliers,shot,Gee,,,,,,,,,Waiters,2,,,made,,Jump Shot,,,35-33,20,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=198,
,,,,,,,,,,2,8.50,Sacramento Kings,shot,,,,,,,,,,Johnson,,,,missed,,Jump Shot,,,35-33,19,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=199,
,,,,,,,,,,2,8.49,Cleveland Cavaliers,rebound,,,,,,,,,,Livingston,,,,,,,,,35-33,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=200,
,,,,,,,,,,2,8.31,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,3PT Jump Shot,,,35-33,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=201,
,,,,,,,,,,2,8.30,Sacramento Kings,rebound,,,,,,,,,,Brooks,,,,,,,,,35-33,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=202,
,,,,,,,,,,2,8.23,Sacramento Kings,shot,,,,,,,,,,Brooks,2,,,made,,Driving Layup,,,37-33,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=203,
,,,,,,,,,,2,8.08,Sacramento Kings,foul,,,,,,,,,,Johnson,,,,,,Shooting,,,37-33,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=204,
,,,,,,,,,,2,8.08,Cleveland Cavaliers,free throw,,,,,,,1,,2,Gee,1,,foul,made,,,,,37-34,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=209,
,,,,,,,,,,2,8.08,Cleveland Cavaliers,free throw,,,,,,,2,,2,Gee,1,,foul,made,,,,,37-35,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=211,
,,,,,,,,,,2,7.49,Cleveland Cavaliers,foul,,,,,,,,,,Thompson,,,,,,Shooting,,,37-35,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=213,
,,,,,,,,,,2,7.49,Sacramento Kings,free throw,,,,,,,1,,2,Johnson,1,,foul,made,,,,,38-35,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=214,
,,,,,,,,,,2,7.49,Sacramento Kings,free throw,,,,,,,2,,2,Johnson,1,,foul,made,,,,,39-35,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=216,
,,,,,,,,,,2,7.33,Cleveland Cavaliers,shot,Livingston,,,,,,,,,Gee,2,,,made,,Step Back Jump Shot,,,39-37,10,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=218,
,,,,,,,,,,2,7.21,Sacramento Kings,shot,,,,,,,,,,Brooks,2,,,made,,Jump Shot,,,41-37,17,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=219,
,,,,,,,,,,2,7.10,Sacramento Kings,foul,,,,,,,,,,Johnson,,,,,,Shooting,,,41-37,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=220,
,,,,,,,,,,2,7.10,Cleveland Cavaliers,free throw,,,,,,,1,,3,Waiters,1,,foul,made,,,,,41-38,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=221,
,,,,,,,,,,2,7.10,Cleveland Cavaliers,free throw,,,,,,,2,,3,Waiters,1,,foul,made,,,,,41-39,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=223,
,,,,,,,,,,2,7.10,Sacramento Kings,substitute,,,,Salmons,,Johnson,,,,,,,,,,,,,41-39,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=225,
,,,,,,,,,,2,7.10,Cleveland Cavaliers,free throw,,,,,,,3,,3,Waiters,1,,foul,made,,,,,41-40,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=226,
,,,,,,,,,,2,6.52,Sacramento Kings,turnover,,,,,,,,,,Robinson,,,3 Second Violation,,,,,,41-40,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=228,
,,,,,,,,,,2,6.34,Cleveland Cavaliers,shot,,,,,,,,,,Livingston,,,,missed,,Turnaround Jump Shot,,,41-40,16,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=229,
,,,,,,,,,,2,6.33,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,41-40,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=230,
,,,,,,,,,,2,6.22,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,41-40,7,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=231,
,,,,,,,,,,2,6.21,Sacramento Kings,rebound,,,,,,,,,,Robinson,,,,,,,,,41-40,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=232,
,,,,,,,,,,2,6.00,Sacramento Kings,shot,,,,,,,,,,Hayes,,,,missed,,Layup,,,41-40,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=233,
,,,,,,,,,,2,5.58,Sacramento Kings,rebound,,,,,,,,,,Hayes,,,,,,,,,41-40,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=235,
,,,,,,,,,,2,5.58,Sacramento Kings,shot,,,,,,,,,,Hayes,2,,,made,,Putback Layup,,,43-40,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=234,
,,,,,,,,,,2,5.43,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,Slam Dunk,,,43-40,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=236,
,,,,,,,,,,2,5.40,Cleveland Cavaliers,rebound,,,,,,,,,,Livingston,,,,,,,,,43-40,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=237,
,,,,,,,,,,2,5.31,Cleveland Cavaliers,shot,Gee,,,,,,,,,Waiters,3,,,made,,3PT Jump Shot,,,43-43,26,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=238,
,,,,,,,,,,2,5.21,Cleveland Cavaliers,timeout,,,,,,,,,,,,,,,,,,,43-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=240,
,,,,,,,,,,2,5.21,Cleveland Cavaliers,substitute,,,,Zeller,,Livingston,,,,,,,,,,,,,43-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=242,
,,,,,,,,,,2,5.21,Cleveland Cavaliers,substitute,,,,Irving,,Jones,,,,,,,,,,,,,43-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=243,
,,,,,,,,,,2,5.21,Sacramento Kings,substitute,,,,Garcia,,Fredette,,,,,,,,,,,,,43-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=244,
,,,,,,,,,,2,5.21,Sacramento Kings,substitute,,,,Cousins,,Hayes,,,,,,,,,,,,,43-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=245,
,,,,,,,,,,2,5.09,Sacramento Kings,shot,,,,,,,,,,Cousins,2,,,made,,Jump Shot,,,45-43,15,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=246,
,,,,,,,,,,2,4.52,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,Jump Shot,,,45-43,19,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=247,
,,,,,,,,,,2,4.51,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,45-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=248,
,,,,,,,,,,2,4.35,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,3PT Jump Shot,,,45-43,26,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=249,
,,,,,,,,,,2,4.34,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,45-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=250,
,,,,,,,,,,2,4.30,Sacramento Kings,shot,Cousins,,,,,,,,,Robinson,2,,,made,,Layup,,,47-43,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=251,
,,,,,,,,,,2,4.12,Cleveland Cavaliers,shot,,,,,,,,,,Gee,,,,missed,,3PT Jump Shot,,,47-43,25,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=252,
,,,,,,,,,,2,4.11,Sacramento Kings,rebound,,,,,,,,,,Salmons,,,,,,,,,47-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=253,
,,,,,,,,,,2,4.05,Sacramento Kings,shot,,,,,,,,,,Brooks,,,,missed,,Layup,,,47-43,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=254,
,,,,,,,,,,2,4.01,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,47-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=256,
,,,,,,,,,,2,4.01,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Tip Shot,,,47-43,2,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=255,
,,,,,,,,,,2,3.58,Cleveland Cavaliers,rebound,,,,,,,,,,Irving,,,,,,,,,47-43,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=257,
,,,,,,,,,,2,3.54,Cleveland Cavaliers,shot,Gee,,,,,,,,,Waiters,2,,,made,,Layup,,,47-45,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=258,
,,,,,,,,,,2,3.41,Sacramento Kings,shot,Brooks,,,,,,,,,Garcia,3,,,made,,3PT Jump Shot,,,50-45,26,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=259,
,,,,,,,,,,2,3.17,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,Jump Shot,,,50-45,19,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=260,
,,,,,,,,,,2,3.16,Sacramento Kings,rebound,,,,,,,,,,Robinson,,,,,,,,,50-45,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=261,
,,,,,,,,,,2,3.02,Sacramento Kings,shot,,,,,,,,,,Salmons,,,,missed,,3PT Jump Shot,,,50-45,24,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=262,
,,,,,,,,,,2,3.00,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,50-45,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=263,
,,,,,,,,,,2,2.43,Cleveland Cavaliers,shot,Gee,,,,,,,,,Waiters,2,,,made,,Finger Roll Layup,,,50-47,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=264,
,,,,,,,,,,2,2.30,Sacramento Kings,shot,,,,,,,,,,Robinson,,,,missed,,Dunk,,,50-47,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=265,
,,,,,,,,,,2,2.27,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,50-47,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=266,
,,,,,,,,,,2,2.22,Sacramento Kings,shot,,,,,,,,,,Brooks,,,,missed,,3PT Jump Shot,,,50-47,25,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=267,
,,,,,,,,,,2,2.21,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,50-47,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=268,
,,,,,,,,,,2,2.05,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,2,,,made,,Driving Dunk,,,50-49,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=269,
,,,,,,,,,,2,1.57,Sacramento Kings,timeout,,,,,,,,,,,,,,,,,,,50-49,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=270,
,,,,,,,,,,2,1.57,Cleveland Cavaliers,substitute,,,,Miles,,Waiters,,,,,,,,,,,,,50-49,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=272,
,,,,,,,,,,2,1.57,Sacramento Kings,substitute,,,,Thompson,,Robinson,,,,,,,,,,,,,50-49,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=273,
,,,,,,,,,,2,1.40,Sacramento Kings,shot,,,,,,,,,,Garcia,,,,missed,,3PT Jump Shot,,,50-49,26,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=277,
,,,,,,,,,,2,1.39,Cleveland Cavaliers,rebound,,,,,,,,,,Irving,,,,,,,,,50-49,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=275,
,,,,,,,,,,2,1.18,Cleveland Cavaliers,shot,Irving,,,,,,,,,Thompson,2,,,made,,Jump Shot,,,50-51,12,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=276,
,,,,,,,,,,2,0.59,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Reverse Layup,,,50-51,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=278,
,,,,,,,,,,2,0.57,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,50-51,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=279,
,,,,,,,,,,2,0.48,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,Jump Shot,,,50-51,12,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=280,
,,,,,,,,,,2,0.43,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,50-51,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=282,
,,,,,,,,,,2,0.43,Cleveland Cavaliers,shot,,,,,,,,,,Zeller,2,,,made,,Tip Shot,,,50-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=281,
,,,,,,,,,,2,0.38,Sacramento Kings,shot,,,,,,,,,,Brooks,2,,,made,,Running Jump Shot,,,52-53,8,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=283,
,,,,,,,,,,2,0.31,Cleveland Cavaliers,foul,,,,,,,,,,Zeller,,,,,,Offensive,,,52-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=284,
,,,,,,,,,,2,0.31,Cleveland Cavaliers,turnover,,,,,,,,,,Zeller,,,Foul,,,,,,52-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=285,
,,,,,,,,,,2,0.12,Sacramento Kings,shot,,,,,,,,,,Brooks,,,,missed,,3PT Jump Shot,,,52-53,26,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=287,
,,,,,,,,,,2,0.11,Cleveland Cavaliers,rebound,,,,,,,,,,Irving,,,,,,,,,52-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=288,
,,,,,,,,,,2,0.00,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,Jump Shot,,,52-53,15,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=290,
,,,,,,,,,,2,0.00,Cleveland Cavaliers,rebound,,,,,,,,,,,,,,,,,,,52-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=291,
,,,,,,,,,,3,11.41,Cleveland Cavaliers,shot,,,,,,,,,,Miles,,,,missed,,Running Jump Shot,,,52-53,8,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=295,
,,,,,,,,,,3,11.39,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,52-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=296,
,,,,,,,,,,3,11.28,Sacramento Kings,shot,Thompson,,,,,,,,,Cousins,2,,,made,,Jump Shot,,,54-53,19,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=297,
,,,,,,,,,,3,11.17,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Jump Bank Shot,,,54-53,8,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=298,
,,,,,,,,,,3,11.15,Sacramento Kings,rebound,,,,,,,,,,Garcia,,,,,,,,,54-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=299,
,,,,,,,,,,3,11.12,Sacramento Kings,shot,Thomas,,,,,,,,,Thompson,2,,,made,,Layup,,,56-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=300,
,,,,,,,,,,3,10.55,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,Jump Shot,,,56-53,19,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=301,
,,,,,,,,,,3,10.54,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,56-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=302,
,,,,,,,,,,3,10.45,Sacramento Kings,shot,,,,,,,,,,Thomas,2,,,made,,Running Bank Shot,,,58-53,6,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=303,
,,,,,,,,,,3,10.45,Cleveland Cavaliers,foul,,,,,,,,,,Thompson,,,,,,Shooting,,,58-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=304,
,,,,,,,,,,3,10.45,Sacramento Kings,free throw,,,,,,,1,,1,Thomas,1,,foul,made,,,,,59-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=305,
,,,,,,,,,,3,10.20,Cleveland Cavaliers,shot,,,,,,,,,,Miles,,,,missed,,3PT Jump Shot,,,59-53,30,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=307,
,,,,,,,,,,3,10.19,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,59-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=308,
,,,,,,,,,,3,10.15,Cleveland Cavaliers,foul,,,,,,,,,,Irving,,,,,,Personal,,,59-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=309,
,,,,,,,,,,3,9.57,Sacramento Kings,shot,,,,,,,,,,Thomas,,,,missed,,3PT Jump Shot,,,59-53,28,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=311,
,,,,,,,,,,3,9.56,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,59-53,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=312,
,,,,,,,,,,3,9.35,Cleveland Cavaliers,shot,Irving,,,,,,,,,Gee,3,,,made,,3PT Jump Shot,,,59-56,25,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=313,
,,,,,,,,,,3,9.22,Sacramento Kings,turnover,,,,,,,,,,Salmons Out of Bounds,,,Lost Ball,,,,,,59-56,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=314,
,,,,,,,,,,3,9.12,Cleveland Cavaliers,shot,,,,,,,,,,Miles,,,,missed,,3PT Jump Shot,,,59-56,26,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=315,
,,,,,,,,,,3,9.11,Sacramento Kings,rebound,,,,,,,,,,Thomas,,,,,,,,,59-56,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=316,
,,,,,,,,,,3,9.02,Sacramento Kings,turnover,,,,,,,,,,Thomas,,,Step Out of Bounds,,,,,,59-56,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=317,
,,,,,,,,,,3,8.46,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Jump Bank Shot,,,59-56,9,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=318,
,,,,,,,,,,3,8.44,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,59-56,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=319,
,,,,,,,,,,3,8.37,Sacramento Kings,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,59-56,15,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=320,
,,,,,,,,,,3,8.35,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,59-56,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=321,
,,,,,,,,,,3,8.24,Sacramento Kings,foul,,,,,,,,,,Thompson,,,,,,Offensive,,,59-56,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=322,
,,,,,,,,,,3,8.24,Sacramento Kings,turnover,,,,,,,,,,Thompson,,,Foul,,,,,,59-56,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=323,
,,,,,,,,,,3,8.24,Sacramento Kings,foul,,,,,,,,,,Thompson,,,,,,Technical,,,59-56,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=324,
,,,,,,,,,,3,8.24,Cleveland Cavaliers,free throw,,,,,,,,,,Irving,1,,Technical,made,,,,,59-57,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=325,
,,,,,,,,,,3,8.06,Cleveland Cavaliers,shot,Irving,,,,,,,,,Gee,2,,,made,,Jump Shot,,,59-59,14,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=327,
,,,,,,,,,,3,7.50,Sacramento Kings,shot,,,,,,,,,,Garcia,,,,missed,,3PT Jump Shot,,,59-59,24,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=329,
,,,,,,,,,,3,7.49,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=330,
,,,,,,,,,,3,7.44,Sacramento Kings,foul,,,,,,,,,,Salmons,,,,,,Personal,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=331,
,,,,,,,,,,3,7.36,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,Jump Bank Shot,,,59-59,8,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=332,
,,,,,,,,,,3,7.36,Sacramento Kings,rebound,,,,,,,,,,,,,,,,,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=333,
,,,,,,,,,,3,7.36,Cleveland Cavaliers,foul,,,,,,,,,,Thompson,,,,,,Loose ball,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=334,
,,,,,,,,,,3,7.21,Sacramento Kings,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,59-59,9,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=335,
,,,,,,,,,,3,7.20,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=336,
,,,,,,,,,,3,7.15,Cleveland Cavaliers,shot,,,,,,,,,,Gee,,,,missed,,Jump Shot,,,59-59,10,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=337,
,,,,,,,,,,3,7.14,Cleveland Cavaliers,rebound,,,,,,,,,,,,,,,,,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=338,
,,,,,,,,,,3,7.14,Cleveland Cavaliers,substitute,,,,Walton,,Thompson,,,,,,,,,,,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=340,
,,,,,,,,,,3,7.01,Cleveland Cavaliers,shot,,,,,,,,,,Miles,,,,missed,,Step Back Jump Shot,,,59-59,16,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=341,
,,,,,,,,,,3,6.57,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=343,
,,,,,,,,,,3,6.57,Cleveland Cavaliers,shot,,,,,,,,,,Gee,,,,missed,,Tip Shot,,,59-59,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=342,
,,,,,,,,,,3,6.54,Sacramento Kings,rebound,,,,,,,,,,Salmons,,,,,,,,,59-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=344,
,,,,,,,,,,3,6.53,Sacramento Kings,shot,Salmons,,,,,,,,,Cousins,2,,,made,,Layup,,,61-59,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=345,
,,,,,,,,,,3,6.53,Cleveland Cavaliers,foul,,,,,,,,,,Walton,,,,,,Shooting,,,61-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=346,
,,,,,,,,,,3,6.53,Sacramento Kings,free throw,,,,,,,1,,1,Cousins,1,,foul,made,,,,,62-59,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=347,
,,,,,,,,,,3,6.40,Cleveland Cavaliers,shot,,,,,,,,,,Irving,2,,,made,,Jump Shot,,,62-61,17,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=350,
,,,,,,,,,,3,6.25,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Layup,,,62-61,2,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=351,
,,,,,,,,,,3,6.23,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,62-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=353,
,,,,,,,,,,3,6.23,Sacramento Kings,shot,,,,,,,,,,Thompson,2,,,made,,Putback Dunk,,,64-61,1,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=352,
,,,,,,,,,,3,6.08,Sacramento Kings,foul,,,,,,,,,,Cousins,,,,,,Personal,,,64-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=354,
,,,,,,,,,,3,6.05,Cleveland Cavaliers,turnover,,,,,,,,,,Walton,,,Bad Pass,,,,,,64-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=355,
,,,,,,,,,,3,5.53,Sacramento Kings,shot,Thomas,,,,,,,,,Cousins,2,,,made,,Layup,,,66-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=356,
,,,,,,,,,,3,5.48,Cleveland Cavaliers,turnover,,,,,,,,,,Miles,,,Lost Ball,,,,,,66-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=357,
,,,,,,,,,,3,5.43,Sacramento Kings,turnover,,,,,,,,,,Salmons,,,Lost Ball,,,,,,66-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=358,
,,,,,,,,,,3,5.36,Cleveland Cavaliers,shot,,,,,,,,,,Miles,,,,missed,,3PT Jump Shot,,,66-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=359,
,,,,,,,,,,3,5.35,Cleveland Cavaliers,rebound,,,,,,,,,,Irving,,,,,,,,,66-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=360,
,,,,,,,,,,3,5.34,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,Jump Shot,,,66-61,10,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=361,
,,,,,,,,,,3,5.33,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,66-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=362,
,,,,,,,,,,3,5.32,Cleveland Cavaliers,foul,,,,,,,,,,Miles,,,,,,Personal,,,66-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=363,
,,,,,,,,,,3,5.32,Cleveland Cavaliers,timeout,,,,,,,,,,,,,,,,,,,66-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=364,
,,,,,,,,,,3,5.32,Sacramento Kings,free throw,,,,,,,1,,2,Thompson,1,,foul,made,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=368,
,,,,,,,,,,3,5.32,Sacramento Kings,free throw,,,,,,,2,,2,Thompson,,,foul,missed,,,,,67-61,,http://stats.nba.com/cvp.html?GameID=0021200466&GameEventID=370,
