a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Los Angeles Clippers,jumpball,,Garnett,,,Jordan,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=1
,,,,,,,,,,1,11.37,Los Angeles Clippers,shot,,,,,,,,,,Paul,,,,missed,,Jump Shot,,,,19,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=2
,,,,,,,,,,1,11.37,Boston Celtics,rebound,,,,,,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=3
,,,,,,,,,,1,11.37,Los Angeles Clippers,foul,,,,,,,,,,Jordan,,,,,,Loose ball,,,,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=4
,,,,,,,,,,1,11.20,Boston Celtics,shot,,,,,,,,,,Garnett,,,,missed,,Jump Shot,,,,14,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=5
,,,,,,,,,,1,11.19,Boston Celtics,rebound,,,,,,,,,,Rondo,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=6
,,,,,,,,,,1,11.15,Boston Celtics,shot,,,,,,,,,,Terry,,,,missed,,3PT Jump Shot,,,,27,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=7
,,,,,,,,,,1,11.14,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=8
,,,,,,,,,,1,11.04,Los Angeles Clippers,shot,Green,,,,,,,,,Griffin,2,,,made,,Turnaround Fadeaway,,,0-2,14,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=9
,,,,,,,,,,1,10.41,Boston Celtics,shot,Garnett,,,,,,,,,Pierce,2,,,made,,Driving Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=10
,,,,,,,,,,1,10.27,Los Angeles Clippers,shot,,,,,,,,,,Butler,,,,missed,,Jump Shot,,,2-2,16,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=11
,,,,,,,,,,1,10.26,Boston Celtics,rebound,,,,,,,,,,Terry,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=12
,,,,,,,,,,1,10.11,Boston Celtics,turnover,,,,,,,,,,Garnett,,,Bad Pass,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=13
,,,,,,,,,,1,9.57,Los Angeles Clippers,shot,Butler,,,,,,,,,Green,3,,,made,,3PT Jump Shot,,,2-5,27,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=14
,,,,,,,,,,1,9.37,Boston Celtics,shot,,,Jordan,,,,,,,Garnett,,,,missed,,Jump Shot,,,2-5,7,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=15
,,,,,,,,,,1,9.35,Los Angeles Clippers,rebound,,,,,,,,,,Griffin,,,,,,,,,2-5,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=16
,,,,,,,,,,1,9.28,Los Angeles Clippers,shot,,,,,,,,,,Griffin,,,,missed,,Jump Shot,,,2-5,16,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=17
,,,,,,,,,,1,9.27,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,2-5,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=18
,,,,,,,,,,1,9.26,Los Angeles Clippers,shot,,,,,,,,,,Jordan,2,,,made,,Layup,,,2-7,1,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=19
,,,,,,,,,,1,9.26,Boston Celtics,foul,,,,,,,,,,Garnett,,,,,,Shooting,,,2-7,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=20
,,,,,,,,,,1,9.26,Los Angeles Clippers,free throw,,,,,,,1,,1,Jordan,,,foul,missed,,,,,2-7,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=21
,,,,,,,,,,1,9.26,Boston Celtics,rebound,,,,,,,,,,Garnett,,,,,,,,,2-7,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=23
,,,,,,,,,,1,9.06,Boston Celtics,shot,,,,,,,,,,Pierce,2,,,made,,Jump Shot,,,4-7,8,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=24
,,,,,,,,,,1,8.55,Los Angeles Clippers,shot,Paul,,,,,,,,,Green,3,,,made,,3PT Jump Shot,,,4-10,25,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=25
,,,,,,,,,,1,8.39,Boston Celtics,shot,,,,,,,,,,Rondo,,,,missed,,Jump Shot,,,4-10,18,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=26
,,,,,,,,,,1,8.38,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,4-10,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=27
,,,,,,,,,,1,8.29,Los Angeles Clippers,shot,,,,,,,,,,Paul,2,,,made,,Driving Layup,,,4-12,2,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=28
,,,,,,,,,,1,8.12,Boston Celtics,shot,,,,,,,,,,Rondo,,,,missed,,Reverse Layup,,,4-12,2,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=29
,,,,,,,,,,1,8.11,Los Angeles Clippers,rebound,,,,,,,,,,Butler,,,,,,,,,4-12,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=30
,,,,,,,,,,1,8.05,Los Angeles Clippers,shot,Paul,,,,,,,,,Jordan,2,,,made,,Alley Oop Dunk,,,4-14,1,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=31
,,,,,,,,,,1,7.46,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,Jump Shot,,,4-14,10,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=32
,,,,,,,,,,1,7.45,Los Angeles Clippers,rebound,,,,,,,,,,Paul,,,,,,,,,4-14,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=33
,,,,,,,,,,1,7.27,Los Angeles Clippers,shot,,,,,,,,,,Griffin,2,,,made,,Step Back Jump Shot,,,4-16,17,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=34
,,,,,,,,,,1,7.19,Boston Celtics,timeout,,,,,,,,,,,,,,,,,,,4-16,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=35
,,,,,,,,,,1,7.19,Boston Celtics,substitute,,,,Bass,,Garnett,,,,,,,,,,,,,4-16,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=46
,,,,,,,,,,1,7.04,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,Jump Shot,,,4-16,12,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=39
,,,,,,,,,,1,7.03,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,4-16,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=40
,,,,,,,,,,1,6.56,Boston Celtics,foul,,,,,,,,,,Collins,,,,,,Personal,,,4-16,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=41
,,,,,,,,,,1,6.47,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,Jump Shot,,,4-16,20,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=42
,,,,,,,,,,1,6.46,Boston Celtics,rebound,,,,,,,,,,Rondo,,,,,,,,,4-16,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=43
,,,,,,,,,,1,6.35,Boston Celtics,shot,,,,,,,,,,Bass,,,,missed,,Jump Shot,,,4-16,15,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=44
,,,,,,,,,,1,6.31,Los Angeles Clippers,rebound,,,,,,,,,,Green,,,,,,,,,4-16,,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=45
,,,,,,,,,,1,6.13,Los Angeles Clippers,shot,Paul,,,,,,,,,Butler,2,,,made,,Jump Shot,,,4-18,14,http://stats.nba.com/cvp.html?GameID=0021200424&GameEventID=47
