a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.48,Oklahoma City Thunder,shot,,,,,,,,,,Westbrook,,,,missed,,Pullup Jump Shot,,,,13,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=2
,,,,,,,,,,1,11.47,Houston Rockets,rebound,,,,,,,,,,Asik,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=3
,,,,,,,,,,1,11.36,Houston Rockets,turnover,,,,,,,,,,Lin,,,Bad Pass,,Sefolosha,,,,,,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=4
,,,,,,,,,,1,11.32,Houston Rockets,foul,,,,,,,,,,Lin,,,,,,Shooting,,,,,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=5
,,,,,,,,,,1,11.32,Oklahoma City Thunder,free throw,,,,,,,1,,2,Durant,1,,foul,made,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=6
,,,,,,,,,,1,11.32,Oklahoma City Thunder,free throw,,,,,,,2,,2,Durant,1,,foul,made,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=8
,,,,,,,,,,1,11.23,Houston Rockets,shot,,,,,,,,,,Asik,,,,missed,,Layup,,,0-2,1,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=10
,,,,,,,,,,1,11.22,Houston Rockets,rebound,,,,,,,,,,Smith,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=11
,,,,,,,,,,1,11.21,Houston Rockets,shot,,,Ibaka,,,,,,,Smith,,,,missed,,Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=12
,,,,,,,,,,1,11.20,Oklahoma City Thunder,rebound,,,,,,,,,,Westbrook,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=13
,,,,,,,,,,1,11.17,Oklahoma City Thunder,shot,,,,,,,,,,Westbrook,2,,,made,,Finger Roll Layup,,,0-4,,http://stats.nba.com/cvp.html?GameID=0041200141&GameEventID=14
