a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Boston Celtics,jumpball,,Bosh,,,Green,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=1
,,,,,,,,,,1,11.47,Boston Celtics,shot,Pierce,,,,,,,,,Bass,2,,,made,,Jump Shot,,,0-2,18,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=2
,,,,,,,,,,1,11.25,Miami Heat,shot,,,Green,,,,,,,Chalmers,,,,missed,,Jump Shot,,,0-2,11,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=3
,,,,,,,,,,1,11.24,Miami Heat,rebound,,,,,,,,,,,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=4
,,,,,,,,,,1,11.20,Miami Heat,shot,,,,,,,,,,James,,,,missed,,Jump Shot,,,0-2,13,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=5
,,,,,,,,,,1,11.19,Boston Celtics,rebound,,,,,,,,,,Bradley,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=6
,,,,,,,,,,1,11.08,Boston Celtics,shot,,,Bosh,,,,,,,Bradley,,,,missed,,Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=7
,,,,,,,,,,1,11.07,Boston Celtics,rebound,,,,,,,,,,Bradley,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=8
,,,,,,,,,,1,11.02,Boston Celtics,shot,,,,,,,,,,Bradley,2,,,made,,Step Back Jump Shot,,,0-4,21,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=9
,,,,,,,,,,1,10.53,Miami Heat,turnover,,,,,,,,,,James,,,Bad Pass,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=10
,,,,,,,,,,1,10.30,Boston Celtics,shot,Pierce,,,,,,,,,Bass,2,,,made,,Driving Slam Dunk,,,0-6,1,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=11
,,,,,,,,,,1,10.07,Miami Heat,shot,Haslem,,,,,,,,,Chalmers,3,,,made,,3PT Jump Shot,,,3-6,26,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=12
,,,,,,,,,,1,9.46,Boston Celtics,shot,,,James,,,,,,,Bradley,,,,missed,,Layup,,,3-6,1,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=13
,,,,,,,,,,1,9.45,Miami Heat,rebound,,,,,,,,,,Haslem,,,,,,,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=14
,,,,,,,,,,1,9.38,Miami Heat,shot,James,,,,,,,,,Wade,2,,,made,,Jump Hook Shot,,,5-6,1,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=15
,,,,,,,,,,1,9.22,Boston Celtics,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,5-6,25,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=16
,,,,,,,,,,1,9.21,Miami Heat,rebound,,,,,,,,,,Bosh,,,,,,,,,5-6,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=17
,,,,,,,,,,1,9.16,Miami Heat,shot,,,,,,,,,,James,2,,,made,,Driving Layup,,,7-6,1,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=18
,,,,,,,,,,1,9.16,Boston Celtics,foul,,,,,,,,,,Green,,,,,,Shooting,,,7-6,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=19
,,,,,,,,,,1,9.16,Miami Heat,free throw,,,,,,,1,,1,James,1,,foul,made,,,,,8-6,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=20
,,,,,,,,,,1,8.58,Boston Celtics,shot,,,,,,,,,,Lee,2,,,made,,Driving Layup,,,8-8,1,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=22
,,,,,,,,,,1,8.41,Miami Heat,shot,,,,,,,,,,James,2,,,made,,Turnaround Hook Shot,,,10-8,1,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=23
,,,,,,,,,,1,8.34,Boston Celtics,turnover,,,,,,,,,,Bradley,,,Bad Pass,,Chalmers,,,,10-8,,http://stats.nba.com/cvp.html?GameID=0021200998&GameEventID=24
