a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.39,Dallas Mavericks,shot,,,,,,,,,,Kaman,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=2
,,,,,,,,,,1,11.37,Memphis Grizzlies,rebound,,,,,,,,,,Gasol,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=3
,,,,,,,,,,1,11.13,Memphis Grizzlies,shot,Conley,,,,,,,,,Randolph,2,,,made,,Jump Shot,,,0-2,19,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=4
,,,,,,,,,,1,10.50,Dallas Mavericks,shot,,,,,,,,,,Collison,,,,missed,,3PT Jump Shot,,,0-2,26,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=6
,,,,,,,,,,1,10.49,Memphis Grizzlies,rebound,,,,,,,,,,Gay,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=7
,,,,,,,,,,1,10.27,Memphis Grizzlies,shot,,,,,,,,,,Gay,,,,missed,,3PT Jump Shot,,,0-2,26,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=8
,,,,,,,,,,1,10.25,Dallas Mavericks,rebound,,,,,,,,,,Kaman,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=9
,,,,,,,,,,1,10.17,Dallas Mavericks,turnover,,,,,,,,,,Kaman,,,Bad Pass,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=10
,,,,,,,,,,1,10.16,Dallas Mavericks,foul,,,,,,,,,,Jones,,,,,,Shooting,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=11
,,,,,,,,,,1,10.16,Memphis Grizzlies,free throw,,,,,,,1,,2,Gay,1,,foul,made,,,,,0-3,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=12
,,,,,,,,,,1,10.16,Memphis Grizzlies,free throw,,,,,,,2,,2,Gay,1,,foul,made,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=14
,,,,,,,,,,1,10.03,Dallas Mavericks,shot,,,,,,,,,,Mayo,,,,missed,,Jump Shot,,,0-4,18,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=16
,,,,,,,,,,1,10.00,Dallas Mavericks,rebound,,,,,,,,,,Kaman,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=18
,,,,,,,,,,1,10.00,Dallas Mavericks,shot,,,,,,,,,,Kaman,,,,missed,,Tip Shot,,,0-4,1,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=17
,,,,,,,,,,1,9.59,Dallas Mavericks,rebound,,,,,,,,,,Mayo,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=19
,,,,,,,,,,1,9.58,Dallas Mavericks,shot,,,,,,,,,,Mayo,,,,missed,,Pullup Jump Shot,,,0-4,7,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=20
,,,,,,,,,,1,9.53,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=21
,,,,,,,,,,1,9.38,Memphis Grizzlies,shot,,,,,,,,,,Allen,,,,missed,,Jump Shot,,,0-4,19,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=23
,,,,,,,,,,1,9.36,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=24
,,,,,,,,,,1,9.32,Memphis Grizzlies,shot,,,,,,,,,,Randolph,2,,,made,,Reverse Layup,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=25
,,,,,,,,,,1,9.28,Dallas Mavericks,timeout,,,,,,,,,,,,,,,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=26
,,,,,,,,,,1,9.19,Dallas Mavericks,shot,,,,,,,,,,Marion,,,,missed,,Running Jump Shot,,,0-6,15,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=29
,,,,,,,,,,1,9.18,Dallas Mavericks,rebound,,,,,,,,,,,,,,,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=30
,,,,,,,,,,1,9.10,Dallas Mavericks,shot,Jones,,,,,,,,,Marion,2,,,made,,Jump Shot,,,2-6,7,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=31
,,,,,,,,,,1,8.46,Memphis Grizzlies,shot,,,,,,,,,,Gay,,,,missed,,3PT Jump Shot,,,2-6,26,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=32
,,,,,,,,,,1,8.45,Memphis Grizzlies,rebound,,,,,,,,,,Gasol,,,,,,,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=33
,,,,,,,,,,1,8.28,Memphis Grizzlies,shot,,,,,,,,,,Gay,2,,,made,,Layup,,,2-8,1,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=34
,,,,,,,,,,1,8.17,Dallas Mavericks,turnover,,,,,,,,,,Kaman,,,Lost Ball,,,,,,2-8,,http://stats.nba.com/cvp.html?GameID=0021200386&GameEventID=35
