a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.33,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,Jump Shot,,,,22,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=2
,,,,,,,,,,1,11.32,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=3
,,,,,,,,,,1,11.22,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,Jump Shot,,,,23,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=4
,,,,,,,,,,1,11.20,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=6
,,,,,,,,,,1,11.20,Portland Trail Blazers,shot,,,,,,,,,,Hickson,2,,,made,,Putback Layup,,,0-2,1,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=5
,,,,,,,,,,1,11.04,Los Angeles Clippers,shot,Griffin,,,,,,,,,Green,2,,,made,,Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=7
,,,,,,,,,,1,10.43,Portland Trail Blazers,shot,,,,,,,,,,Matthews,,,,missed,,3PT Jump Shot,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=9
,,,,,,,,,,1,10.40,Los Angeles Clippers,rebound,,,,,,,,,,Butler,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=10
,,,,,,,,,,1,10.29,Portland Trail Blazers,foul,,,,,,,,,,Batum,,,,,,Personal,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=11
,,,,,,,,,,1,10.22,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,,,,missed,,Running Jump Shot,,,2-2,9,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=12
,,,,,,,,,,1,10.21,Los Angeles Clippers,rebound,,,,,,,,,,Griffin,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=13
,,,,,,,,,,1,10.17,Los Angeles Clippers,shot,,,,,,,,,,Griffin,2,,,made,,Hook Shot,,,4-2,9,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=14
,,,,,,,,,,1,10.05,Los Angeles Clippers,foul,,,,,,,,,,Green,,,,,,Shooting,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=15
,,,,,,,,,,1,10.05,Portland Trail Blazers,free throw,,,,,,,1,,2,Hickson,,,foul,missed,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=16
,,,,,,,,,,1,10.05,Portland Trail Blazers,rebound,,,,,,,,,,,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=17
,,,,,,,,,,1,10.05,Portland Trail Blazers,free throw,,,,,,,2,,2,Hickson,1,,foul,made,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=18
,,,,,,,,,,1,9.47,Los Angeles Clippers,shot,,,,,,,,,,Griffin,,,,missed,,Jump Shot,,,4-3,12,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=20
,,,,,,,,,,1,9.46,Portland Trail Blazers,rebound,,,,,,,,,,Matthews,,,,,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=21
,,,,,,,,,,1,9.36,Portland Trail Blazers,turnover,,,,,,,,,,Matthews,,,Bad Pass,,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=22
,,,,,,,,,,1,9.33,Los Angeles Clippers,foul,,,,,,,,,,Green,,,,,,Offensive Charge,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=23
,,,,,,,,,,1,9.33,Los Angeles Clippers,turnover,,,,,,,,,,Green,,,Foul,,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=24
,,,,,,,,,,1,9.24,Portland Trail Blazers,shot,Batum,,,,,,,,,Hickson,2,,,made,,Alley Oop Dunk,,,4-5,1,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=25
,,,,,,,,,,1,9.09,Los Angeles Clippers,shot,,,,,,,,,,Butler,,,,missed,,Jump Shot,,,4-5,20,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=26
,,,,,,,,,,1,9.08,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=27
,,,,,,,,,,1,9.00,Portland Trail Blazers,shot,,,,,,,,,,Hickson,,,,missed,,Reverse Dunk,,,4-5,2,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=28
,,,,,,,,,,1,8.58,Los Angeles Clippers,rebound,,,,,,,,,,Bledsoe,,,,,,,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=29
,,,,,,,,,,1,8.45,Los Angeles Clippers,shot,Butler,,,,,,,,,Green,3,,,made,,3PT Jump Shot,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=30
,,,,,,,,,,1,8.31,Portland Trail Blazers,turnover,,,,,,,,,,Lillard,,,Bad Pass,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200651&GameEventID=31
