a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.44,Golden State Warriors,shot,Lee,,,,,,,,,Curry,3,,,made,,3PT Jump Shot,,,0-3,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=2
,,,,,,,,,,1,11.19,Charlotte Bobcats,shot,,,,,,,,,,Walker,3,,,made,,3PT Jump Shot,,,3-3,27,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=3
,,,,,,,,,,1,11.02,Golden State Warriors,shot,,,,,,,,,,Lee,,,,missed,,Jump Hook Shot,,,3-3,7,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=4
,,,,,,,,,,1,11.01,Golden State Warriors,rebound,,,,,,,,,,,,,,,,,,,3-3,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=5
,,,,,,,,,,1,11.00,Golden State Warriors,turnover,,,,,,,,,,Thompson,,,Traveling,,,,,,3-3,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=6
,,,,,,,,,,1,10.51,Charlotte Bobcats,shot,Walker,,,,,,,,,Henderson,2,,,made,,Jump Shot,,,5-3,23,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=7
,,,,,,,,,,1,10.42,Golden State Warriors,turnover,,,,,,,,,,Ezeli,,,Lost Ball,,Walker,,,,5-3,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=8
,,,,,,,,,,1,10.38,Charlotte Bobcats,shot,Walker,,,,,,,,,Henderson,2,,,made,,Driving Jump Shot,,,7-3,4,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=9
,,,,,,,,,,1,10.38,Golden State Warriors,foul,,,,,,,,,,Ezeli,,,,,,Shooting,,,7-3,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=10
,,,,,,,,,,1,10.38,Charlotte Bobcats,free throw,,,,,,,1,,1,Henderson,,,foul,missed,,,,,7-3,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=11
,,,,,,,,,,1,10.37,Golden State Warriors,rebound,,,,,,,,,,Ezeli,,,,,,,,,7-3,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=13
,,,,,,,,,,1,10.28,Golden State Warriors,shot,,,Biyombo,,,,,,,Curry,,,,missed,,Layup,,,7-3,2,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=14
,,,,,,,,,,1,10.27,Golden State Warriors,rebound,,,,,,,,,,Barnes,,,,,,,,,7-3,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=15
,,,,,,,,,,1,10.24,Golden State Warriors,shot,Curry,,,,,,,,,Thompson,2,,,made,,Jump Shot,,,7-5,19,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=16
,,,,,,,,,,1,10.07,Charlotte Bobcats,shot,,,,,,,,,,Mullens,,,,missed,,3PT Jump Shot,,,7-5,27,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=17
,,,,,,,,,,1,10.06,Golden State Warriors,rebound,,,,,,,,,,Thompson,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=18
,,,,,,,,,,1,9.56,Golden State Warriors,shot,,,,,,,,,,Lee,,,,missed,,Jump Shot,,,7-5,19,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=19
,,,,,,,,,,1,9.54,Golden State Warriors,rebound,,,,,,,,,,Ezeli,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=20
,,,,,,,,,,1,9.49,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,Layup,,,7-5,2,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=21
,,,,,,,,,,1,9.48,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=22
,,,,,,,,,,1,9.43,Golden State Warriors,turnover,,,,,,,,,,Lee,,,Lost Ball,,Kidd-Gilchrist,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=24
,,,,,,,,,,1,9.40,Charlotte Bobcats,shot,,,,,,,,,,Henderson,,,,missed,,Jump Shot,,,7-5,15,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=25
,,,,,,,,,,1,9.39,Golden State Warriors,rebound,,,,,,,,,,Barnes,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=26
,,,,,,,,,,1,9.32,Golden State Warriors,shot,Lee,,,,,,,,,Curry,3,,,made,,3PT Jump Shot,,,7-8,28,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=27
,,,,,,,,,,1,9.18,Charlotte Bobcats,shot,,,,,,,,,,Mullens,,,,missed,,Jump Shot,,,7-8,20,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=28
,,,,,,,,,,1,9.17,Golden State Warriors,rebound,,,,,,,,,,Ezeli,,,,,,,,,7-8,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=29
,,,,,,,,,,1,9.06,Golden State Warriors,shot,Curry,,,,,,,,,Thompson,3,,,made,,3PT Jump Shot,,,7-11,26,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=30
,,,,,,,,,,1,8.55,Charlotte Bobcats,shot,,,,,,,,,,Walker,,,,missed,,3PT Jump Shot,,,7-11,28,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=31
,,,,,,,,,,1,8.54,Charlotte Bobcats,rebound,,,,,,,,,,Kidd-Gilchrist,,,,,,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=32
,,,,,,,,,,1,8.47,Charlotte Bobcats,turnover,,,,,,,,,,Mullens,,,Bad Pass,,Barnes,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=33
,,,,,,,,,,1,8.47,Charlotte Bobcats,foul,,,,,,,,,,Mullens,,,,,,Personal,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=34
,,,,,,,,,,1,8.47,Charlotte Bobcats,substitute,,,,Warrick,,Mullens,,,,,,,,,,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=35
,,,,,,,,,,1,8.33,Golden State Warriors,turnover,,,,,,,,,,Barnes,,,Bad Pass,,Biyombo,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=36
,,,,,,,,,,1,8.28,Charlotte Bobcats,shot,Henderson,,,,,,,,,Kidd-Gilchrist,2,,,made,,Driving Layup,,,9-11,2,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=37
,,,,,,,,,,1,8.11,Golden State Warriors,shot,,,,,,,,,,Lee,2,,,made,,Turnaround Hook Shot,,,9-13,9,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=38
,,,,,,,,,,1,7.50,Charlotte Bobcats,shot,Henderson,,,,,,,,,Kidd-Gilchrist,2,,,made,,Floating Jump Shot,,,11-13,7,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=39
,,,,,,,,,,1,7.36,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,3PT Jump Shot,,,11-13,27,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=40
,,,,,,,,,,1,7.35,Charlotte Bobcats,rebound,,,,,,,,,,Walker,,,,,,,,,11-13,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=41
,,,,,,,,,,1,7.18,Charlotte Bobcats,turnover,,,,,,,,,,Warrick,,,Step Out of Bounds,,,,,,11-13,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=42
,,,,,,,,,,1,7.04,Golden State Warriors,turnover,,,,,,,,,,Lee,,,Bad Pass,,,,,,11-13,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=43
,,,,,,,,,,1,6.50,Golden State Warriors,foul,,,,,,,,,,Thompson,,,,,,Personal,,,11-13,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=44
,,,,,,,,,,1,6.42,Charlotte Bobcats,shot,,,,,,,,,,Warrick,,,,missed,,Jump Shot,,,11-13,14,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=45
,,,,,,,,,,1,6.41,Charlotte Bobcats,rebound,,,,,,,,,,,,,,,,,,,11-13,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=46
,,,,,,,,,,1,6.39,Charlotte Bobcats,shot,Walker,,,,,,,,,Henderson,2,,,made,,Jump Shot,,,13-13,19,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=47
,,,,,,,,,,1,6.21,Golden State Warriors,shot,,,,,,,,,,Curry,,,,missed,,Jump Shot,,,13-13,19,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=48
,,,,,,,,,,1,6.20,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,13-13,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=49
,,,,,,,,,,1,6.17,Golden State Warriors,shot,,,,,,,,,,Lee,2,,,made,,Jump Shot,,,13-15,4,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=50
,,,,,,,,,,1,6.04,Charlotte Bobcats,shot,,,,,,,,,,Kidd-Gilchrist,,,,missed,,3PT Jump Shot,,,13-15,26,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=51
,,,,,,,,,,1,6.03,Charlotte Bobcats,rebound,,,,,,,,,,Biyombo,,,,,,,,,13-15,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=52
,,,,,,,,,,1,5.59,Charlotte Bobcats,shot,Walker,,,,,,,,,Warrick,2,,,made,,Slam Dunk,,,15-15,2,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=53
,,,,,,,,,,1,5.40,Golden State Warriors,shot,Curry,,,,,,,,,Ezeli,2,,,made,,Jump Shot,,,15-17,8,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=54
,,,,,,,,,,1,5.18,Charlotte Bobcats,shot,Kidd-Gilchrist,,,,,,,,,Walker,3,,,made,,3PT Jump Shot,,,18-17,28,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=55
,,,,,,,,,,1,4.57,Golden State Warriors,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,18-17,20,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=56
,,,,,,,,,,1,4.55,Charlotte Bobcats,rebound,,,,,,,,,,Kidd-Gilchrist,,,,,,,,,18-17,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=57
,,,,,,,,,,1,4.43,Charlotte Bobcats,shot,Biyombo,,,,,,,,,Warrick,2,,,made,,Jump Shot,,,20-17,5,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=58
,,,,,,,,,,1,4.33,Golden State Warriors,timeout,,,,,,,,,,,,,,,,,,,20-17,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=69
,,,,,,,,,,1,4.33,Golden State Warriors,substitute,,,,Biedrins,,Ezeli,,,,,,,,,,,,,20-17,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=60
,,,,,,,,,,1,4.30,Golden State Warriors,shot,Thompson,,,,,,,,,Lee,2,,,made,,Layup,,,20-19,2,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=61
,,,,,,,,,,1,4.30,Charlotte Bobcats,foul,,,,,,,,,,Warrick,,,,,,Shooting,,,20-19,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=62
,,,,,,,,,,1,4.30,Golden State Warriors,free throw,,,,,,,1,,1,Lee,1,,foul,made,,,,,20-20,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=63
,,,,,,,,,,1,4.06,Charlotte Bobcats,shot,,,,,,,,,,Henderson,,,,missed,,Hook Shot,,,20-20,4,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=65
,,,,,,,,,,1,4.03,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,20-20,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=66
,,,,,,,,,,1,3.53,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,Layup,,,20-20,3,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=67
,,,,,,,,,,1,3.52,Charlotte Bobcats,rebound,,,,,,,,,,Biyombo,,,,,,,,,20-20,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=68
,,,,,,,,,,1,3.30,Charlotte Bobcats,shot,,,Biedrins,,,,,,,Biyombo,,,,missed,,Jump Shot,,,20-20,6,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=70
,,,,,,,,,,1,3.23,Golden State Warriors,rebound,,,,,,,,,,Biedrins,,,,,,,,,20-20,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=71
,,,,,,,,,,1,3.20,Golden State Warriors,shot,,,,,,,,,,Thompson,,,,missed,,Driving Layup,,,20-20,4,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=74
,,,,,,,,,,1,3.20,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,20-20,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=75
,,,,,,,,,,1,3.20,Golden State Warriors,shot,,,,,,,,,,Lee,2,,,made,,Tip Shot,,,20-22,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=72
,,,,,,,,,,1,3.15,Charlotte Bobcats,timeout,,,,,,,,,,,,,,,,,,,20-22,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=76
,,,,,,,,,,1,3.15,Golden State Warriors,substitute,,,,Jack,,Barnes,,,,,,,,,,,,,20-22,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=78
,,,,,,,,,,1,3.15,Golden State Warriors,substitute,,,,Green,,Lee,,,,,,,,,,,,,20-22,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=79
,,,,,,,,,,1,3.15,Golden State Warriors,substitute,,,,Landry,,Thompson,,,,,,,,,,,,,20-22,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=80
,,,,,,,,,,1,3.15,Charlotte Bobcats,substitute,,,,Haywood,,Biyombo,,,,,,,,,,,,,20-22,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=81
,,,,,,,,,,1,3.15,Charlotte Bobcats,substitute,,,,Sessions,,Henderson,,,,,,,,,,,,,20-22,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=82
,,,,,,,,,,1,3.11,Charlotte Bobcats,shot,,,,,,,,,,Walker,2,,,made,,Driving Layup,,,22-22,1,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=83
,,,,,,,,,,1,2.58,Golden State Warriors,shot,Curry,,,,,,,,,Green,2,,,made,,Jump Shot,,,22-24,18,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=85
,,,,,,,,,,1,2.39,Charlotte Bobcats,shot,,,,,,,,,,Sessions,,,,missed,,Jump Shot,,,22-24,21,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=86
,,,,,,,,,,1,2.38,Golden State Warriors,rebound,,,,,,,,,,Curry,,,,,,,,,22-24,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=87
,,,,,,,,,,1,2.29,Golden State Warriors,shot,,,,,,,,,,Curry,3,,,made,,3PT Pullup Jump Shot,,,22-27,28,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=88
,,,,,,,,,,1,2.10,Charlotte Bobcats,shot,,,,,,,,,,Warrick,,,,missed,,Jump Shot,,,22-27,23,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=89
,,,,,,,,,,1,2.09,Golden State Warriors,rebound,,,,,,,,,,Biedrins,,,,,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=90
,,,,,,,,,,1,2.02,Golden State Warriors,foul,,,,,,,,,,Biedrins,,,,,,Offensive Charge,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=91
,,,,,,,,,,1,2.02,Golden State Warriors,turnover,,,,,,,,,,Biedrins,,,Foul,,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=92
,,,,,,,,,,1,2.02,Charlotte Bobcats,substitute,,,,Taylor,,Walker,,,,,,,,,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=93
,,,,,,,,,,1,1.40,Charlotte Bobcats,shot,,,Green,,,,,,,Kidd-Gilchrist,,,,missed,,Jump Shot,,,22-27,21,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=94
,,,,,,,,,,1,1.37,Golden State Warriors,rebound,,,,,,,,,,Jack,,,,,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=95
,,,,,,,,,,1,1.32,Golden State Warriors,turnover,,,,,,,,,,Curry,,,Bad Pass,,Warrick,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=96
,,,,,,,,,,1,1.22,Golden State Warriors,foul,,,,,,,,,,Biedrins,,,,,,Shooting,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=97
,,,,,,,,,,1,1.22,Charlotte Bobcats,free throw,,,,,,,1,,2,Haywood,,,foul,missed,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=98
,,,,,,,,,,1,1.22,Charlotte Bobcats,rebound,,,,,,,,,,,,,,,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=99
,,,,,,,,,,1,1.22,Golden State Warriors,substitute,,,,Jenkins,,Curry,,,,,,,,,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=100
,,,,,,,,,,1,1.22,Charlotte Bobcats,substitute,,,,Williams,,Kidd-Gilchrist,,,,,,,,,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=101
,,,,,,,,,,1,1.22,Charlotte Bobcats,free throw,,,,,,,2,,2,Haywood,1,,foul,made,,,,,23-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=102
,,,,,,,,,,1,1.10,Charlotte Bobcats,foul,,,,,,,,,,Haywood,,,,,,Shooting,,,23-27,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=104
,,,,,,,,,,1,1.10,Golden State Warriors,free throw,,,,,,,1,,2,Landry,1,,foul,made,,,,,23-28,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=105
,,,,,,,,,,1,1.10,Charlotte Bobcats,substitute,,,,Mullens,,Warrick,,,,,,,,,,,,,23-28,,http://stats.nba.com/cvp.html?GameID=0021200389&GameEventID=107
