a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,Charlotte Bobcats,shot,,,,,,,,,,Warrick,,,,missed,,Jump Shot,,,,15,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=2
,,,,,,,,,,1,11.42,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=3
,,,,,,,,,,1,11.18,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Turnaround Fadeaway Shot,,,,13,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=4
,,,,,,,,,,1,11.17,Charlotte Bobcats,rebound,,,,,,,,,,Warrick,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=5
,,,,,,,,,,1,11.04,Charlotte Bobcats,shot,Walker,,,,,,,,,Kidd-Gilchrist,2,,,made,,Layup,,,0-2,1,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=6
,,,,,,,,,,1,10.54,Charlotte Bobcats,foul,,,,,,,,,,Walker,,,,,,Personal,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=7
,,,,,,,,,,1,10.37,New Orleans Hornets,shot,,,,,,,,,,Thomas,,,,missed,,Jump Shot,,,0-2,4,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=8
,,,,,,,,,,1,10.36,New Orleans Hornets,rebound,,,,,,,,,,Lopez,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=9
,,,,,,,,,,1,10.34,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Layup,,,0-2,3,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=10
,,,,,,,,,,1,10.33,Charlotte Bobcats,rebound,,,,,,,,,,Henderson,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=11
,,,,,,,,,,1,10.29,Charlotte Bobcats,shot,,,Lopez,,,,,,,Henderson,,,,missed,,Layup,,,0-2,1,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=12
,,,,,,,,,,1,10.29,New Orleans Hornets,rebound,,,,,,,,,,,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=13
,,,,,,,,,,1,10.29,Charlotte Bobcats,foul,,,,,,,,,,Biyombo,,,,,,Loose ball,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=14
,,,,,,,,,,1,10.08,New Orleans Hornets,shot,,,,,,,,,,Vasquez,,,,missed,,Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=15
,,,,,,,,,,1,10.06,New Orleans Hornets,rebound,,,,,,,,,,Lopez,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=17
,,,,,,,,,,1,10.06,New Orleans Hornets,shot,,,Warrick,,,,,,,Lopez,,,,missed,,Layup,,,0-2,1,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=16
,,,,,,,,,,1,10.03,Charlotte Bobcats,rebound,,,,,,,,,,Warrick,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=18
,,,,,,,,,,1,9.59,Charlotte Bobcats,shot,Warrick,,,,,,,,,Walker,2,,,made,,Layup,,,0-4,1,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=19
,,,,,,,,,,1,9.36,New Orleans Hornets,shot,Lopez,,,,,,,,,Thomas,2,,,made,,Reverse Layup,,,2-4,1,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=20
,,,,,,,,,,1,9.13,Charlotte Bobcats,shot,Henderson,,,,,,,,,Walker,2,,,made,,Jump Shot,,,2-6,12,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=21
,,,,,,,,,,1,8.50,New Orleans Hornets,shot,,,,,,,,,,Davis,,,,missed,,Jump Shot,,,2-6,20,http://stats.nba.com/cvp.html?GameID=0021200437&GameEventID=22
