a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Minnesota Timberwolves,jumpball,,Ibaka,,,Pekovic,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=1
,,,,,,,,,,1,11.43,Oklahoma City Thunder,shot,,,,,,,,,,Ibaka,,,,missed,,Layup,,,,2,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=2
,,,,,,,,,,1,11.42,Minnesota Timberwolves,rebound,,,,,,,,,,Shved,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=3
,,,,,,,,,,1,11.25,Oklahoma City Thunder,foul,,,,,,,,,,Durant,,,,,,Shooting,,,,,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=4
,,,,,,,,,,1,11.25,Minnesota Timberwolves,free throw,,,,,,,1,,2,Kirilenko,,,foul,missed,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=5
,,,,,,,,,,1,11.25,Minnesota Timberwolves,rebound,,,,,,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=6
,,,,,,,,,,1,11.25,Minnesota Timberwolves,free throw,,,,,,,2,,2,Kirilenko,1,,foul,made,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=7
,,,,,,,,,,1,11.09,Oklahoma City Thunder,shot,,,,,,,,,,Durant,,,,missed,,Turnaround Fadeaway Shot,,,0-1,13,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=9
,,,,,,,,,,1,11.08,Minnesota Timberwolves,rebound,,,,,,,,,,,,,,,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=10
,,,,,,,,,,1,10.52,Minnesota Timberwolves,shot,,,,,,,,,,Shved,2,,,made,,Driving Layup,,,0-3,2,http://stats.nba.com/cvp.html?GameID=0021200377&GameEventID=11
