a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.38,Orlando Magic,shot,,,,,,,,,,Harkless,,,,missed,,3PT Jump Shot,,,,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=2
,,,,,,,,,,1,11.37,Atlanta Hawks,rebound,,,,,,,,,,Harris,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=3
,,,,,,,,,,1,11.20,Atlanta Hawks,shot,,,,,,,,,,Teague,,,,missed,,Jump Shot,,,,12,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=4
,,,,,,,,,,1,11.20,Orlando Magic,rebound,,,,,,,,,,Nelson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=5
,,,,,,,,,,1,11.01,Orlando Magic,shot,,,,,,,,,,Vucevic,,,,missed,,Turnaround Jump Shot,,,,7,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=6
,,,,,,,,,,1,11.00,Atlanta Hawks,rebound,,,,,,,,,,Horford,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=7
,,,,,,,,,,1,10.43,Atlanta Hawks,shot,,,,,,,,,,Smith,2,,,made,,Hook Shot,,,2-0,7,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=8
,,,,,,,,,,1,10.18,Orlando Magic,shot,,,,,,,,,,Davis,,,,missed,,Fadeaway Jumper,,,2-0,18,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=9
,,,,,,,,,,1,10.16,Atlanta Hawks,rebound,,,,,,,,,,,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=10
,,,,,,,,,,1,9.51,Atlanta Hawks,shot,,,,,,,,,,Morrow,,,,missed,,3PT Jump Shot,,,2-0,24,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=11
,,,,,,,,,,1,9.50,Orlando Magic,rebound,,,,,,,,,,Vucevic,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=12
,,,,,,,,,,1,9.38,Orlando Magic,shot,,,,,,,,,,Afflalo,,,,missed,,3PT Jump Shot,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=13
,,,,,,,,,,1,9.37,Atlanta Hawks,rebound,,,,,,,,,,Teague,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=14
,,,,,,,,,,1,9.25,Atlanta Hawks,shot,Teague,,,,,,,,,Horford,2,,,made,,Jump Shot,,,4-0,19,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=15
,,,,,,,,,,1,9.07,Orlando Magic,turnover,,,,,,,,,,Davis Out of Bounds,,,Lost Ball,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=16
,,,,,,,,,,1,8.47,Orlando Magic,foul,,,,,,,,,,Davis,,,,,,Shooting,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=17
,,,,,,,,,,1,8.47,Atlanta Hawks,free throw,,,,,,,1,,2,Smith,,,foul,missed,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=18
,,,,,,,,,,1,8.47,Atlanta Hawks,rebound,,,,,,,,,,,,,,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=19
,,,,,,,,,,1,8.47,Atlanta Hawks,free throw,,,,,,,2,,2,Smith,,,foul,missed,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=20
,,,,,,,,,,1,8.47,Atlanta Hawks,rebound,,,,,,,,,,Horford,,,,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=22
,,,,,,,,,,1,8.41,Atlanta Hawks,shot,,,,,,,,,,Morrow,,,,missed,,3PT Jump Shot,,,4-0,25,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=23
,,,,,,,,,,1,8.40,Atlanta Hawks,rebound,,,,,,,,,,Smith,,,,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=25
,,,,,,,,,,1,8.40,Atlanta Hawks,shot,,,,,,,,,,Smith,2,,,made,,Putback Layup,,,6-0,1,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=24
,,,,,,,,,,1,8.40,Orlando Magic,timeout,,,,,,,,,,,,,,,,,,,6-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=26
,,,,,,,,,,1,8.28,Atlanta Hawks,foul,,,,,,,,,,Harris,,,,,,Personal,,,6-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=29
,,,,,,,,,,1,8.23,Orlando Magic,shot,,,,,,,,,,Nelson,,,,missed,,3PT Jump Shot,,,6-0,27,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=30
,,,,,,,,,,1,8.21,Atlanta Hawks,rebound,,,,,,,,,,Smith,,,,,,,,,6-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=31
,,,,,,,,,,1,8.04,Atlanta Hawks,shot,,,,,,,,,,Smith,2,,,made,,Jump Shot,,,8-0,18,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=32
,,,,,,,,,,1,7.40,Orlando Magic,shot,,,,,,,,,,Harkless,,,,missed,,3PT Jump Shot,,,8-0,24,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=33
,,,,,,,,,,1,7.39,Atlanta Hawks,rebound,,,,,,,,,,Horford,,,,,,,,,8-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=34
,,,,,,,,,,1,7.35,Orlando Magic,substitute,,,,Redick,,Harkless,,,,,,,,,,,,,8-0,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=36
,,,,,,,,,,1,7.30,Atlanta Hawks,shot,Harris,,,,,,,,,Morrow,2,,,made,,Floating Jump Shot,,,10-0,12,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=37
,,,,,,,,,,1,7.17,Orlando Magic,shot,Afflalo,,,,,,,,,Vucevic,2,,,made,,Jump Shot,,,10-2,16,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=38
,,,,,,,,,,1,6.55,Atlanta Hawks,shot,,,,,,,,,,Morrow,2,,,made,,Turnaround Jump Shot,,,12-2,11,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=39
,,,,,,,,,,1,6.38,Orlando Magic,shot,,,,,,,,,,Afflalo,,,,missed,,Jump Shot,,,12-2,14,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=40
,,,,,,,,,,1,6.37,Atlanta Hawks,rebound,,,,,,,,,,Teague,,,,,,,,,12-2,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=41
,,,,,,,,,,1,6.30,Atlanta Hawks,shot,,,,,,,,,,Harris,2,,,made,,Driving Layup,,,14-2,2,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=42
,,,,,,,,,,1,6.14,Orlando Magic,shot,,,,,,,,,,Davis,,,,missed,,Jump Shot,,,14-2,11,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=43
,,,,,,,,,,1,6.13,Atlanta Hawks,rebound,,,,,,,,,,Harris,,,,,,,,,14-2,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=44
,,,,,,,,,,1,6.07,Atlanta Hawks,shot,,,,,,,,,,Harris,2,,,made,,Driving Layup,,,16-2,3,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=45
,,,,,,,,,,1,6.03,Orlando Magic,timeout,,,,,,,,,,,,,,,,,,,16-2,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=46
,,,,,,,,,,1,6.03,Orlando Magic,substitute,,,,Nicholson,,Vucevic,,,,,,,,,,,,,16-2,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=49
,,,,,,,,,,1,5.55,Orlando Magic,shot,Nelson,,,,,,,,,Redick,2,,,made,,Jump Shot,,,16-4,19,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=50
,,,,,,,,,,1,5.32,Atlanta Hawks,shot,,,,,,,,,,Harris,,,,missed,,3PT Jump Shot,,,16-4,25,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=51
,,,,,,,,,,1,5.31,Orlando Magic,rebound,,,,,,,,,,Davis,,,,,,,,,16-4,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=52
,,,,,,,,,,1,5.14,Orlando Magic,shot,,,,,,,,,,Nicholson,,,,missed,,Hook Shot,,,16-4,4,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=53
,,,,,,,,,,1,5.14,Atlanta Hawks,rebound,,,,,,,,,,Horford,,,,,,,,,16-4,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=54
,,,,,,,,,,1,4.51,Atlanta Hawks,shot,,,,,,,,,,Smith,,,,missed,,Jump Shot,,,16-4,16,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=55
,,,,,,,,,,1,4.51,Orlando Magic,rebound,,,,,,,,,,Davis,,,,,,,,,16-4,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=56
,,,,,,,,,,1,4.42,Orlando Magic,shot,,,,,,,,,,Nelson,2,,,made,,Driving Layup,,,16-6,1,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=57
,,,,,,,,,,1,4.42,Orlando Magic,violation,,,,,,,,,,MAGIC,,, Delay of game Violation,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=58
,,,,,,,,,,1,4.37,Atlanta Hawks,timeout,,,,,,,,,,,,,,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=59
,,,,,,,,,,1,4.37,Atlanta Hawks,substitute,,,,Williams,,Morrow,,,,,,,,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=61
,,,,,,,,,,1,4.37,Atlanta Hawks,substitute,,,,Korver,,Harris,,,,,,,,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=62
,,,,,,,,,,1,4.37,Orlando Magic,substitute,,,,Ayon,,Davis,,,,,,,,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=63
,,,,,,,,,,1,4.37,Orlando Magic,substitute,,,,Moore,,Nelson,,,,,,,,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=64
,,,,,,,,,,1,4.21,Atlanta Hawks,shot,,,,,,,,,,Horford,,,,missed,,Jump Shot,,,16-6,5,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=65
,,,,,,,,,,1,4.20,Orlando Magic,rebound,,,,,,,,,,Ayon,,,,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=66
,,,,,,,,,,1,4.05,Orlando Magic,shot,,,,,,,,,,Redick,,,,missed,,Jump Shot,,,16-6,18,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=68
,,,,,,,,,,1,4.04,Orlando Magic,rebound,,,,,,,,,,Ayon,,,,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=69
,,,,,,,,,,1,4.01,Orlando Magic,shot,,,Smith,,,,,,,Ayon,,,,missed,,Layup,,,16-6,3,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=70
,,,,,,,,,,1,3.59,Orlando Magic,rebound,,,,,,,,,,Moore,,,,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=71
,,,,,,,,,,1,3.44,Orlando Magic,turnover,,,,,,,,,,Ayon Out of Bounds,,,Lost Ball,,,,,,16-6,,http://stats.nba.com/cvp.html?GameID=0021200310&GameEventID=72
