a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Philadelphia 76ers,jumpball,,Biyombo,,,Hawes,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=1
,,,,,,,,,,1,11.44,Charlotte Bobcats,shot,Walker,,,,,,,,,Henderson,2,,,made,,Jump Shot,,,2-0,19,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=2
,,,,,,,,,,1,11.31,Philadelphia 76ers,turnover,,,,,,,,,,Holiday,,,Bad Pass,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=3
,,,,,,,,,,1,11.14,Charlotte Bobcats,shot,,,,,,,,,,Walker,,,,missed,,3PT Jump Shot,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=4
,,,,,,,,,,1,11.12,Philadelphia 76ers,rebound,,,,,,,,,,Hawes,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=5
,,,,,,,,,,1,11.08,Charlotte Bobcats,foul,,,,,,,,,,Kidd-Gilchrist,,,,,,Shooting,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=6
,,,,,,,,,,1,11.08,Philadelphia 76ers,free throw,,,,,,,1,,2,Wilkins,1,,foul,made,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=7
,,,,,,,,,,1,11.08,Philadelphia 76ers,free throw,,,,,,,2,,2,Wilkins,,,foul,missed,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=9
,,,,,,,,,,1,11.06,Charlotte Bobcats,rebound,,,,,,,,,,Walker,,,,,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=11
,,,,,,,,,,1,10.44,Charlotte Bobcats,shot,,,,,,,,,,McRoberts,,,,missed,,Jump Shot,,,2-1,17,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=12
,,,,,,,,,,1,10.42,Philadelphia 76ers,rebound,,,,,,,,,,Turner,,,,,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021201087&GameEventID=13
