a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,New Orleans Hornets,foul,,,,,,,,,,Mason Jr.,,,,,,Shooting,,,,,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=2
,,,,,,,,,,1,11.43,Milwaukee Bucks,free throw,,,,,,,1,,2,Ellis,1,,foul,made,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=3
,,,,,,,,,,1,11.43,Milwaukee Bucks,free throw,,,,,,,2,,2,Ellis,,,foul,missed,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=5
,,,,,,,,,,1,11.42,New Orleans Hornets,rebound,,,,,,,,,,Aminu,,,,,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=7
,,,,,,,,,,1,11.28,New Orleans Hornets,shot,Lopez,,,,,,,,,Anderson,2,,,made,,Jump Shot,,,1-2,22,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=8
,,,,,,,,,,1,11.11,Milwaukee Bucks,shot,Ellis,,,,,,,,,Jennings,3,,,made,,3PT Jump Shot,,,4-2,27,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=9
,,,,,,,,,,1,10.52,New Orleans Hornets,shot,Vasquez,,,,,,,,,Lopez,2,,,made,,Layup,,,4-4,2,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=11
,,,,,,,,,,1,10.35,Milwaukee Bucks,shot,,,,,,,,,,Henson,,,,missed,,Jump Shot,,,4-4,5,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=12
,,,,,,,,,,1,10.34,Milwaukee Bucks,rebound,,,,,,,,,,Daniels,,,,,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=13
,,,,,,,,,,1,10.28,Milwaukee Bucks,shot,,,,,,,,,,Daniels,2,,,made,,Running Jump Shot,,,6-4,6,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=15
,,,,,,,,,,1,10.08,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Hook Shot,,,6-4,6,http://stats.nba.com/cvp.html?GameID=0021200247&GameEventID=17
