a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,San Antonio Spurs,shot,Parker,,,,,,,,,Green,2,,,made,,Layup,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=2
,,,,,,,,,,1,11.29,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,Jump Shot,,,0-2,15,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=3
,,,,,,,,,,1,11.27,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=4
,,,,,,,,,,1,11.18,New York Knicks,shot,Kidd,,,,,,,,,Felton,3,,,made,,3PT Jump Shot,,,3-2,26,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=5
,,,,,,,,,,1,11.07,San Antonio Spurs,shot,Duncan,,,,,,,,,Green,2,,,made,,Layup,,,3-4,1,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=6
,,,,,,,,,,1,10.51,New York Knicks,shot,,,,,,,,,,Felton,,,,missed,,Jump Shot,,,3-4,16,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=7
,,,,,,,,,,1,10.50,San Antonio Spurs,rebound,,,,,,,,,,Green,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=8
,,,,,,,,,,1,10.39,San Antonio Spurs,shot,,,,,,,,,,Leonard,,,,missed,,3PT Jump Shot,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=9
,,,,,,,,,,1,10.37,New York Knicks,rebound,,,,,,,,,,Brewer,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=10
,,,,,,,,,,1,10.23,New York Knicks,shot,,,,,,,,,,Chandler,,,,missed,,Jump Shot,,,3-4,18,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=11
,,,,,,,,,,1,10.21,San Antonio Spurs,rebound,,,,,,,,,,Duncan,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=12
,,,,,,,,,,1,10.16,San Antonio Spurs,shot,,,,,,,,,,Blair,,,,missed,,Jump Bank Shot,,,3-4,8,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=13
,,,,,,,,,,1,10.15,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=530
,,,,,,,,,,1,10.05,New York Knicks,shot,,,,,,,,,,Kidd,,,,missed,,3PT Jump Shot,,,3-4,24,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=531
,,,,,,,,,,1,10.04,San Antonio Spurs,rebound,,,,,,,,,,Duncan,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=14
,,,,,,,,,,1,9.56,San Antonio Spurs,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,3-4,25,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=15
,,,,,,,,,,1,9.54,New York Knicks,rebound,,,,,,,,,,Kidd,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=16
,,,,,,,,,,1,9.37,New York Knicks,shot,,,,,,,,,,Felton,2,,,made,,Jump Shot,,,5-4,19,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=17
,,,,,,,,,,1,9.16,San Antonio Spurs,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,5-4,24,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=18
,,,,,,,,,,1,9.10,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,5-4,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=19
,,,,,,,,,,1,9.08,New York Knicks,shot,Felton,,,,,,,,,Kidd,3,,,made,,3PT Jump Shot,,,8-4,26,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=20
,,,,,,,,,,1,8.50,San Antonio Spurs,shot,Parker,,,,,,,,,Duncan,2,,,made,,Jump Shot,,,8-6,17,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=21
,,,,,,,,,,1,8.36,San Antonio Spurs,foul,,,,,,,,,,Blair,,,,,,Personal,,,8-6,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=22
,,,,,,,,,,1,8.25,New York Knicks,shot,,,,,,,,,,Brewer,,,,missed,,3PT Jump Shot,,,8-6,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=23
,,,,,,,,,,1,8.23,San Antonio Spurs,rebound,,,,,,,,,,Parker,,,,,,,,,8-6,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=24
,,,,,,,,,,1,8.13,San Antonio Spurs,shot,,,,,,,,,,Blair,,,,missed,,Jump Shot,,,8-6,8,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=25
,,,,,,,,,,1,8.12,San Antonio Spurs,rebound,,,,,,,,,,Leonard,,,,,,,,,8-6,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=27
,,,,,,,,,,1,8.12,San Antonio Spurs,shot,,,,,,,,,,Leonard,,,,missed,,Putback Layup,,,8-6,2,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=26
,,,,,,,,,,1,8.10,San Antonio Spurs,rebound,,,,,,,,,,Leonard,,,,,,,,,8-6,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=29
,,,,,,,,,,1,8.10,San Antonio Spurs,shot,Blair,,,,,,,,,Leonard,2,,,made,,Layup,,,8-8,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=28
,,,,,,,,,,1,8.10,New York Knicks,foul,,,,,,,,,,Anthony,,,,,,Shooting,,,8-8,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=30
,,,,,,,,,,1,8.10,San Antonio Spurs,free throw,,,,,,,1,,1,Leonard,1,,foul,made,,,,,8-9,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=31
,,,,,,,,,,1,7.54,New York Knicks,shot,Anthony,,,,,,,,,Brewer,2,,,made,,Dunk,,,10-9,,http://stats.nba.com/cvp.html?GameID=0021200120&GameEventID=33
