a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.50,Cleveland Cavaliers,foul,,,,,,,,,,Gee,,,,,,Personal,,,,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=2
,,,,,,,,,,1,11.39,Milwaukee Bucks,shot,Mbah a Moute,,,,,,,,,Ellis,2,,,made,,Finger Roll Layup,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=3
,,,,,,,,,,1,11.17,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,Turnaround Jump Shot,,,2-0,8,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=4
,,,,,,,,,,1,11.16,Milwaukee Bucks,rebound,,,,,,,,,,Daniels,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=5
,,,,,,,,,,1,11.05,Milwaukee Bucks,shot,,,,,,,,,,Daniels,,,,missed,,Jump Shot,,,2-0,14,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=7
,,,,,,,,,,1,11.04,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=8
,,,,,,,,,,1,10.51,Milwaukee Bucks,foul,,,,,,,,,,Daniels,,,,,,Personal,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=9
,,,,,,,,,,1,10.38,Cleveland Cavaliers,shot,,,,,,,,,,Miles,,,,missed,,Jump Shot,,,2-0,8,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=10
,,,,,,,,,,1,10.37,Milwaukee Bucks,rebound,,,,,,,,,,Daniels,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=11
,,,,,,,,,,1,10.30,Milwaukee Bucks,shot,,,,,,,,,,Ellis,,,,missed,,Running Layup,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=12
,,,,,,,,,,1,10.25,Milwaukee Bucks,rebound,,,,,,,,,,Mbah a Moute,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=13
,,,,,,,,,,1,10.22,Milwaukee Bucks,shot,Mbah a Moute,,,,,,,,,Daniels,2,,,made,,Jump Shot,,,4-0,9,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=14
,,,,,,,,,,1,10.03,Cleveland Cavaliers,shot,Varejao,,,,,,,,,Gee,2,,,made,,Driving Layup,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=15
,,,,,,,,,,1,9.39,Milwaukee Bucks,shot,Jennings,,,,,,,,,Mbah a Moute,2,,,made,,Jump Shot,,,6-2,18,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=16
,,,,,,,,,,1,9.26,Cleveland Cavaliers,shot,Varejao,,,,,,,,,Miles,3,,,made,,3PT Jump Shot,,,6-5,26,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=17
,,,,,,,,,,1,9.12,Milwaukee Bucks,shot,Sanders,,,,,,,,,Ellis,2,,,made,,Jump Shot,,,8-5,15,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=18
,,,,,,,,,,1,8.54,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,Jump Shot,,,8-5,7,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=19
,,,,,,,,,,1,8.52,Milwaukee Bucks,rebound,,,,,,,,,,Sanders,,,,,,,,,8-5,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=20
,,,,,,,,,,1,8.42,Milwaukee Bucks,shot,,,,,,,,,,Jennings,,,,missed,,Jump Shot,,,8-5,8,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=21
,,,,,,,,,,1,8.42,Milwaukee Bucks,rebound,,,,,,,,,,Sanders,,,,,,,,,8-5,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=22
,,,,,,,,,,1,8.41,Milwaukee Bucks,shot,,,,,,,,,,Sanders,2,,,made,,Putback Layup,,,10-5,1,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=23
,,,,,,,,,,1,8.32,Cleveland Cavaliers,turnover,,,,,,,,,,Miles,,,Traveling,,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=24
,,,,,,,,,,1,8.17,Milwaukee Bucks,shot,Mbah a Moute,,,,,,,,,Sanders,2,,,made,,Layup,,,12-5,1,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=25
,,,,,,,,,,1,8.07,Cleveland Cavaliers,timeout,,,,,,,,,,,,,,,,,,,12-5,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=26
,,,,,,,,,,1,7.54,Cleveland Cavaliers,turnover,,,,,,,,,,Gee,,,Lost Ball,,,,,,12-5,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=30
,,,,,,,,,,1,7.36,Cleveland Cavaliers,foul,,,,,,,,,,Irving,,,,,,Shooting,,,12-5,,http://stats.nba.com/cvp.html?GameID=0021200329&GameEventID=31
