a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.38,Toronto Raptors,shot,Gay,,,,,,,,,Johnson,2,,,made,,Turnaround Hook Shot,,,0-2,5,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=2
,,,,,,,,,,1,11.21,New Orleans Hornets,shot,Davis,,,,,,,,,Vasquez,2,,,made,,Driving Finger Roll Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=3
,,,,,,,,,,1,10.58,Toronto Raptors,shot,,,,,,,,,,Gay,,,,missed,,3PT Jump Shot,,,2-2,26,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=4
,,,,,,,,,,1,10.57,New Orleans Hornets,rebound,,,,,,,,,,Lopez,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=5
,,,,,,,,,,1,10.48,New Orleans Hornets,turnover,,,,,,,,,,Gordon,,,Bad Pass,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=6
,,,,,,,,,,1,10.32,Toronto Raptors,shot,,,,,,,,,,Valanciunas,,,,missed,,Jump Shot,,,2-2,17,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=7
,,,,,,,,,,1,10.31,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=8
,,,,,,,,,,1,10.23,New Orleans Hornets,shot,Vasquez,,,,,,,,,Lopez,2,,,made,,Jump Shot,,,4-2,15,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=9
,,,,,,,,,,1,10.04,Toronto Raptors,shot,Lowry,,,,,,,,,Johnson,2,,,made,,Jump Shot,,,4-4,19,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=10
,,,,,,,,,,1,9.52,New Orleans Hornets,shot,,,,,,,,,,Gordon,,,,missed,,Driving Hook Shot,,,4-4,6,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=11
,,,,,,,,,,1,9.51,Toronto Raptors,rebound,,,,,,,,,,Johnson,,,,,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=12
,,,,,,,,,,1,9.42,Toronto Raptors,shot,,,,,,,,,,Gay,,,,missed,,Driving Dunk,,,4-4,3,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=13
,,,,,,,,,,1,9.41,Toronto Raptors,rebound,,,,,,,,,,Gay,,,,,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=14
,,,,,,,,,,1,9.29,Toronto Raptors,shot,,,,,,,,,,Gay,2,,,made,,Driving Jump Shot,,,4-6,5,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=15
,,,,,,,,,,1,9.11,New Orleans Hornets,shot,,,,,,,,,,Vasquez,2,,,made,,Jump Shot,,,6-6,18,http://stats.nba.com/cvp.html?GameID=0021200755&GameEventID=16
