a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Utah Jazz,jumpball,,Gasol,,,Jefferson,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=1
,,,,,,,,,,1,11.41,Memphis Grizzlies,shot,,,,,,,,,,Randolph,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=2
,,,,,,,,,,1,11.39,Memphis Grizzlies,rebound,,,,,,,,,,Gasol,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=3
,,,,,,,,,,1,11.39,Utah Jazz,foul,,,,,,,,,,Jefferson,,,,,,Shooting,,,,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=4
,,,,,,,,,,1,11.39,Memphis Grizzlies,free throw,,,,,,,1,,2,Gasol,,,foul,missed,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=5
,,,,,,,,,,1,11.39,Memphis Grizzlies,rebound,,,,,,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=6
,,,,,,,,,,1,11.39,Memphis Grizzlies,free throw,,,,,,,2,,2,Gasol,1,,foul,made,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=7
,,,,,,,,,,1,11.18,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Layup,,,1-0,4,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=9
,,,,,,,,,,1,11.17,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=10
,,,,,,,,,,1,10.59,Memphis Grizzlies,shot,,,,,,,,,,Randolph,,,,missed,,Jump Shot,,,1-0,11,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=11
,,,,,,,,,,1,10.58,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=12
,,,,,,,,,,1,10.48,Utah Jazz,shot,,,Gasol,,,,,,,Jefferson,,,,missed,,Jump Shot,,,1-0,3,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=13
,,,,,,,,,,1,10.48,Utah Jazz,rebound,,,,,,,,,,,,,,,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=14
,,,,,,,,,,1,10.40,Utah Jazz,shot,,,,,,,,,,Williams,2,,,made,,Running Jump Shot,,,1-2,3,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=15
,,,,,,,,,,1,10.20,Memphis Grizzlies,shot,,,,,,,,,,Gay,,,,missed,,3PT Jump Shot,,,1-2,25,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=16
,,,,,,,,,,1,10.19,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,1-2,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=17
,,,,,,,,,,1,10.14,Utah Jazz,shot,Williams,,,,,,,,,Millsap,2,,,made,,Slam Dunk,,,1-4,1,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=18
,,,,,,,,,,1,9.50,Memphis Grizzlies,shot,Conley,,,,,,,,,Allen,2,,,made,,Jump Shot,,,3-4,22,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=19
,,,,,,,,,,1,9.22,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Jump Shot,,,3-4,19,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=20
,,,,,,,,,,1,9.21,Memphis Grizzlies,rebound,,,,,,,,,,Conley,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=21
,,,,,,,,,,1,9.00,Memphis Grizzlies,turnover,,,,,,,,,,Randolph,,,3 Second Violation,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=22
,,,,,,,,,,1,8.48,Utah Jazz,shot,,,,,,,,,,Millsap,,,,missed,,Jump Shot,,,3-4,20,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=23
,,,,,,,,,,1,8.47,Memphis Grizzlies,rebound,,,,,,,,,,Allen,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=24
,,,,,,,,,,1,8.30,Memphis Grizzlies,shot,,,,,,,,,,Gay,,,,missed,,Jump Shot,,,3-4,13,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=25
,,,,,,,,,,1,8.29,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=26
,,,,,,,,,,1,8.27,Memphis Grizzlies,turnover,,,,,,,,,,Randolph,,,Lost Ball,,Jefferson,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=27
,,,,,,,,,,1,8.21,Utah Jazz,shot,Williams,,,,,,,,,Millsap,2,,,made,,Slam Dunk,,,3-6,1,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=28
,,,,,,,,,,1,8.00,Memphis Grizzlies,shot,,,,,,,,,,Conley,2,,,made,,Driving Layup,,,5-6,1,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=29
,,,,,,,,,,1,7.48,Memphis Grizzlies,foul,,,,,,,,,,Gasol,,,,,,Shooting,,,5-6,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=30
,,,,,,,,,,1,7.48,Utah Jazz,free throw,,,,,,,1,,2,Williams,1,,foul,made,,,,,5-7,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=31
,,,,,,,,,,1,7.48,Utah Jazz,free throw,,,,,,,2,,2,Williams,1,,foul,made,,,,,5-8,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=33
,,,,,,,,,,1,7.36,Memphis Grizzlies,shot,,,,,,,,,,Randolph,2,,,made,,Layup,,,7-8,1,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=35
,,,,,,,,,,1,7.29,Utah Jazz,turnover,,,,,,,,,,Williams Poss,,,Lost Ball,,,,,,7-8,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=36
,,,,,,,,,,1,7.11,Memphis Grizzlies,turnover,,,,,,,,,,Gay,,,Bad Pass,,Foye,,,,7-8,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=37
,,,,,,,,,,1,7.11,Memphis Grizzlies,foul,,,,,,,,,,Gasol,,,,,,Personal,,,7-8,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=38
,,,,,,,,,,1,7.11,Memphis Grizzlies,substitute,,,,Haddadi,,Gasol,,,,,,,,,,,,,7-8,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=39
,,,,,,,,,,1,6.48,Utah Jazz,shot,,,,,,,,,,Jefferson,,,,missed,,Jump Shot,,,7-8,20,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=40
,,,,,,,,,,1,6.47,Memphis Grizzlies,rebound,,,,,,,,,,Haddadi,,,,,,,,,7-8,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=41
,,,,,,,,,,1,6.33,Memphis Grizzlies,shot,,,,,,,,,,Conley,3,,,made,,3PT Jump Shot,,,10-8,24,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=42
,,,,,,,,,,1,6.05,Utah Jazz,shot,,,,,,,,,,Jefferson,2,,,made,,Jump Shot,,,10-10,10,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=43
,,,,,,,,,,1,5.43,Memphis Grizzlies,shot,,,,,,,,,,Conley,,,,missed,,Turnaround Jump Shot,,,10-10,14,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=44
,,,,,,,,,,1,5.42,Memphis Grizzlies,rebound,,,,,,,,,,Haddadi,,,,,,,,,10-10,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=46
,,,,,,,,,,1,5.42,Memphis Grizzlies,shot,,,,,,,,,,Haddadi,,,,missed,,Tip Shot,,,10-10,2,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=45
,,,,,,,,,,1,5.40,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,10-10,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=47
,,,,,,,,,,1,5.34,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Jump Shot,,,10-10,4,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=48
,,,,,,,,,,1,5.32,Memphis Grizzlies,rebound,,,,,,,,,,Haddadi,,,,,,,,,10-10,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=49
,,,,,,,,,,1,5.29,Utah Jazz,timeout,,,,,,,,,,,,,,,,,,,10-10,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=50
,,,,,,,,,,1,5.29,Utah Jazz,substitute,,,,Hayward,,Foye,,,,,,,,,,,,,10-10,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=52
,,,,,,,,,,1,5.29,Memphis Grizzlies,substitute,,,,Ellington,,Allen,,,,,,,,,,,,,10-10,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=53
,,,,,,,,,,1,5.20,Memphis Grizzlies,shot,,,,,,,,,,Haddadi,,,,missed,,Hook Shot,,,10-10,2,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=54
,,,,,,,,,,1,5.19,Utah Jazz,rebound,,,,,,,,,,Millsap,,,,,,,,,10-10,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=55
,,,,,,,,,,1,5.00,Utah Jazz,shot,,,,,,,,,,Jefferson,2,,,made,,Turnaround Jump Shot,,,10-12,10,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=56
,,,,,,,,,,1,4.46,Memphis Grizzlies,shot,,,,,,,,,,Gay,,,,missed,,Jump Shot,,,10-12,15,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=57
,,,,,,,,,,1,4.45,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,10-12,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=59
,,,,,,,,,,1,4.45,Memphis Grizzlies,shot,,,,,,,,,,Randolph,2,,,made,,Layup,,,12-12,2,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=58
,,,,,,,,,,1,4.45,Utah Jazz,foul,,,,,,,,,,Millsap,,,,,,Shooting,,,12-12,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=60
,,,,,,,,,,1,4.45,Memphis Grizzlies,free throw,,,,,,,1,,1,Randolph,1,,foul,made,,,,,13-12,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=61
,,,,,,,,,,1,4.28,Utah Jazz,shot,,,,,,,,,,Jefferson,2,,,made,,Reverse Layup,,,13-14,2,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=63
,,,,,,,,,,1,4.19,Utah Jazz,foul,,,,,,,,,,Williams,,,,,,Personal,,,13-14,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=64
,,,,,,,,,,1,4.13,Memphis Grizzlies,shot,,,,,,,,,,Gay,,,,missed,,Jump Shot,,,13-14,16,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=65
,,,,,,,,,,1,4.11,Memphis Grizzlies,rebound,,,,,,,,,,Haddadi,,,,,,,,,13-14,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=66
,,,,,,,,,,1,4.06,Memphis Grizzlies,shot,,,,,,,,,,Conley,,,,missed,,3PT Jump Shot,,,13-14,24,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=67
,,,,,,,,,,1,4.05,Memphis Grizzlies,rebound,,,,,,,,,,Haddadi,,,,,,,,,13-14,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=68
,,,,,,,,,,1,3.59,Memphis Grizzlies,shot,,,,,,,,,,Haddadi,,,,missed,,Hook Shot,,,13-14,4,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=69
,,,,,,,,,,1,3.58,Utah Jazz,rebound,,,,,,,,,,Williams,,,,,,,,,13-14,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=70
,,,,,,,,,,1,3.48,Utah Jazz,shot,,,,,,,,,,Jefferson,,,,missed,,Jump Shot,,,13-14,17,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=71
,,,,,,,,,,1,3.46,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,13-14,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=72
,,,,,,,,,,1,3.36,Memphis Grizzlies,shot,,,,,,,,,,Conley,,,,missed,,Layup,,,13-14,3,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=73
,,,,,,,,,,1,3.34,Memphis Grizzlies,rebound,,,,,,,,,,Haddadi,,,,,,,,,13-14,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=75
,,,,,,,,,,1,3.34,Memphis Grizzlies,shot,,,,,,,,,,Haddadi,,,,missed,,Layup,,,13-14,1,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=74
,,,,,,,,,,1,3.33,Utah Jazz,rebound,,,,,,,,,,Williams,,,,,,,,,13-14,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=76
,,,,,,,,,,1,3.29,Utah Jazz,shot,Williams,,,,,,,,,Jefferson,2,,,made,,Driving Layup,,,13-16,3,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=77
,,,,,,,,,,1,3.22,Memphis Grizzlies,timeout,,,,,,,,,,,,,,,,,,,13-16,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=78
,,,,,,,,,,1,3.22,Utah Jazz,substitute,,,,Favors,,Millsap,,,,,,,,,,,,,13-16,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=80
,,,,,,,,,,1,3.22,Memphis Grizzlies,substitute,,,,Pondexter,,Gay,,,,,,,,,,,,,13-16,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=81
,,,,,,,,,,1,3.12,Memphis Grizzlies,shot,Haddadi,,,,,,,,,Ellington,2,,,made,,Jump Shot,,,15-16,18,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=82
,,,,,,,,,,1,2.52,Utah Jazz,shot,Williams,,,,,,,,,Jefferson,2,,,made,,Jump Shot,,,15-18,4,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=83
,,,,,,,,,,1,2.36,Memphis Grizzlies,shot,,,,,,,,,,Ellington,,,,missed,,Jump Shot,,,15-18,22,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=84
,,,,,,,,,,1,2.35,Utah Jazz,rebound,,,,,,,,,,Favors,,,,,,,,,15-18,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=85
,,,,,,,,,,1,2.26,Utah Jazz,substitute,,,,Carroll,,Williams,,,,,,,,,,,,,15-18,,http://stats.nba.com/cvp.html?GameID=0021200345&GameEventID=86
