a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,New York Knicks,jumpball,,Noah,,,Chandler,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=1
,,,,,,,,,,1,11.47,New York Knicks,shot,,,,,,,,,,Kidd,,,,missed,,Driving Layup,,,,2,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=2
,,,,,,,,,,1,11.45,Chicago Bulls,rebound,,,,,,,,,,Noah,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=3
,,,,,,,,,,1,11.22,Chicago Bulls,turnover,,,,,,,,,,Noah,,,Bad Pass,,Thomas,,,,,,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=4
,,,,,,,,,,1,11.12,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,Jump Shot,,,,19,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=5
,,,,,,,,,,1,11.10,Chicago Bulls,rebound,,,,,,,,,,Hamilton,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=6
,,,,,,,,,,1,10.50,Chicago Bulls,shot,Boozer,,,,,,,,,Deng,3,,,made,,3PT Jump Shot,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=7
,,,,,,,,,,1,10.22,New York Knicks,shot,,,,,,,,,,Kidd,,,,missed,,Jump Shot,,,3-0,23,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=8
,,,,,,,,,,1,10.20,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=9
,,,,,,,,,,1,10.18,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,3PT Jump Shot,,,3-0,25,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=10
,,,,,,,,,,1,10.14,Chicago Bulls,rebound,,,,,,,,,,Noah,,,,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=11
,,,,,,,,,,1,10.03,Chicago Bulls,shot,,,,,,,,,,Hinrich,2,,,made,,Driving Layup,,,5-0,1,http://stats.nba.com/cvp.html?GameID=0021200534&GameEventID=12
