a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Washington Wizards,jumpball,,Jordan,,,Okafor,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=1
,,,,,,,,,,1,11.39,Los Angeles Clippers,shot,Bledsoe,,,,,,,,,Butler,3,,,made,,3PT Jump Shot,,,3-0,25,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=2
,,,,,,,,,,1,11.19,Washington Wizards,shot,,,,,,,,,,Okafor,,,,missed,,Jump Shot,,,3-0,15,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=3
,,,,,,,,,,1,11.18,Los Angeles Clippers,rebound,,,,,,,,,,Butler,,,,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=4
,,,,,,,,,,1,11.11,Los Angeles Clippers,foul,,,,,,,,,,,,,,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=5
,,,,,,,,,,1,11.11,Los Angeles Clippers,turnover,,,,,,,,,,Odom,,,Foul,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=6
,,,,,,,,,,1,10.51,Washington Wizards,shot,Wall,,,,,,,,,Temple,2,,,made,,Pullup Jump Shot,,,3-2,15,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=7
,,,,,,,,,,1,10.38,Los Angeles Clippers,shot,,,Temple,,,,,,,Bledsoe,,,,missed,,Jump Shot,,,3-2,12,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=8
,,,,,,,,,,1,10.37,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=9
,,,,,,,,,,1,10.32,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=10
,,,,,,,,,,1,10.29,Washington Wizards,rebound,,,,,,,,,,Okafor,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=11
,,,,,,,,,,1,10.25,Washington Wizards,shot,Wall,,,,,,,,,Temple,2,,,made,,Jump Shot,,,3-4,16,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=12
,,,,,,,,,,1,10.13,Los Angeles Clippers,shot,Butler,,,,,,,,,Bledsoe,2,,,made,,Layup,,,5-4,1,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=13
,,,,,,,,,,1,9.56,Washington Wizards,shot,Wall,,,,,,,,,Okafor,2,,,made,,Slam Dunk,,,5-6,2,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=14
,,,,,,,,,,1,9.35,Los Angeles Clippers,shot,,,,,,,,,,Butler,2,,,made,,Fadeaway Jumper,,,7-6,13,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=15
,,,,,,,,,,1,9.15,Washington Wizards,shot,Nene,,,,,,,,,Webster,3,,,made,,3PT Jump Shot,,,7-9,27,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=16
,,,,,,,,,,1,9.05,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,,,,missed,,Layup,,,7-9,1,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=17
,,,,,,,,,,1,9.04,Washington Wizards,rebound,,,,,,,,,,Okafor,,,,,,,,,7-9,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=18
,,,,,,,,,,1,8.59,Washington Wizards,shot,Wall,,,,,,,,,Temple,2,,,made,,Pullup Jump Shot,,,7-11,17,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=19
,,,,,,,,,,1,8.42,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,Jump Shot,,,7-11,21,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=20
,,,,,,,,,,1,8.41,Washington Wizards,rebound,,,,,,,,,,Nene,,,,,,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=21
,,,,,,,,,,1,8.29,Washington Wizards,shot,,,,,,,,,,Okafor,2,,,made,,Turnaround Bank Hook Shot,,,7-13,5,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=22
,,,,,,,,,,1,8.17,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,Jump Shot,,,7-13,21,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=23
,,,,,,,,,,1,8.17,Washington Wizards,rebound,,,,,,,,,,Nene,,,,,,,,,7-13,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=24
,,,,,,,,,,1,8.02,Washington Wizards,shot,,,,,,,,,,Okafor,2,,,made,,Turnaround Hook Shot,,,7-15,9,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=25
,,,,,,,,,,1,7.56,Los Angeles Clippers,timeout,,,,,,,,,,,,,,,,,,,7-15,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=26
,,,,,,,,,,1,7.38,Los Angeles Clippers,shot,Bledsoe,,,,,,,,,Green,2,,,made,,Jump Shot,,,9-15,19,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=28
,,,,,,,,,,1,7.11,Washington Wizards,shot,,,,,,,,,,Webster,2,,,made,,Fadeaway Jumper,,,9-17,20,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=29
,,,,,,,,,,1,6.46,Los Angeles Clippers,shot,,,,,,,,,,Butler,,,,missed,,3PT Jump Shot,,,9-17,24,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=30
,,,,,,,,,,1,6.45,Washington Wizards,rebound,,,,,,,,,,Okafor,,,,,,,,,9-17,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=31
,,,,,,,,,,1,6.39,Washington Wizards,shot,,,,,,,,,,Wall,,,,missed,,Jump Shot,,,9-17,17,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=32
,,,,,,,,,,1,6.35,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,9-17,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=33
,,,,,,,,,,1,6.29,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,,,,missed,,Jump Shot,,,9-17,21,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=34
,,,,,,,,,,1,6.28,Washington Wizards,rebound,,,,,,,,,,Webster,,,,,,,,,9-17,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=35
,,,,,,,,,,1,6.20,Washington Wizards,substitute,,,,Price,,Wall,,,,,,,,,,,,,9-17,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=36
,,,,,,,,,,1,6.12,Washington Wizards,shot,Okafor,,,,,,,,,Nene,2,,,made,,Layup,,,9-19,1,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=37
,,,,,,,,,,1,5.55,Los Angeles Clippers,turnover,,,,,,,,,,Odom,,,Bad Pass,,Okafor,,,,9-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=38
,,,,,,,,,,1,5.47,Washington Wizards,shot,,,,,,,,,,Okafor,,,,missed,,Jump Shot,,,9-19,17,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=39
,,,,,,,,,,1,5.46,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,9-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=40
,,,,,,,,,,1,5.37,Los Angeles Clippers,turnover,,,,,,,,,,Bledsoe,,,Lost Ball,,Temple,,,,9-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=41
,,,,,,,,,,1,5.36,Los Angeles Clippers,foul,,,,,,,,,,Green,,,,,,Personal Take,,,9-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=42
,,,,,,,,,,1,5.36,Los Angeles Clippers,substitute,,,,Crawford,,Green,,,,,,,,,,,,,9-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=43
,,,,,,,,,,1,5.27,Washington Wizards,turnover,,,,,,,,,,Nene,,,Traveling,,,,,,9-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=44
,,,,,,,,,,1,5.17,Los Angeles Clippers,shot,,,,,,,,,,Bledsoe,2,,,made,,Jump Shot,,,11-19,18,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=45
,,,,,,,,,,1,5.00,Washington Wizards,shot,,,,,,,,,,Nene,,,,missed,,Jump Shot,,,11-19,9,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=46
,,,,,,,,,,1,4.59,Washington Wizards,rebound,,,,,,,,,,Webster,,,,,,,,,11-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=47
,,,,,,,,,,1,4.57,Washington Wizards,shot,,,,,,,,,,Webster,,,,missed,,Layup,,,11-19,1,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=48
,,,,,,,,,,1,4.56,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,11-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=49
,,,,,,,,,,1,4.43,Los Angeles Clippers,shot,Bledsoe,,,,,,,,,Odom,2,,,made,,Layup,,,13-19,2,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=50
,,,,,,,,,,1,4.26,Washington Wizards,shot,,,,,,,,,,Price,,,,missed,,Jump Shot,,,13-19,21,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=52
,,,,,,,,,,1,4.25,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,13-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=53
,,,,,,,,,,1,4.14,Los Angeles Clippers,shot,,,,,,,,,,Butler,,,,missed,,Jump Shot,,,13-19,15,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=54
,,,,,,,,,,1,4.13,Los Angeles Clippers,rebound,,,,,,,,,,Odom,,,,,,,,,13-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=55
,,,,,,,,,,1,4.10,Washington Wizards,substitute,,,,Seraphin,,Nene,,,,,,,,,,,,,13-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=56
,,,,,,,,,,1,3.56,Los Angeles Clippers,turnover,,,,,,,,,,Odom,,,Bad Pass,,Price,,,,13-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=57
,,,,,,,,,,1,3.49,Washington Wizards,shot,,,,,,,,,,Seraphin,,,,missed,,Jump Shot,,,13-19,11,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=58
,,,,,,,,,,1,3.48,Los Angeles Clippers,rebound,,,,,,,,,,Odom,,,,,,,,,13-19,,http://stats.nba.com/cvp.html?GameID=0021200709&GameEventID=59
