a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.41,Milwaukee Bucks,shot,,,,,,,,,,Mbah a Moute,2,,,made,,Layup,,,2-0,3,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=2
,,,,,,,,,,1,11.25,Sacramento Kings,shot,Salmons,,,,,,,,,Cousins,2,,,made,,Jump Shot,,,2-2,13,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=3
,,,,,,,,,,1,11.11,Milwaukee Bucks,turnover,,,,,,,,,,Udoh,,,Bad Pass,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=4
,,,,,,,,,,1,11.07,Sacramento Kings,shot,,,,,,,,,,Evans,,,,missed,,Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=5
,,,,,,,,,,1,11.06,Milwaukee Bucks,rebound,,,,,,,,,,Dalembert,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=6
,,,,,,,,,,1,10.47,Milwaukee Bucks,shot,,,,,,,,,,Jennings,,,,missed,,Jump Shot,,,2-2,16,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=7
,,,,,,,,,,1,10.46,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=8
,,,,,,,,,,1,10.41,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Running Jump Shot,,,2-2,7,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=9
,,,,,,,,,,1,10.39,Milwaukee Bucks,rebound,,,,,,,,,,Dalembert,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=10
,,,,,,,,,,1,10.30,Milwaukee Bucks,shot,Jennings,,,,,,,,,Udoh,2,,,made,,Jump Shot,,,4-2,16,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=11
,,,,,,,,,,1,10.17,Sacramento Kings,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,4-2,5,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=12
,,,,,,,,,,1,10.15,Milwaukee Bucks,rebound,,,,,,,,,,Dalembert,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=13
,,,,,,,,,,1,10.06,Milwaukee Bucks,shot,,,,,,,,,,Ellis,2,,,made,,Pullup Jump Shot,,,6-2,16,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=14
,,,,,,,,,,1,9.49,Sacramento Kings,turnover,,,,,,,,,,Thompson Out of Bounds,,,Lost Ball,,,,,,6-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=15
,,,,,,,,,,1,9.34,Milwaukee Bucks,shot,,,,,,,,,,Mbah a Moute,,,,missed,,Jump Shot,,,6-2,17,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=16
,,,,,,,,,,1,9.34,Sacramento Kings,rebound,,,,,,,,,,,,,,,,,,,6-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=17
,,,,,,,,,,1,9.17,Sacramento Kings,shot,,,,,,,,,,Evans,,,,missed,,Running Hook Shot,,,6-2,4,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=18
,,,,,,,,,,1,9.16,Milwaukee Bucks,rebound,,,,,,,,,,Udoh,,,,,,,,,6-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=19
,,,,,,,,,,1,8.58,Milwaukee Bucks,shot,,,,,,,,,,Mbah a Moute,,,,missed,,Layup,,,6-2,2,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=20
,,,,,,,,,,1,8.57,Sacramento Kings,rebound,,,,,,,,,,,,,,,,,,,6-2,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=21
,,,,,,,,,,1,8.43,Sacramento Kings,shot,Thomas,,,,,,,,,Cousins,2,,,made,,Jump Shot,,,6-4,18,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=22
,,,,,,,,,,1,8.31,Sacramento Kings,foul,,,,,,,,,,Evans,,,,,,Shooting,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=23
,,,,,,,,,,1,8.31,Milwaukee Bucks,free throw,,,,,,,1,,2,Ellis,,,foul,missed,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=24
,,,,,,,,,,1,8.31,Milwaukee Bucks,rebound,,,,,,,,,,,,,,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200941&GameEventID=25
