a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.38,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,3PT Jump Shot,,,,26,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=2
,,,,,,,,,,1,11.36,Philadelphia 76ers,rebound,,,,,,,,,,Turner,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=3
,,,,,,,,,,1,11.26,Philadelphia 76ers,shot,,,,,,,,,,Young,,,,missed,,Jump Shot,,,,4,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=4
,,,,,,,,,,1,11.24,Boston Celtics,rebound,,,,,,,,,,Pierce,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=5
,,,,,,,,,,1,11.13,Boston Celtics,turnover,,,,,,,,,,Rondo,,,Bad Pass,,Richardson,,,,,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=6
,,,,,,,,,,1,11.06,Philadelphia 76ers,shot,,,,,,,,,,Turner,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=7
,,,,,,,,,,1,11.04,Boston Celtics,rebound,,,,,,,,,,Bass,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=8
,,,,,,,,,,1,10.54,Boston Celtics,shot,Pierce,,,,,,,,,Rondo,2,,,made,,Jump Shot,,,2-0,19,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=9
,,,,,,,,,,1,10.34,Philadelphia 76ers,shot,,,Rondo,,,,,,,Allen,,,,missed,,Layup,,,2-0,2,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=10
,,,,,,,,,,1,10.33,Philadelphia 76ers,rebound,,,,,,,,,,,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=59
,,,,,,,,,,1,10.32,Philadelphia 76ers,shot,Turner,,,,,,,,,Richardson,2,,,made,,Running Jump Shot,,,2-2,6,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=12
,,,,,,,,,,1,10.07,Boston Celtics,shot,,,,,,,,,,Garnett,2,,,made,,Fadeaway Jumper,,,4-2,10,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=13
,,,,,,,,,,1,9.54,Philadelphia 76ers,shot,,,,,,,,,,Young,,,,missed,,Jump Shot,,,4-2,19,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=14
,,,,,,,,,,1,9.52,Boston Celtics,rebound,,,,,,,,,,Rondo,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=15
,,,,,,,,,,1,9.49,Philadelphia 76ers,foul,,,,,,,,,,Young,,,,,,Personal,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=16
,,,,,,,,,,1,9.43,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,Jump Shot,,,4-2,17,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=17
,,,,,,,,,,1,9.41,Philadelphia 76ers,rebound,,,,,,,,,,Turner,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=18
,,,,,,,,,,1,9.38,Philadelphia 76ers,shot,Turner,,,,,,,,,Richardson,2,,,made,,Layup,,,4-4,2,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=19
,,,,,,,,,,1,9.19,Boston Celtics,turnover,,,,,,,,,,Garnett,,,Bad Pass,,Richardson,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=20
,,,,,,,,,,1,9.14,Philadelphia 76ers,shot,Richardson,,,,,,,,,Young,2,,,made,,Dunk,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=21
,,,,,,,,,,1,8.51,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,3PT Jump Shot,,,4-6,26,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=22
,,,,,,,,,,1,8.49,Philadelphia 76ers,rebound,,,,,,,,,,Allen,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=23
,,,,,,,,,,1,8.36,Philadelphia 76ers,shot,Turner,,,,,,,,,Richardson,2,,,made,,Floating Jump Shot,,,4-8,5,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=25
,,,,,,,,,,1,8.20,Boston Celtics,shot,,,,,,,,,,Bass,,,,missed,,Jump Shot,,,4-8,15,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=27
,,,,,,,,,,1,8.19,Philadelphia 76ers,rebound,,,,,,,,,,Turner,,,,,,,,,4-8,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=28
,,,,,,,,,,1,8.11,Philadelphia 76ers,shot,,,,,,,,,,Turner,2,,,made,,Driving Reverse Layup,,,4-10,2,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=29
,,,,,,,,,,1,8.00,Boston Celtics,shot,,,,,,,,,,Rondo,2,,,made,,Driving Reverse Layup,,,6-10,2,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=30
,,,,,,,,,,1,7.36,Philadelphia 76ers,shot,,,,,,,,,,Richardson,,,,missed,,Jump Shot,,,6-10,17,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=31
,,,,,,,,,,1,7.34,Philadelphia 76ers,rebound,,,,,,,,,,Young,,,,,,,,,6-10,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=33
,,,,,,,,,,1,7.34,Philadelphia 76ers,shot,,,,,,,,,,Young,,,,missed,,Layup,,,6-10,2,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=32
,,,,,,,,,,1,7.32,Philadelphia 76ers,rebound,,,,,,,,,,Young,,,,,,,,,6-10,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=35
,,,,,,,,,,1,7.32,Philadelphia 76ers,shot,,,,,,,,,,Young,2,,,made,,Tip Shot,,,6-12,1,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=34
,,,,,,,,,,1,7.20,Boston Celtics,shot,,,,,,,,,,Rondo,2,,,made,,Jump Shot,,,8-12,17,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=36
,,,,,,,,,,1,7.19,Boston Celtics,violation,,,,,,,,,,Celtics,,, Delay of game Violation,,,,,,8-12,,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=37
,,,,,,,,,,1,7.00,Philadelphia 76ers,shot,,,,,,,,,,Holiday,,,,missed,,Jump Shot,,,8-12,17,http://stats.nba.com/cvp.html?GameID=0021200270&GameEventID=38
