a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.34,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Shot,,,,4,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=2
,,,,,,,,,,1,11.32,New Orleans Hornets,rebound,,,,,,,,,,Aminu,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=3
,,,,,,,,,,1,11.20,New Orleans Hornets,shot,Vasquez,,,,,,,,,Davis,2,,,made,,Jump Shot,,,0-2,14,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=4
,,,,,,,,,,1,11.03,Houston Rockets,shot,Harden,,,,,,,,,Lin,3,,,made,,3PT Jump Shot,,,3-2,24,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=5
,,,,,,,,,,1,10.42,Houston Rockets,foul,,,,,,,,,,Patterson,,,,,,Shooting,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=6
,,,,,,,,,,1,10.42,New Orleans Hornets,free throw,,,,,,,1,,2,Lopez,1,,foul,made,,,,,3-3,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=7
,,,,,,,,,,1,10.42,New Orleans Hornets,free throw,,,,,,,2,,2,Lopez,1,,foul,made,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=9
,,,,,,,,,,1,10.20,Houston Rockets,turnover,,,,,,,,,,Asik,,,3 Second Violation,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=12
,,,,,,,,,,1,10.05,New Orleans Hornets,turnover,,,,,,,,,,Davis,,,Bad Pass,,Lin,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=13
,,,,,,,,,,1,9.56,Houston Rockets,shot,,,,,,,,,,Patterson,,,,missed,,Jump Bank Shot,,,3-4,12,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=14
,,,,,,,,,,1,9.56,Houston Rockets,rebound,,,,,,,,,,,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=15
,,,,,,,,,,1,9.56,New Orleans Hornets,foul,,,,,,,,,,Aminu,,,,,,Loose ball,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=16
,,,,,,,,,,1,9.50,Houston Rockets,turnover,,,,,,,,,,Parsons,,,Lost Ball,,Gordon,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=17
,,,,,,,,,,1,9.45,New Orleans Hornets,shot,,,,,,,,,,Gordon,2,,,made,,Dunk,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=18
,,,,,,,,,,1,9.25,New Orleans Hornets,foul,,,,,,,,,,Vasquez,,,,,,Shooting,,,3-6,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=20
,,,,,,,,,,1,9.25,Houston Rockets,free throw,,,,,,,1,,2,Lin,1,,foul,made,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=21
,,,,,,,,,,1,9.25,Houston Rockets,free throw,,,,,,,2,,2,Lin,1,,foul,made,,,,,5-6,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=23
,,,,,,,,,,1,9.13,New Orleans Hornets,shot,,,,,,,,,,Gordon,2,,,made,,Jump Shot,,,5-8,22,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=25
,,,,,,,,,,1,9.02,Houston Rockets,turnover,,,,,,,,,,Lin,,,Traveling,,,,,,5-8,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=26
,,,,,,,,,,1,8.49,New Orleans Hornets,shot,,,,,,,,,,Aminu,,,,missed,,Jump Shot,,,5-8,20,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=27
,,,,,,,,,,1,8.47,Houston Rockets,rebound,,,,,,,,,,Asik,,,,,,,,,5-8,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=28
,,,,,,,,,,1,8.39,Houston Rockets,shot,,,Davis,,,,,,,Asik,,,,missed,,Layup,,,5-8,3,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=29
,,,,,,,,,,1,8.38,New Orleans Hornets,rebound,,,,,,,,,,Lopez,,,,,,,,,5-8,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=30
,,,,,,,,,,1,8.33,New Orleans Hornets,shot,Vasquez,,,,,,,,,Gordon,3,,,made,,3PT Jump Shot,,,5-11,27,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=31
,,,,,,,,,,1,8.09,Houston Rockets,shot,,,,,,,,,,Parsons,,,,missed,,3PT Jump Shot,,,5-11,24,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=32
,,,,,,,,,,1,8.08,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,5-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=33
,,,,,,,,,,1,7.55,New Orleans Hornets,turnover,,,,,,,,,,Vasquez,,,Traveling,,,,,,5-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=34
,,,,,,,,,,1,7.37,Houston Rockets,shot,Lin,,,,,,,,,Patterson,2,,,made,,Jump Shot,,,7-11,17,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=36
,,,,,,,,,,1,7.25,Houston Rockets,foul,,,,,,,,,,Harden,,,,,,Personal,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=37
,,,,,,,,,,1,7.18,New Orleans Hornets,shot,,,,,,,,,,Gordon,,,,missed,,Jump Shot,,,7-11,18,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=38
,,,,,,,,,,1,7.17,Houston Rockets,rebound,,,,,,,,,,Patterson,,,,,,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=39
,,,,,,,,,,1,7.10,Houston Rockets,shot,,,,,,,,,,Lin,,,,missed,,3PT Jump Shot,,,7-11,24,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=40
,,,,,,,,,,1,7.08,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=41
,,,,,,,,,,1,6.50,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Hook Shot,,,7-11,8,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=42
,,,,,,,,,,1,6.49,Houston Rockets,rebound,,,,,,,,,,Patterson,,,,,,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=43
,,,,,,,,,,1,6.41,Houston Rockets,shot,,,,,,,,,,Harden,2,,,made,,Driving Layup,,,9-11,2,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=44
,,,,,,,,,,1,6.16,New Orleans Hornets,shot,,,,,,,,,,Aminu,,,,missed,,Jump Shot,,,9-11,18,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=45
,,,,,,,,,,1,6.15,Houston Rockets,rebound,,,,,,,,,,Patterson,,,,,,,,,9-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=46
,,,,,,,,,,1,6.06,Houston Rockets,shot,,,,,,,,,,Harden,2,,,made,,Floating Jump Shot,,,11-11,11,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=47
,,,,,,,,,,1,5.58,New Orleans Hornets,timeout,,,,,,,,,,,,,,,,,,,11-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=48
,,,,,,,,,,1,5.48,New Orleans Hornets,shot,,,Parsons,,,,,,,Davis,,,,missed,,Jump Shot,,,11-11,22,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=50
,,,,,,,,,,1,5.46,Houston Rockets,rebound,,,,,,,,,,Lin,,,,,,,,,11-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=51
,,,,,,,,,,1,5.40,Houston Rockets,shot,Lin,,,,,,,,,Harden,2,,,made,,Floating Jump Shot,,,13-11,4,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=52
,,,,,,,,,,1,5.40,New Orleans Hornets,foul,,,,,,,,,,Aminu,,,,,,Shooting,,,13-11,,http://stats.nba.com/cvp.html?GameID=0021200638&GameEventID=53
