a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.44,Portland Trail Blazers,shot,,,,,,,,,,Hickson,,,,missed,,Running Hook Shot,,,,5,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=2
,,,,,,,,,,1,11.43,Detroit Pistons,rebound,,,,,,,,,,Stuckey,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=3
,,,,,,,,,,1,11.24,Detroit Pistons,shot,,,,,,,,,,Maxiell,,,,missed,,Jump Shot,,,,16,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=4
,,,,,,,,,,1,11.22,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=5
,,,,,,,,,,1,11.15,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,Driving Layup,,,,2,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=6
,,,,,,,,,,1,11.13,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=8
,,,,,,,,,,1,11.13,Portland Trail Blazers,shot,,,,,,,,,,Hickson,2,,,made,,Tip Shot,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=7
,,,,,,,,,,1,10.53,Detroit Pistons,shot,,,,,,,,,,Monroe,2,,,made,,Jump Hook Shot,,,2-2,4,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=9
,,,,,,,,,,1,10.37,Detroit Pistons,foul,,,,,,,,,,Monroe,,,,,,Personal,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=10
,,,,,,,,,,1,10.23,Portland Trail Blazers,shot,,,,,,,,,,Hickson,,,,missed,,Jump Shot,,,2-2,22,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=11
,,,,,,,,,,1,10.22,Detroit Pistons,rebound,,,,,,,,,,Stuckey,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=12
,,,,,,,,,,1,10.05,Portland Trail Blazers,foul,,,,,,,,,,Aldridge,,,,,,Shooting,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=13
,,,,,,,,,,1,10.05,Detroit Pistons,free throw,,,,,,,1,,2,Monroe,1,,foul,made,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=14
,,,,,,,,,,1,10.05,Detroit Pistons,free throw,,,,,,,2,,2,Monroe,,,foul,missed,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=16
,,,,,,,,,,1,10.03,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=18
,,,,,,,,,,1,9.45,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Turnaround Fadeaway Shot,,,3-2,15,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=19
,,,,,,,,,,1,9.45,Detroit Pistons,rebound,,,,,,,,,,Stuckey,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=20
,,,,,,,,,,1,9.40,Detroit Pistons,turnover,,,,,,,,,,Maxiell Out of Bounds,,,Lost Ball,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=21
,,,,,,,,,,1,9.32,Portland Trail Blazers,shot,Lillard,,,,,,,,,Aldridge,2,,,made,,Layup,,,3-4,1,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=22
,,,,,,,,,,1,9.07,Detroit Pistons,shot,,,,,,,,,,Stuckey,,,,missed,,3PT Jump Shot,,,3-4,24,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=24
,,,,,,,,,,1,9.06,Portland Trail Blazers,rebound,,,,,,,,,,Lillard,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=25
,,,,,,,,,,1,9.00,Portland Trail Blazers,shot,,,,,,,,,,Lillard,2,,,made,,Driving Layup,,,3-6,1,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=26
,,,,,,,,,,1,8.41,Detroit Pistons,shot,Monroe,,,,,,,,,Calderon,2,,,made,,Pullup Jump Shot,,,5-6,22,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=27
,,,,,,,,,,1,8.24,Portland Trail Blazers,shot,,,,,,,,,,Batum,,,,missed,,3PT Jump Shot,,,5-6,24,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=28
,,,,,,,,,,1,8.23,Detroit Pistons,rebound,,,,,,,,,,Monroe,,,,,,,,,5-6,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=29
,,,,,,,,,,1,8.12,Detroit Pistons,shot,Calderon,,,,,,,,,Monroe,2,,,made,,Driving Layup,,,7-6,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=30
,,,,,,,,,,1,7.57,Portland Trail Blazers,turnover,,,,,,,,,,Aldridge,,,Lost Ball,,Maxiell,,,,7-6,,http://stats.nba.com/cvp.html?GameID=0021200984&GameEventID=31
