a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,Orlando Magic,shot,,,,,,,,,,Afflalo,,,,missed,,Jump Shot,,,,11,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=2
,,,,,,,,,,1,11.41,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=3
,,,,,,,,,,1,11.26,Orlando Magic,foul,,,,,,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=4
,,,,,,,,,,1,11.26,Utah Jazz,free throw,,,,,,,,,,Williams,1,,Technical,made,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=5
,,,,,,,,,,1,11.13,Utah Jazz,shot,,,,,,,,,,Millsap,,,,missed,,Turnaround Fadeaway Shot,,,0-1,11,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=7
,,,,,,,,,,1,11.12,Orlando Magic,rebound,,,,,,,,,,Harkless,,,,,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=8
,,,,,,,,,,1,10.58,Orlando Magic,shot,,,,,,,,,,Davis,2,,,made,,Driving Layup,,,2-1,2,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=9
,,,,,,,,,,1,10.55,Orlando Magic,violation,,,,,,,,,,Vucevic,,,Kicked Ball,,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=10
,,,,,,,,,,1,10.46,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Jump Shot,,,2-1,22,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=11
,,,,,,,,,,1,10.44,Orlando Magic,rebound,,,,,,,,,,Harkless,,,,,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=12
,,,,,,,,,,1,10.30,Orlando Magic,shot,,,,,,,,,,Vucevic,,,,missed,,Jump Shot,,,2-1,12,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=13
,,,,,,,,,,1,10.28,Utah Jazz,rebound,,,,,,,,,,Foye,,,,,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=14
,,,,,,,,,,1,10.10,Utah Jazz,shot,,,,,,,,,,Jefferson,,,,missed,,Jump Shot,,,2-1,3,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=15
,,,,,,,,,,1,10.09,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=17
,,,,,,,,,,1,10.09,Utah Jazz,shot,,,,,,,,,,Jefferson,2,,,made,,Tip Shot,,,2-3,3,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=16
,,,,,,,,,,1,9.48,Orlando Magic,shot,,,Millsap,,,,,,,Davis,,,,missed,,Jump Shot,,,2-3,3,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=18
,,,,,,,,,,1,9.47,Utah Jazz,rebound,,,,,,,,,,Jefferson,,,,,,,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=19
,,,,,,,,,,1,9.39,Utah Jazz,shot,Millsap,,,,,,,,,Williams,2,,,made,,Jump Shot,,,2-5,17,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=20
,,,,,,,,,,1,9.15,Orlando Magic,shot,,,,,,,,,,Nelson,,,,missed,,3PT Jump Shot,,,2-5,25,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=21
,,,,,,,,,,1,9.13,Orlando Magic,rebound,,,,,,,,,,Vucevic,,,,,,,,,2-5,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=22
,,,,,,,,,,1,9.12,Orlando Magic,turnover,,,,,,,,,,Vucevic,,,Bad Pass,,,,,,2-5,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=23
,,,,,,,,,,1,8.55,Utah Jazz,shot,,,Vucevic,,,,,,,Jefferson,,,,missed,,Jump Shot,,,2-5,8,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=24
,,,,,,,,,,1,8.54,Orlando Magic,rebound,,,,,,,,,,Davis,,,,,,,,,2-5,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=25
,,,,,,,,,,1,8.44,Orlando Magic,shot,,,,,,,,,,Afflalo,2,,,made,,Layup,,,4-5,2,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=26
,,,,,,,,,,1,8.35,Utah Jazz,shot,Williams,,,,,,,,,Millsap,2,,,made,,Layup,,,4-7,2,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=27
,,,,,,,,,,1,8.09,Orlando Magic,shot,,,,,,,,,,Harkless,,,,missed,,Jump Shot,,,4-7,11,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=28
,,,,,,,,,,1,8.08,Utah Jazz,rebound,,,,,,,,,,Williams,,,,,,,,,4-7,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=29
,,,,,,,,,,1,7.59,Utah Jazz,shot,,,,,,,,,,Williams,,,,missed,,Jump Shot,,,4-7,17,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=30
,,,,,,,,,,1,7.57,Orlando Magic,rebound,,,,,,,,,,Vucevic,,,,,,,,,4-7,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=31
,,,,,,,,,,1,7.48,Orlando Magic,shot,,,,,,,,,,Afflalo,2,,,made,,Turnaround Jump Shot,,,6-7,13,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=32
,,,,,,,,,,1,7.30,Utah Jazz,shot,Millsap,,,,,,,,,Jefferson,2,,,made,,Dunk,,,6-9,1,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=33
,,,,,,,,,,1,7.02,Orlando Magic,shot,,,,,,,,,,Davis,,,,missed,,Jump Shot,,,6-9,21,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=34
,,,,,,,,,,1,7.01,Utah Jazz,rebound,,,,,,,,,,Millsap,,,,,,,,,6-9,,http://stats.nba.com/cvp.html?GameID=0021200265&GameEventID=35
