a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.42,Indiana Pacers,shot,,,,,,,,,,George,,,,missed,,Turnaround Fadeaway Shot,,,,17,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=3
,,,,,,,,,,1,11.41,Philadelphia 76ers,rebound,,,,,,,,,,Turner,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=4
,,,,,,,,,,1,11.21,Philadelphia 76ers,shot,,,,,,,,,,Young,2,,,made,,Jump Shot,,,2-0,22,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=5
,,,,,,,,,,1,11.08,Indiana Pacers,shot,,,,,,,,,,Hill,3,,,made,,3PT Jump Shot,,,2-3,26,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=6
,,,,,,,,,,1,10.50,Philadelphia 76ers,shot,,,,,,,,,,Young,2,,,made,,Pullup Jump Shot,,,4-3,13,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=7
,,,,,,,,,,1,10.33,Indiana Pacers,shot,,,,,,,,,,Hill,2,,,made,,Jump Shot,,,4-5,18,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=8
,,,,,,,,,,1,10.20,Indiana Pacers,foul,,,,,,,,,,Green,,,,,,Personal,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=9
,,,,,,,,,,1,10.06,Philadelphia 76ers,shot,,,,,,,,,,Richardson,,,,missed,,Turnaround Fadeaway Shot,,,4-5,19,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=10
,,,,,,,,,,1,10.05,Indiana Pacers,rebound,,,,,,,,,,George,,,,,,,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=11
,,,,,,,,,,1,9.53,Indiana Pacers,shot,,,,,,,,,,Hibbert,,,,missed,,Jump Shot,,,4-5,7,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=12
,,,,,,,,,,1,9.52,Philadelphia 76ers,rebound,,,,,,,,,,Young,,,,,,,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=13
,,,,,,,,,,1,9.38,Philadelphia 76ers,shot,Turner,,,,,,,,,Brown,2,,,made,,Layup,,,6-5,2,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=14
,,,,,,,,,,1,9.16,Indiana Pacers,shot,,,,,,,,,,West,2,,,made,,Layup,,,6-7,2,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=15
,,,,,,,,,,1,8.56,Philadelphia 76ers,shot,,,,,,,,,,Young,,,,missed,,Jump Shot,,,6-7,19,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=16
,,,,,,,,,,1,8.55,Indiana Pacers,rebound,,,,,,,,,,Hill,,,,,,,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=17
,,,,,,,,,,1,8.42,Indiana Pacers,turnover,,,,,,,,,,Green Out of Bounds,,,Lost Ball,,,,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=18
,,,,,,,,,,1,8.21,Philadelphia 76ers,shot,Richardson,,,,,,,,,Young,2,,,made,,Jump Shot,,,8-7,20,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=19
,,,,,,,,,,1,8.05,Indiana Pacers,shot,,,,,,,,,,George,2,,,made,,Pullup Jump Shot,,,8-9,17,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=20
,,,,,,,,,,1,7.45,Philadelphia 76ers,shot,,,,,,,,,,Young,,,,missed,,Jump Shot,,,8-9,16,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=21
,,,,,,,,,,1,7.43,Indiana Pacers,rebound,,,,,,,,,,Hibbert,,,,,,,,,8-9,,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=22
,,,,,,,,,,1,7.32,Indiana Pacers,shot,,,,,,,,,,Green,,,,missed,,Jump Shot,,,8-9,9,http://stats.nba.com/cvp.html?GameID=0021200327&GameEventID=23
