a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,Atlanta Hawks,violation,,,,,,,,,,Horford,,,Kicked Ball,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=3
,,,,,,,,,,1,11.33,Miami Heat,shot,,,Horford,,,,,,,Bosh,,,,missed,,Jump Shot,,,,20,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=4
,,,,,,,,,,1,11.31,Atlanta Hawks,rebound,,,,,,,,,,Horford,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=5
,,,,,,,,,,1,11.25,Miami Heat,violation,,,,,,,,,,Bosh,,,Defensive Goaltending,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=7
,,,,,,,,,,1,11.25,Atlanta Hawks,shot,Teague,,,,,,,,,Horford,2,,,made,,Jump Shot,,,0-2,3,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=6
,,,,,,,,,,1,11.10,Miami Heat,shot,James,,,,,,,,,Chalmers,3,,,made,,3PT Jump Shot,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=8
,,,,,,,,,,1,10.57,Atlanta Hawks,shot,,,,,,,,,,Teague,2,,,made,,Driving Jump Shot,,,3-4,11,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=9
,,,,,,,,,,1,10.42,Atlanta Hawks,foul,,,,,,,,,,Pachulia,,,,,,Flagrant,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=10
,,,,,,,,,,1,10.42,Miami Heat,free throw,,,,,,,,,,James,,,foul,missed,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=12
,,,,,,,,,,1,10.42,Miami Heat,rebound,,,,,,,,,,,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=13
,,,,,,,,,,1,10.42,Miami Heat,free throw,,,,,,,,,,James,1,,foul,made,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=14
,,,,,,,,,,1,10.29,Miami Heat,shot,,,,,,,,,,Wade,,,,missed,,Jump Shot,,,4-4,17,http://stats.nba.com/cvp.html?GameID=0021200802&GameEventID=18
