a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Los Angeles Clippers,jumpball,,Lopez,,,Jordan,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=1
,,,,,,,,,,1,11.42,New Orleans Hornets,shot,,,,,,,,,,Anderson,,,,missed,,Jump Shot,,,,17,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=2
,,,,,,,,,,1,11.41,Los Angeles Clippers,rebound,,,,,,,,,,Griffin,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=3
,,,,,,,,,,1,11.23,New Orleans Hornets,foul,,,,,,,,,,Lopez,,,,,,Shooting,,,,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=4
,,,,,,,,,,1,11.23,Los Angeles Clippers,free throw,,,,,,,1,,2,Jordan,,,foul,missed,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=5
,,,,,,,,,,1,11.23,Los Angeles Clippers,rebound,,,,,,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=6
,,,,,,,,,,1,11.23,Los Angeles Clippers,free throw,,,,,,,2,,2,Jordan,1,,foul,made,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=7
,,,,,,,,,,1,11.07,New Orleans Hornets,shot,,,Jordan,,,,,,,Aminu,,,,missed,,Jump Shot,,,0-1,5,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=9
,,,,,,,,,,1,11.06,Los Angeles Clippers,rebound,,,,,,,,,,Griffin,,,,,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=10
,,,,,,,,,,1,10.47,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=11
,,,,,,,,,,1,10.46,New Orleans Hornets,rebound,,,,,,,,,,Aminu,,,,,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=12
,,,,,,,,,,1,10.31,New Orleans Hornets,shot,,,,,,,,,,Vasquez,2,,,made,,Driving Layup,,,2-1,2,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=13
,,,,,,,,,,1,10.07,Los Angeles Clippers,shot,,,,,,,,,,Jordan,,,,missed,,Hook Shot,,,2-1,9,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=15
,,,,,,,,,,1,10.05,New Orleans Hornets,rebound,,,,,,,,,,Anderson,,,,,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=16
,,,,,,,,,,1,9.49,New Orleans Hornets,shot,,,,,,,,,,Mason Jr.,,,,missed,,3PT Jump Shot,,,2-1,28,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=17
,,,,,,,,,,1,9.49,Los Angeles Clippers,rebound,,,,,,,,,,,,,,,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=18
,,,,,,,,,,1,9.33,Los Angeles Clippers,turnover,,,,,,,,,,Griffin,,,Bad Pass,,Aminu,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=19
,,,,,,,,,,1,9.25,New Orleans Hornets,shot,,,,,,,,,,Aminu,2,,,made,,Dunk,,,4-1,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=20
,,,,,,,,,,1,8.55,Los Angeles Clippers,shot,,,,,,,,,,Green,2,,,made,,Layup,,,4-3,2,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=21
,,,,,,,,,,1,8.37,New Orleans Hornets,shot,,,,,,,,,,Anderson,,,,missed,,3PT Jump Shot,,,4-3,26,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=22
,,,,,,,,,,1,8.36,Los Angeles Clippers,rebound,,,,,,,,,,,,,,,,,,,4-3,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=23
,,,,,,,,,,1,8.19,Los Angeles Clippers,shot,Green,,,,,,,,,Butler,3,,,made,,3PT Jump Shot,,,4-6,25,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=24
,,,,,,,,,,1,8.05,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Shot,,,4-6,3,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=25
,,,,,,,,,,1,8.04,Los Angeles Clippers,rebound,,,,,,,,,,Butler,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=26
,,,,,,,,,,1,7.53,New Orleans Hornets,foul,,,,,,,,,,Anderson,,,,,,Personal,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=28
,,,,,,,,,,1,7.48,Los Angeles Clippers,foul,,,,,,,,,,,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=30
,,,,,,,,,,1,7.48,Los Angeles Clippers,turnover,,,,,,,,,,Griffin,,,Foul,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=31
,,,,,,,,,,1,7.34,New Orleans Hornets,turnover,,,,,,,,,,Vasquez,,,Bad Pass,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=33
,,,,,,,,,,1,7.24,Los Angeles Clippers,shot,,,,,,,,,,Green,,,,missed,,Layup,,,4-6,2,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=34
,,,,,,,,,,1,7.23,New Orleans Hornets,rebound,,,,,,,,,,Lopez,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=35
,,,,,,,,,,1,7.12,New Orleans Hornets,shot,,,,,,,,,,Anderson,,,,missed,,3PT Jump Shot,,,4-6,26,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=36
,,,,,,,,,,1,7.10,Los Angeles Clippers,rebound,,,,,,,,,,,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=37
,,,,,,,,,,1,6.55,Los Angeles Clippers,shot,,,,,,,,,,Griffin,,,,missed,,Hook Shot,,,4-6,7,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=39
,,,,,,,,,,1,6.53,New Orleans Hornets,rebound,,,,,,,,,,Mason Jr.,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=40
,,,,,,,,,,1,6.38,New Orleans Hornets,turnover,,,,,,,,,,Vasquez,,,Lost Ball,,Paul,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200203&GameEventID=41
