a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.42,Cleveland Cavaliers,shot,,,,,,,,,,Irving,2,,,made,,Turnaround Jump Shot,,,0-2,20,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=2
,,,,,,,,,,1,11.23,Charlotte Bobcats,shot,,,,,,,,,,Henderson,,,,missed,,Jump Shot,,,0-2,7,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=3
,,,,,,,,,,1,11.22,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=4
,,,,,,,,,,1,11.09,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,2,,,made,,Layup,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=5
,,,,,,,,,,1,10.48,Charlotte Bobcats,shot,Adrien,,,,,,,,,Taylor,2,,,made,,Dunk,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=6
,,,,,,,,,,1,10.27,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,2-4,9,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=7
,,,,,,,,,,1,10.26,Charlotte Bobcats,rebound,,,,,,,,,,Biyombo,,,,,,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=8
,,,,,,,,,,1,10.08,Charlotte Bobcats,shot,Walker,,,,,,,,,Henderson,2,,,made,,Jump Shot,,,4-4,15,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=9
,,,,,,,,,,1,9.48,Cleveland Cavaliers,shot,,,,,,,,,,Irving,,,,missed,,Jump Shot,,,4-4,13,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=10
,,,,,,,,,,1,9.47,Charlotte Bobcats,rebound,,,,,,,,,,Henderson,,,,,,,,,4-4,,http://stats.nba.com/cvp.html?GameID=0021200724&GameEventID=11
