a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,Chicago Bulls,turnover,,,,,,,,,,Butler,,,Bad Pass,,Wallace,,,,,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=3
,,,,,,,,,,1,11.42,Chicago Bulls,foul,,,,,,,,,,Deng,,,,,,Personal,,,,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=4
,,,,,,,,,,1,11.33,Brooklyn Nets,turnover,,,,,,,,,,Wallace Out of Bounds,,,Lost Ball,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=5
,,,,,,,,,,1,11.15,Chicago Bulls,shot,Hinrich,,,,,,,,,Deng,2,,,made,,Jump Shot,,,2-0,21,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=6
,,,,,,,,,,1,11.03,Chicago Bulls,foul,,,,,,,,,,Noah,,,,,,Shooting,,,2-0,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=7
,,,,,,,,,,1,11.03,Brooklyn Nets,free throw,,,,,,,1,,2,Lopez,1,,foul,made,,,,,2-1,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=8
,,,,,,,,,,1,11.03,Brooklyn Nets,free throw,,,,,,,2,,2,Lopez,1,,foul,made,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=10
,,,,,,,,,,1,10.52,Chicago Bulls,shot,,,,,,,,,,Deng,,,,missed,,Jump Shot,,,2-2,5,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=12
,,,,,,,,,,1,10.50,Brooklyn Nets,rebound,,,,,,,,,,Wallace,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=13
,,,,,,,,,,1,10.34,Brooklyn Nets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Hook Shot,,,2-2,8,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=14
,,,,,,,,,,1,10.33,Chicago Bulls,rebound,,,,,,,,,,Boozer,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=15
,,,,,,,,,,1,10.19,Chicago Bulls,shot,,,,,,,,,,Noah,,,,missed,,Layup,,,2-2,3,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=16
,,,,,,,,,,1,10.17,Brooklyn Nets,rebound,,,,,,,,,,Evans,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=17
,,,,,,,,,,1,10.11,Brooklyn Nets,turnover,,,,,,,,,,Lopez,,,3 Second Violation,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=18
,,,,,,,,,,1,9.58,Chicago Bulls,shot,,,,,,,,,,Deng,,,,missed,,Jump Shot,,,2-2,19,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=19
,,,,,,,,,,1,9.57,Brooklyn Nets,rebound,,,,,,,,,,Johnson,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=20
,,,,,,,,,,1,9.44,Brooklyn Nets,shot,,,,,,,,,,Wallace,,,,missed,,3PT Jump Shot,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200132&GameEventID=21
