a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Los Angeles Clippers,jumpball,,Morris,,,Jordan,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=1
,,,,,,,,,,1,11.42,Los Angeles Clippers,shot,,,,,,,,,,Griffin,,,,missed,,Hook Shot,,,,3,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=4
,,,,,,,,,,1,11.40,Phoenix Suns,rebound,,,,,,,,,,Tucker,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=5
,,,,,,,,,,1,11.36,Los Angeles Clippers,foul,,,,,,,,,,Paul,,,,,,Personal,,,,,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=6
,,,,,,,,,,1,11.27,Phoenix Suns,shot,,,,,,,,,,W. Johnson,,,,missed,,3PT Jump Shot,,,,26,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=7
,,,,,,,,,,1,11.25,Los Angeles Clippers,rebound,,,,,,,,,,Jordan,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=8
,,,,,,,,,,1,11.20,Los Angeles Clippers,shot,Paul,,,,,,,,,Griffin,2,,,made,,Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=9
,,,,,,,,,,1,10.55,Phoenix Suns,shot,,,,,,,,,,Morris,,,,missed,,Jump Shot,,,0-2,20,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=10
,,,,,,,,,,1,10.54,Los Angeles Clippers,rebound,,,,,,,,,,Griffin,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=11
,,,,,,,,,,1,10.51,Los Angeles Clippers,shot,Griffin,,,,,,,,,Jordan,2,,,made,,Driving Dunk,,,0-4,3,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=12
,,,,,,,,,,1,10.38,Phoenix Suns,turnover,,,,,,,,,,Dragic,,,Lost Ball,,Jordan,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021201121&GameEventID=14
