a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,2,8.07,New York Knicks,shot,,,,,,,,,,Novak,,,,missed,,3PT Jump Shot,,,39-25,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=165,
,,,,,,,,,,2,8.06,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,39-25,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=166,
,,,,,,,,,,2,8.06,Portland Trail Blazers,foul,,,,,,,,,,Matthews,,,,,,Loose ball,,,39-25,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=167,
,,,,,,,,,,2,8.03,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,3PT Jump Shot,,,39-25,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=168,
,,,,,,,,,,2,8.01,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,39-25,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=169,
,,,,,,,,,,2,7.55,New York Knicks,foul,,,,,,,,,,Chandler,,,,,,Personal,,,39-25,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=170,
,,,,,,,,,,2,7.48,Portland Trail Blazers,shot,Lillard,,,,,,,,,Hickson,2,,,made,,Layup,,,41-25,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=171,
,,,,,,,,,,2,7.32,New York Knicks,shot,,,,,,,,,,Novak,,,,missed,,Jump Shot,,,41-25,16,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=172,
,,,,,,,,,,2,7.30,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,41-25,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=173,
,,,,,,,,,,2,7.22,Portland Trail Blazers,shot,,,,,,,,,,Matthews,2,,,made,,Floating Jump Shot,,,43-25,5,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=174,
,,,,,,,,,,2,7.05,Portland Trail Blazers,foul,,,,,,,,,,Matthews,,,,,,Shooting,,,43-25,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=175,
,,,,,,,,,,2,7.05,New York Knicks,free throw,,,,,,,1,,2,Anthony,1,,foul,made,,,,,43-26,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=176,
,,,,,,,,,,2,7.05,Portland Trail Blazers,substitute,,,,Batum,,Babbitt,,,,,,,,,,,,,43-26,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=178,
,,,,,,,,,,2,7.05,Portland Trail Blazers,substitute,,,,Jeffries,,Matthews,,,,,,,,,,,,,43-26,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=179,
,,,,,,,,,,2,7.05,New York Knicks,free throw,,,,,,,2,,2,Anthony,1,,foul,made,,,,,43-27,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=180,
,,,,,,,,,,2,6.47,Portland Trail Blazers,shot,,,,,,,,,,Barton,,,,missed,,3PT Jump Shot,,,43-27,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=182,
,,,,,,,,,,2,6.46,New York Knicks,rebound,,,,,,,,,,Kidd,,,,,,,,,43-27,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=183,
,,,,,,,,,,2,6.38,New York Knicks,shot,,,,,,,,,,Novak,,,,missed,,3PT Jump Shot,,,43-27,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=184,
,,,,,,,,,,2,6.36,Portland Trail Blazers,rebound,,,,,,,,,,Batum,,,,,,,,,43-27,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=185,
,,,,,,,,,,2,6.30,Portland Trail Blazers,shot,Lillard,,,,,,,,,Batum,3,,,made,,3PT Jump Shot,,,46-27,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=186,
,,,,,,,,,,2,6.12,New York Knicks,shot,,,,,,,,,,Anthony,2,,,made,,Jump Shot,,,46-29,16,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=187,
,,,,,,,,,,2,5.47,Portland Trail Blazers,shot,Hickson,,,,,,,,,Lillard,2,,,made,,Driving Reverse Layup,,,48-29,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=188,
,,,,,,,,,,2,5.36,Portland Trail Blazers,foul,,,,,,,,,,Jeffries,,,,,,Personal,,,48-29,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=189,
,,,,,,,,,,2,5.36,New York Knicks,timeout,,,,,,,,,,,,,,,,,,,48-29,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=190,
,,,,,,,,,,2,5.36,Portland Trail Blazers,substitute,,,,Price,,Hickson,,,,,,,,,,,,,48-29,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=192,
,,,,,,,,,,2,5.36,Portland Trail Blazers,substitute,,,,Aldridge,,Lillard,,,,,,,,,,,,,48-29,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=193,
,,,,,,,,,,2,5.36,New York Knicks,substitute,,,,Stoudemire,,Novak,,,,,,,,,,,,,48-29,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=194,
,,,,,,,,,,2,5.24,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,Pullup Jump Shot,,,48-29,9,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=195,
,,,,,,,,,,2,5.22,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,48-29,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=196,
,,,,,,,,,,2,5.08,Portland Trail Blazers,turnover,,,,,,,,,,Batum,,,Bad Pass,,,,,,48-29,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=197,
,,,,,,,,,,2,4.57,New York Knicks,shot,Smith,,,,,,,,,Chandler,2,,,made,,Alley Oop Dunk,,,48-31,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=198,
,,,,,,,,,,2,4.41,Portland Trail Blazers,shot,,,,,,,,,,Batum,,,,missed,,3PT Jump Shot,,,48-31,26,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=199,
,,,,,,,,,,2,4.40,New York Knicks,rebound,,,,,,,,,,,,,,,,,,,48-31,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=200,
,,,,,,,,,,2,4.24,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,Step Back Jump Shot,,,48-31,14,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=201,
,,,,,,,,,,2,4.21,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,48-31,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=203,
,,,,,,,,,,2,4.21,New York Knicks,shot,,,,,,,,,,Chandler,2,,,made,,Tip Shot,,,48-33,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=202,
,,,,,,,,,,2,4.06,Portland Trail Blazers,turnover,,,,,,,,,,Batum,,,Bad Pass,,,,,,48-33,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=204,
,,,,,,,,,,2,3.50,New York Knicks,timeout,,,,,,,,,,,,,,,,,,,48-33,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=205,
,,,,,,,,,,2,3.50,Portland Trail Blazers,substitute,,,,Lillard,,Jeffries,,,,,,,,,,,,,48-33,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=207,
,,,,,,,,,,2,3.50,Portland Trail Blazers,substitute,,,,Hickson,,Barton,,,,,,,,,,,,,48-33,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=208,
,,,,,,,,,,2,3.43,New York Knicks,shot,Anthony,,,,,,,,,Smith,3,,,made,,3PT Jump Shot,,,48-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=209,
,,,,,,,,,,2,3.30,New York Knicks,foul,,,,,,,,,,Chandler,,,,,,Personal,,,48-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=210,
,,,,,,,,,,2,3.23,Portland Trail Blazers,shot,Lillard,,,,,,,,,Aldridge,2,,,made,,Jump Shot,,,50-36,17,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=211,
,,,,,,,,,,2,3.13,New York Knicks,shot,,,,,,,,,,Stoudemire,,,,missed,,Hook Shot,,,50-36,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=213,
,,,,,,,,,,2,3.11,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,50-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=214,
,,,,,,,,,,2,2.51,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Layup,,,50-36,3,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=215,
,,,,,,,,,,2,2.51,Portland Trail Blazers,rebound,,,,,,,,,,,,,,,,,,,50-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=216,
,,,,,,,,,,2,2.44,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Jump Shot,,,50-36,15,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=217,
,,,,,,,,,,2,2.43,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,50-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=218,
,,,,,,,,,,2,2.43,Portland Trail Blazers,shot,,,,,,,,,,Hickson,2,,,made,,Layup,,,52-36,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=219,
,,,,,,,,,,2,2.43,New York Knicks,foul,,,,,,,,,,Stoudemire,,,,,,Shooting,,,52-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=220,
,,,,,,,,,,2,2.43,New York Knicks,substitute,,,,Camby,,Chandler,,,,,,,,,,,,,52-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=221,
,,,,,,,,,,2,2.43,Portland Trail Blazers,free throw,,,,,,,1,,1,Hickson,,,foul,missed,,,,,52-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=222,
,,,,,,,,,,2,2.41,New York Knicks,rebound,,,,,,,,,,Camby,,,,,,,,,52-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=224,
,,,,,,,,,,2,2.29,New York Knicks,shot,,,,,,,,,,Kidd,,,,missed,,3PT Jump Shot,,,52-36,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=225,
,,,,,,,,,,2,2.27,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,52-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=226,
,,,,,,,,,,2,2.19,Portland Trail Blazers,shot,Price,,,,,,,,,Hickson,2,,,made,,Driving Slam Dunk,,,54-36,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=227,
,,,,,,,,,,2,2.10,New York Knicks,timeout,,,,,,,,,,,,,,,,,,,54-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=228,
,,,,,,,,,,2,2.10,New York Knicks,substitute,,,,Novak,,Stoudemire,,,,,,,,,,,,,54-36,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=229,
,,,,,,,,,,2,2.00,New York Knicks,shot,,,,,,,,,,Anthony,2,,,made,,Layup,,,54-38,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=231,
,,,,,,,,,,2,1.47,Portland Trail Blazers,turnover,,,,,,,,,,Lillard,,,Bad Pass,,,,,,54-38,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=232,
,,,,,,,,,,2,1.25,New York Knicks,shot,,,,,,,,,,Anthony,2,,,made,,Step Back Jump Shot,,,54-40,16,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=233,
,,,,,,,,,,2,1.12,Portland Trail Blazers,shot,,,,,,,,,,Lillard,2,,,made,,Driving Reverse Layup,,,56-40,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=234,
,,,,,,,,,,2,1.05,Portland Trail Blazers,foul,,,,,,,,,,Lillard,,,,,,Personal,,,56-40,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=235,
,,,,,,,,,,2,1.05,New York Knicks,free throw,,,,,,,1,,2,Smith,1,,foul,made,,,,,56-41,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=236,
,,,,,,,,,,2,1.05,New York Knicks,substitute,,,,Copeland,,Anthony,,,,,,,,,,,,,56-41,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=238,
,,,,,,,,,,2,1.05,New York Knicks,free throw,,,,,,,2,,2,Smith,1,,foul,made,,,,,56-42,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=239,
,,,,,,,,,,2,0.45,Portland Trail Blazers,shot,Lillard,,,,,,,,,Hickson,2,,,made,,Slam Dunk,,,58-42,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=241,
,,,,,,,,,,2,0.36,New York Knicks,shot,,,,,,,,,,Smith,2,,,made,,Jump Shot,,,58-44,17,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=242,
,,,,,,,,,,2,0.23,Portland Trail Blazers,foul,,,,,,,,,,Hickson,,,,,,Offensive,,,58-44,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=243,
,,,,,,,,,,2,0.23,Portland Trail Blazers,turnover,,,,,,,,,,Hickson,,,Foul,,,,,,58-44,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=244,
,,,,,,,,,,2,0.23,New York Knicks,substitute,,,,Anthony,,Camby,,,,,,,,,,,,,58-44,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=245,
,,,,,,,,,,2,0.23,Portland Trail Blazers,substitute,,,,Jeffries,,Hickson,,,,,,,,,,,,,58-44,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=246,
,,,,,,,,,,2,0.00,New York Knicks,shot,Smith,,,,,,,,,Anthony,3,,,made,,3PT Jump Bank Shot,,,58-47,27,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=247,
,,,,,,,,,,3,11.38,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,3PT Jump Shot,,,58-47,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=251,
,,,,,,,,,,3,11.36,Portland Trail Blazers,rebound,,,,,,,,,,Lillard,,,,,,,,,58-47,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=252,
,,,,,,,,,,3,11.33,Portland Trail Blazers,shot,,,,,,,,,,Lillard,2,,,made,,Layup,,,60-47,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=253,
,,,,,,,,,,3,11.08,New York Knicks,shot,,,,,,,,,,Brewer,,,,missed,,Fadeaway Jumper,,,60-47,11,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=254,
,,,,,,,,,,3,11.06,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,60-47,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=255,
,,,,,,,,,,3,10.57,New York Knicks,shot,Kidd,,,,,,,,,Chandler,2,,,made,,Alley Oop Dunk,,,60-49,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=256,
,,,,,,,,,,3,10.33,Portland Trail Blazers,turnover,,,,,,,,,,Matthews,,,Lost Ball,,,,,,60-49,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=257,
,,,,,,,,,,3,10.23,New York Knicks,shot,Camby,,,,,,,,,Chandler,2,,,made,,Alley Oop Layup,,,60-51,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=258,
,,,,,,,,,,3,9.57,Portland Trail Blazers,turnover,,,,,,,,,,Batum,,,Bad Pass,,,,,,60-51,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=259,
,,,,,,,,,,3,9.44,New York Knicks,shot,Kidd,,,,,,,,,Anthony,2,,,made,,Driving Layup,,,60-53,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=260,
,,,,,,,,,,3,9.43,Portland Trail Blazers,timeout,,,,,,,,,,,,,,,,,,,60-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=261,
,,,,,,,,,,3,9.22,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,3PT Jump Shot,,,60-53,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=262,
,,,,,,,,,,3,9.20,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,60-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=263,
,,,,,,,,,,3,8.58,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,Driving Reverse Layup,,,60-53,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=264,
,,,,,,,,,,3,8.56,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,60-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=266,
,,,,,,,,,,3,8.56,New York Knicks,shot,,,,,,,,,,Chandler,,,,missed,,Tip Shot,,,60-53,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=265,
,,,,,,,,,,3,8.54,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,60-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=267,
,,,,,,,,,,3,8.44,Portland Trail Blazers,shot,,,,,,,,,,Hickson,,,,missed,,Layup,,,60-53,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=268,
,,,,,,,,,,3,8.42,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,60-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=270,
,,,,,,,,,,3,8.42,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,2,,,made,,Tip Shot,,,62-53,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=269,
,,,,,,,,,,3,8.22,New York Knicks,shot,,,,,,,,,,Kidd,,,,missed,,3PT Jump Shot,,,62-53,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=271,
,,,,,,,,,,3,8.20,Portland Trail Blazers,rebound,,,,,,,,,,Batum,,,,,,,,,62-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=272,
,,,,,,,,,,3,8.16,Portland Trail Blazers,turnover,,,,,,,,,,Hickson Out of Bounds,,,Lost Ball,,,,,,62-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=273,
,,,,,,,,,,3,8.16,New York Knicks,substitute,,,,Smith,,Brewer,,,,,,,,,,,,,62-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=274,
,,,,,,,,,,3,8.01,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,Driving Layup,,,62-53,2,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=275,
,,,,,,,,,,3,7.59,New York Knicks,rebound,,,,,,,,,,Camby,,,,,,,,,62-53,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=277,
,,,,,,,,,,3,7.59,New York Knicks,shot,,,,,,,,,,Camby,2,,,made,,Tip Shot,,,62-55,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=276,
,,,,,,,,,,3,7.39,Portland Trail Blazers,turnover,,,,,,,,,,Matthews,,,Lost Ball,,,,,,62-55,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=278,
,,,,,,,,,,3,7.24,New York Knicks,shot,,,,,,,,,,Smith,,,,missed,,3PT Jump Shot,,,62-55,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=279,
,,,,,,,,,,3,7.22,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,62-55,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=280,
,,,,,,,,,,3,7.13,Portland Trail Blazers,foul,,,,,,,,,,Hickson,,,,,,Shooting,,,62-55,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=281,
,,,,,,,,,,3,7.13,New York Knicks,free throw,,,,,,,1,,2,Chandler,1,,foul,made,,,,,62-56,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=282,
,,,,,,,,,,3,7.13,New York Knicks,free throw,,,,,,,2,,2,Chandler,1,,foul,made,,,,,62-57,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=284,
,,,,,,,,,,3,6.54,Portland Trail Blazers,shot,,,,,,,,,,Batum,,,,missed,,3PT Jump Shot,,,62-57,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=286,
,,,,,,,,,,3,6.52,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,62-57,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=287,
,,,,,,,,,,3,6.41,New York Knicks,shot,,,,,,,,,,Smith,2,,,made,,Turnaround Fadeaway,,,62-59,15,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=288,
,,,,,,,,,,3,6.24,Portland Trail Blazers,shot,Hickson,,,,,,,,,Batum,3,,,made,,3PT Jump Shot,,,65-59,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=289,
,,,,,,,,,,3,6.05,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,3PT Jump Shot,,,65-59,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=290,
,,,,,,,,,,3,6.03,Portland Trail Blazers,rebound,,,,,,,,,,Matthews,,,,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=291,
,,,,,,,,,,3,5.48,New York Knicks,foul,,,,,,,,,,Camby,,,,,,Shooting,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=292,
,,,,,,,,,,3,5.48,Portland Trail Blazers,free throw,,,,,,,1,,2,Aldridge,,,foul,missed,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=293,
,,,,,,,,,,3,5.48,Portland Trail Blazers,rebound,,,,,,,,,,,,,,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=294,
,,,,,,,,,,3,5.48,Portland Trail Blazers,free throw,,,,,,,2,,2,Aldridge,,,foul,missed,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=295,
,,,,,,,,,,3,5.47,New York Knicks,rebound,,,,,,,,,,Camby,,,,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=297,
,,,,,,,,,,3,5.38,New York Knicks,turnover,,,,,,,,,,Chandler Out of Bounds,,,Lost Ball,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=299,
,,,,,,,,,,3,5.23,Portland Trail Blazers,turnover,,,,,,,,,,Hickson,,,3 Second Violation,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=300,
,,,,,,,,,,3,5.23,New York Knicks,substitute,,,,Prigioni,,Kidd,,,,,,,,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=301,
,,,,,,,,,,3,5.06,Portland Trail Blazers,foul,,,,,,,,,,Hickson,,,,,,Personal,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=302,
,,,,,,,,,,3,5.06,Portland Trail Blazers,substitute,,,,Jeffries,,Hickson,,,,,,,,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=303,
,,,,,,,,,,3,5.06,New York Knicks,substitute,,,,Stoudemire,,Camby,,,,,,,,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=304,
,,,,,,,,,,3,4.58,New York Knicks,turnover,,,,,,,,,,Smith,,,Bad Pass,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=305,
,,,,,,,,,,3,4.49,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,3PT Jump Shot,,,65-59,26,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=306,
,,,,,,,,,,3,4.47,New York Knicks,rebound,,,,,,,,,,Smith,,,,,,,,,65-59,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=307,
,,,,,,,,,,3,4.40,New York Knicks,shot,Anthony,,,,,,,,,Smith,3,,,made,,3PT Jump Shot,,,65-62,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=308,
,,,,,,,,,,3,4.37,Portland Trail Blazers,timeout,,,,,,,,,,,,,,,,,,,65-62,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=309,
,,,,,,,,,,3,4.37,Portland Trail Blazers,substitute,,,,Claver,,Matthews,,,,,,,,,,,,,65-62,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=310,
,,,,,,,,,,3,4.16,Portland Trail Blazers,shot,Jeffries,,,,,,,,,Batum,3,,,made,,3PT Jump Shot,,,68-62,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=311,
,,,,,,,,,,3,3.57,New York Knicks,shot,,,,,,,,,,Anthony,,,,missed,,3PT Jump Shot,,,68-62,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=312,
,,,,,,,,,,3,3.56,Portland Trail Blazers,rebound,,,,,,,,,,Claver,,,,,,,,,68-62,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=313,
,,,,,,,,,,3,3.56,New York Knicks,foul,,,,,,,,,,Stoudemire,,,,,,Personal,,,68-62,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=314,
,,,,,,,,,,3,3.35,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Jump Shot,,,68-62,14,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=316,
,,,,,,,,,,3,3.33,Portland Trail Blazers,rebound,,,,,,,,,,Claver,,,,,,,,,68-62,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=317,
,,,,,,,,,,3,3.31,Portland Trail Blazers,shot,Claver,,,,,,,,,Batum,3,,,made,,3PT Jump Shot,,,71-62,25,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=318,
,,,,,,,,,,3,3.11,New York Knicks,shot,Anthony,,,,,,,,,Stoudemire,2,,,made,,Layup,,,71-64,1,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=319,
,,,,,,,,,,3,3.01,New York Knicks,foul,,,,,,,,,,Prigioni,,,,,,Personal,,,71-64,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=320,
,,,,,,,,,,3,3.01,New York Knicks,substitute,,,,Novak,,Chandler,,,,,,,,,,,,,71-64,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=321,
,,,,,,,,,,3,2.58,Portland Trail Blazers,shot,,,,,,,,,,Batum,,,,missed,,3PT Jump Shot,,,71-64,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=322,
,,,,,,,,,,3,2.57,New York Knicks,rebound,,,,,,,,,,,,,,,,,,,71-64,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=323,
,,,,,,,,,,3,2.44,New York Knicks,shot,Anthony,,,,,,,,,Smith,3,,,made,,3PT Jump Shot,,,71-67,24,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=324,
,,,,,,,,,,3,2.22,New York Knicks,foul,,,,,,,,,,Prigioni,,,,,,Shooting,,,71-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=325,
,,,,,,,,,,3,2.22,Portland Trail Blazers,free throw,,,,,,,1,,3,Aldridge,1,,foul,made,,,,,72-67,,http://stats.nba.com/cvp.html?GameID=0021200459&GameEventID=326,
