a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.42,Houston Rockets,shot,,,,,,,,,,Beverley,2,,,made,,Driving Bank Shot,,,2-0,4,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=2
,,,,,,,,,,1,11.16,Oklahoma City Thunder,shot,,,,,,,,,,Jackson,,,,missed,,3PT Jump Shot,,,2-0,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=4
,,,,,,,,,,1,11.15,Oklahoma City Thunder,rebound,,,,,,,,,,Sefolosha,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=5
,,,,,,,,,,1,10.59,Oklahoma City Thunder,shot,Jackson,,,,,,,,,Perkins,2,,,made,,Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=6
,,,,,,,,,,1,10.52,Houston Rockets,shot,Parsons,,,,,,,,,Garcia,3,,,made,,3PT Jump Shot,,,5-2,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=7
,,,,,,,,,,1,10.40,Oklahoma City Thunder,shot,,,,,,,,,,Perkins,,,,missed,,Jump Shot,,,5-2,14,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=8
,,,,,,,,,,1,10.39,Oklahoma City Thunder,rebound,,,,,,,,,,Sefolosha,,,,,,,,,5-2,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=9
,,,,,,,,,,1,10.24,Oklahoma City Thunder,shot,,,,,,,,,,Jackson,,,,missed,,Floating Jump Shot,,,5-2,5,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=10
,,,,,,,,,,1,10.23,Houston Rockets,rebound,,,,,,,,,,Asik,,,,,,,,,5-2,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=11
,,,,,,,,,,1,10.15,Houston Rockets,shot,,,,,,,,,,Beverley,,,,missed,,3PT Jump Shot,,,5-2,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=12
,,,,,,,,,,1,10.14,Oklahoma City Thunder,rebound,,,,,,,,,,Perkins,,,,,,,,,5-2,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=13
,,,,,,,,,,1,10.02,Oklahoma City Thunder,shot,Durant,,,,,,,,,Jackson,3,,,made,,3PT Jump Shot,,,5-5,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=14
,,,,,,,,,,1,9.44,Houston Rockets,shot,Garcia,,,,,,,,,Parsons,2,,,made,,Layup,,,7-5,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=15
,,,,,,,,,,1,9.27,Oklahoma City Thunder,shot,,,,,,,,,,Durant,,,,missed,,3PT Jump Shot,,,7-5,25,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=16
,,,,,,,,,,1,9.26,Houston Rockets,rebound,,,,,,,,,,Asik,,,,,,,,,7-5,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=17
,,,,,,,,,,1,9.14,Houston Rockets,shot,Garcia,,,,,,,,,Asik,2,,,made,,Layup,,,9-5,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=18
,,,,,,,,,,1,9.14,Oklahoma City Thunder,foul,,,,,,,,,,Jackson,,,,,,Shooting,,,9-5,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=19
,,,,,,,,,,1,9.14,Houston Rockets,free throw,,,,,,,1,,1,Asik,1,,foul,made,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=20
,,,,,,,,,,1,8.58,Oklahoma City Thunder,shot,,,,,,,,,,Durant,,,,missed,,Turnaround Jump Shot,,,10-5,10,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=22
,,,,,,,,,,1,8.57,Oklahoma City Thunder,rebound,,,,,,,,,,Perkins,,,,,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=23
,,,,,,,,,,1,8.54,Oklahoma City Thunder,shot,Perkins,,,,,,,,,Durant,2,,,made,,Layup,,,10-7,2,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=24
,,,,,,,,,,1,8.37,Houston Rockets,shot,,,,,,,,,,Parsons,,,,missed,,3PT Jump Shot,,,10-7,24,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=25
,,,,,,,,,,1,8.36,Oklahoma City Thunder,rebound,,,,,,,,,,Ibaka,,,,,,,,,10-7,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=26
,,,,,,,,,,1,8.24,Oklahoma City Thunder,turnover,,,,,,,,,,Jackson Out of Bounds,,,Lost Ball,,,,,,10-7,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=27
,,,,,,,,,,1,8.10,Houston Rockets,shot,,,,,,,,,,Harden,3,,,made,,3PT Jump Shot,,,13-7,25,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=28
,,,,,,,,,,1,7.43,Oklahoma City Thunder,shot,,,,,,,,,,Ibaka,,,,missed,,Jump Shot,,,13-7,15,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=29
,,,,,,,,,,1,7.41,Houston Rockets,rebound,,,,,,,,,,Asik,,,,,,,,,13-7,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=30
,,,,,,,,,,1,7.32,Houston Rockets,shot,,,,,,,,,,Garcia,,,,missed,,3PT Jump Shot,,,13-7,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=31
,,,,,,,,,,1,7.30,Oklahoma City Thunder,rebound,,,,,,,,,,Perkins,,,,,,,,,13-7,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=32
,,,,,,,,,,1,7.22,Oklahoma City Thunder,shot,,,,,,,,,,Durant,2,,,made,,Driving Layup,,,13-9,1,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=33
,,,,,,,,,,1,7.16,Houston Rockets,shot,,,,,,,,,,Parsons,,,,missed,,Layup,,,13-9,3,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=34
,,,,,,,,,,1,7.15,Houston Rockets,rebound,,,,,,,,,,Beverley,,,,,,,,,13-9,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=35
,,,,,,,,,,1,7.10,Houston Rockets,shot,Beverley,,,,,,,,,Harden,3,,,made,,3PT Jump Shot,,,16-9,25,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=36
,,,,,,,,,,1,6.54,Houston Rockets,foul,,,,,,,,,,Asik,,,,,,Shooting,,,16-9,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=37
,,,,,,,,,,1,6.54,Oklahoma City Thunder,free throw,,,,,,,1,,2,Durant,1,,foul,made,,,,,16-10,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=38
,,,,,,,,,,1,6.54,Oklahoma City Thunder,free throw,,,,,,,2,,2,Durant,1,,foul,made,,,,,16-11,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=40
,,,,,,,,,,1,6.33,Houston Rockets,shot,,,,,,,,,,Garcia,,,,missed,,3PT Jump Shot,,,16-11,25,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=42
,,,,,,,,,,1,6.32,Oklahoma City Thunder,rebound,,,,,,,,,,Perkins,,,,,,,,,16-11,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=43
,,,,,,,,,,1,6.20,Houston Rockets,foul,,,,,,,,,,Parsons,,,,,,Shooting,,,16-11,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=44
,,,,,,,,,,1,6.20,Oklahoma City Thunder,free throw,,,,,,,1,,2,Jackson,1,,foul,made,,,,,16-12,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=45
,,,,,,,,,,1,6.20,Oklahoma City Thunder,free throw,,,,,,,2,,2,Jackson,,,foul,missed,,,,,16-12,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=47
,,,,,,,,,,1,6.19,Oklahoma City Thunder,rebound,,,,,,,,,,Ibaka,,,,,,,,,16-12,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=50
,,,,,,,,,,1,6.19,Oklahoma City Thunder,shot,,,,,,,,,,Ibaka,2,,,made,,Putback Layup,,,16-14,1,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=49
,,,,,,,,,,1,5.55,Houston Rockets,turnover,,,,,,,,,,Garcia,,,Lost Ball,,,,,,16-14,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=51
,,,,,,,,,,1,5.50,Oklahoma City Thunder,shot,Durant,,,,,,,,,Ibaka,2,,,made,,Dunk,,,16-16,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=52
,,,,,,,,,,1,5.40,Houston Rockets,timeout,,,,,,,,,,,,,,,,,,,16-16,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=53
,,,,,,,,,,1,5.40,Houston Rockets,foul,,,,,,,,,,Beverley,,,,,,Technical,,,16-16,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=55
,,,,,,,,,,1,5.40,Oklahoma City Thunder,free throw,,,,,,,,,,Durant,1,,Technical,made,,,,,16-17,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=56
,,,,,,,,,,1,5.24,Houston Rockets,shot,,,,,,,,,,Garcia,3,,,made,,3PT Jump Shot,,,19-17,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=58
,,,,,,,,,,1,5.07,Oklahoma City Thunder,shot,,,,,,,,,,Ibaka,,,,missed,,Turnaround Jump Shot,,,19-17,13,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=59
,,,,,,,,,,1,5.06,Houston Rockets,rebound,,,,,,,,,,Garcia,,,,,,,,,19-17,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=60
,,,,,,,,,,1,4.52,Houston Rockets,shot,Garcia,,,,,,,,,Asik,2,,,made,,Dunk,,,21-17,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=61
,,,,,,,,,,1,4.28,Oklahoma City Thunder,shot,,,,,,,,,,Perkins,,,,missed,,Jump Shot,,,21-17,15,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=62
,,,,,,,,,,1,4.28,Houston Rockets,rebound,,,,,,,,,,,,,,,,,,,21-17,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=63
,,,,,,,,,,1,4.28,Oklahoma City Thunder,foul,,,,,,,,,,Ibaka,,,,,,Loose ball,,,21-17,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=64
,,,,,,,,,,1,4.28,Oklahoma City Thunder,substitute,,,,Martin,,Perkins,,,,,,,,,,,,,21-17,,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=65
,,,,,,,,,,1,4.19,Houston Rockets,shot,,,,,,,,,,Harden,3,,,made,,3PT Jump Shot,,,24-17,25,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=66
,,,,,,,,,,1,3.54,Oklahoma City Thunder,shot,Sefolosha,,,,,,,,,Jackson,2,,,made,,Jump Shot,,,24-19,12,http://stats.nba.com/cvp.html?GameID=0041200145&GameEventID=67
