a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.44,New Orleans Hornets,turnover,,,,,,,,,,Davis,,,Bad Pass,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=2
,,,,,,,,,,1,11.25,Toronto Raptors,shot,,,,,,,,,,DeRozan,,,,missed,,Layup,,,,3,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=3
,,,,,,,,,,1,11.22,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=4
,,,,,,,,,,1,11.11,New Orleans Hornets,shot,Vasquez,,,,,,,,,Lopez,2,,,made,,Layup,,,0-2,3,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=5
,,,,,,,,,,1,10.54,Toronto Raptors,shot,,,,,,,,,,Davis,,,,missed,,Jump Shot,,,0-2,12,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=6
,,,,,,,,,,1,10.52,New Orleans Hornets,rebound,,,,,,,,,,Thomas,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=7
,,,,,,,,,,1,10.46,New Orleans Hornets,shot,Vasquez,,,,,,,,,Davis,2,,,made,,Alley Oop Layup,,,0-4,3,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=8
,,,,,,,,,,1,10.30,Toronto Raptors,shot,,,,,,,,,,Calderon,,,,missed,,3PT Jump Shot,,,0-4,25,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=9
,,,,,,,,,,1,10.28,New Orleans Hornets,rebound,,,,,,,,,,Thomas,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=10
,,,,,,,,,,1,10.19,New Orleans Hornets,shot,,,,,,,,,,Vasquez,2,,,made,,Finger Roll Layup,,,0-6,4,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=11
,,,,,,,,,,1,10.01,New Orleans Hornets,foul,,,,,,,,,,Davis,,,,,,Shooting,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=12
,,,,,,,,,,1,10.01,Toronto Raptors,free throw,,,,,,,1,,2,DeRozan,1,,foul,made,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=13
,,,,,,,,,,1,10.01,Toronto Raptors,free throw,,,,,,,2,,2,DeRozan,,,foul,missed,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=15
,,,,,,,,,,1,10.00,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=17
,,,,,,,,,,1,9.41,New Orleans Hornets,shot,,,,,,,,,,Rivers,2,,,made,,Driving Layup,,,1-8,1,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=18
,,,,,,,,,,1,9.21,Toronto Raptors,shot,,,,,,,,,,DeRozan,,,,missed,,Reverse Layup,,,1-8,2,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=19
,,,,,,,,,,1,9.18,New Orleans Hornets,rebound,,,,,,,,,,Davis,,,,,,,,,1-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=20
,,,,,,,,,,1,9.15,New Orleans Hornets,shot,,,,,,,,,,Vasquez,,,,missed,,Layup,,,1-8,3,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=21
,,,,,,,,,,1,9.15,New Orleans Hornets,rebound,,,,,,,,,,,,,,,,,,,1-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=23
,,,,,,,,,,1,9.14,New Orleans Hornets,turnover,,,,,,,,,,Lopez,,,Offensive Goaltending,,,,,,1-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=24
,,,,,,,,,,1,9.00,Toronto Raptors,shot,Gray,,,,,,,,,Pietrus,2,,,made,,Layup,,,3-8,3,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=25
,,,,,,,,,,1,8.48,Toronto Raptors,foul,,,,,,,,,,Pietrus,,,,,,Shooting,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=26
,,,,,,,,,,1,8.48,New Orleans Hornets,free throw,,,,,,,1,,2,Rivers,,,foul,missed,,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=27
,,,,,,,,,,1,8.48,New Orleans Hornets,rebound,,,,,,,,,,,,,,,,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=28
,,,,,,,,,,1,8.48,New Orleans Hornets,free throw,,,,,,,2,,2,Rivers,,,foul,missed,,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=29
,,,,,,,,,,1,8.47,Toronto Raptors,rebound,,,,,,,,,,Gray,,,,,,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=31
,,,,,,,,,,1,8.28,Toronto Raptors,shot,Calderon,,,,,,,,,Davis,2,,,made,,Jump Shot,,,5-8,15,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=32
,,,,,,,,,,1,8.03,New Orleans Hornets,shot,,,,,,,,,,Lopez,,,,missed,,Hook Shot,,,5-8,13,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=33
,,,,,,,,,,1,8.01,Toronto Raptors,rebound,,,,,,,,,,Davis,,,,,,,,,5-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=34
,,,,,,,,,,1,7.48,Toronto Raptors,shot,,,,,,,,,,Gray,,,,missed,,Jump Shot,,,5-8,3,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=35
,,,,,,,,,,1,7.46,New Orleans Hornets,rebound,,,,,,,,,,Lopez,,,,,,,,,5-8,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=36
,,,,,,,,,,1,7.31,New Orleans Hornets,shot,,,,,,,,,,Davis,2,,,made,,Turnaround Jump Shot,,,5-10,15,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=37
,,,,,,,,,,1,7.14,Toronto Raptors,shot,,,,,,,,,,Pietrus,,,,missed,,Jump Shot,,,5-10,21,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=38
,,,,,,,,,,1,7.13,New Orleans Hornets,rebound,,,,,,,,,,Vasquez,,,,,,,,,5-10,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=39
,,,,,,,,,,1,7.01,Toronto Raptors,foul,,,,,,,,,,Pietrus,,,,,,Shooting,,,5-10,,http://stats.nba.com/cvp.html?GameID=0021200430&GameEventID=40
