a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.45,Miami Heat,shot,Wade,,,,,,,,,Haslem,2,,,made,,Layup,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=2
,,,,,,,,,,1,11.18,Los Angeles Lakers,shot,,,,,,,,,,World Peace,,,,missed,,Fadeaway Jumper,,,0-2,15,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=3
,,,,,,,,,,1,11.17,Miami Heat,rebound,,,,,,,,,,Chalmers,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=4
,,,,,,,,,,1,11.14,Miami Heat,shot,Chalmers,,,,,,,,,Bosh,2,,,made,,Layup,,,0-4,1,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=5
,,,,,,,,,,1,11.00,Los Angeles Lakers,shot,Clark,,,,,,,,,World Peace,2,,,made,,Driving Layup,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=6
,,,,,,,,,,1,10.45,Los Angeles Lakers,foul,,,,,,,,,,World Peace,,,,,,Personal,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=7
,,,,,,,,,,1,10.38,Miami Heat,shot,,,,,,,,,,Chalmers,2,,,made,,Floating Jump Shot,,,2-6,8,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=8
,,,,,,,,,,1,10.28,Los Angeles Lakers,shot,,,,,,,,,,Howard,,,,missed,,Turnaround Hook Shot,,,2-6,6,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=9
,,,,,,,,,,1,10.27,Miami Heat,rebound,,,,,,,,,,Haslem,,,,,,,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=10
,,,,,,,,,,1,10.17,Los Angeles Lakers,foul,,,,,,,,,,Howard,,,,,,Personal,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=11
,,,,,,,,,,1,10.05,Miami Heat,shot,,,,,,,,,,Bosh,,,,missed,,3PT Jump Shot,,,2-6,25,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=12
,,,,,,,,,,1,10.04,Los Angeles Lakers,rebound,,,,,,,,,,Bryant,,,,,,,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=13
,,,,,,,,,,1,9.51,Los Angeles Lakers,shot,Bryant,,,,,,,,,Nash,2,,,made,,Jump Shot,,,4-6,8,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=14
,,,,,,,,,,1,9.32,Miami Heat,shot,,,,,,,,,,Wade,,,,missed,,Jump Shot,,,4-6,12,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=16
,,,,,,,,,,1,9.31,Los Angeles Lakers,rebound,,,,,,,,,,Clark,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=17
,,,,,,,,,,1,9.22,Los Angeles Lakers,shot,,,,,,,,,,World Peace,,,,missed,,Driving Finger Roll Layup,,,4-6,1,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=18
,,,,,,,,,,1,9.21,Miami Heat,rebound,,,,,,,,,,Bosh,,,,,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200753&GameEventID=19
