a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.35,Chicago Bulls,shot,,,,,,,,,,Deng,,,,missed,,Jump Shot,,,,20,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=2
,,,,,,,,,,1,11.34,Brooklyn Nets,rebound,,,,,,,,,,Evans,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=3
,,,,,,,,,,1,11.15,Brooklyn Nets,shot,,,,,,,,,,Johnson,2,,,made,,Step Back Jump Shot,,,0-2,18,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=4
,,,,,,,,,,1,10.52,Chicago Bulls,shot,,,,,,,,,,Butler,,,,missed,,3PT Jump Shot,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=5
,,,,,,,,,,1,10.51,Brooklyn Nets,rebound,,,,,,,,,,D. Williams,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=6
,,,,,,,,,,1,10.37,Brooklyn Nets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Shot,,,0-2,15,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=7
,,,,,,,,,,1,10.36,Chicago Bulls,rebound,,,,,,,,,,Deng,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=8
,,,,,,,,,,1,10.20,Chicago Bulls,shot,,,,,,,,,,Deng,2,,,made,,Floating Jump Shot,,,2-2,5,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=9
,,,,,,,,,,1,9.56,Brooklyn Nets,shot,,,,,,,,,,Evans,,,,missed,,Jump Shot,,,2-2,18,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=10
,,,,,,,,,,1,9.55,Chicago Bulls,rebound,,,,,,,,,,Noah,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=11
,,,,,,,,,,1,9.43,Chicago Bulls,shot,,,,,,,,,,Robinson,2,,,made,,Driving Layup,,,4-2,2,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=12
,,,,,,,,,,1,9.30,Brooklyn Nets,turnover,,,,,,,,,,Johnson,,,Bad Pass,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=13
,,,,,,,,,,1,9.27,Chicago Bulls,turnover,,,,,,,,,,Robinson,,,Lost Ball,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=14
,,,,,,,,,,1,9.10,Brooklyn Nets,shot,,,,,,,,,,Johnson,2,,,made,,Jump Shot,,,4-4,9,http://stats.nba.com/cvp.html?GameID=0041200135&GameEventID=16
