a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.39,Dallas Mavericks,shot,,,,,,,,,,Nowitzki,,,,missed,,Turnaround Jump Shot,,,,17,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=2
,,,,,,,,,,1,11.37,Cleveland Cavaliers,rebound,,,,,,,,,,Livingston,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=3
,,,,,,,,,,1,11.18,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Running Jump Shot,,,,5,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=4
,,,,,,,,,,1,11.16,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=5
,,,,,,,,,,1,11.15,Cleveland Cavaliers,shot,,,Nowitzki,,,,,,,Zeller,,,,missed,,Layup,,,,1,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=6
,,,,,,,,,,1,11.13,Dallas Mavericks,rebound,,,,,,,,,,Nowitzki,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=7
,,,,,,,,,,1,11.03,Dallas Mavericks,turnover,,,,,,,,,,Kaman,,,Lost Ball,,Livingston,,,,,,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=8
,,,,,,,,,,1,10.55,Cleveland Cavaliers,shot,,,,,,,,,,Zeller,2,,,made,,Jump Shot,,,2-0,23,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=9
,,,,,,,,,,1,10.37,Dallas Mavericks,shot,,,,,,,,,,Kaman,2,,,made,,Jump Hook Shot,,,2-2,9,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=10
,,,,,,,,,,1,10.15,Cleveland Cavaliers,shot,,,,,,,,,,Waiters,,,,missed,,Jump Shot,,,2-2,23,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=11
,,,,,,,,,,1,10.14,Dallas Mavericks,rebound,,,,,,,,,,Crowder,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=12
,,,,,,,,,,1,10.07,Dallas Mavericks,shot,,,,,,,,,,Nowitzki,,,,missed,,Jump Shot,,,2-2,17,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=13
,,,,,,,,,,1,10.05,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=14
,,,,,,,,,,1,9.55,Cleveland Cavaliers,shot,Livingston,,,,,,,,,Gee,3,,,made,,3PT Jump Shot,,,5-2,,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=15
,,,,,,,,,,1,9.42,Dallas Mavericks,shot,,,,,,,,,,Kaman,,,,missed,,Jump Shot,,,5-2,17,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=16
,,,,,,,,,,1,9.41,Dallas Mavericks,rebound,,,,,,,,,,James,,,,,,,,,5-2,,http://stats.nba.com/cvp.html?GameID=0021200976&GameEventID=17
