a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.39,Miami Heat,turnover,,,,,,,,,,Wade,,,Bad Pass,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=2
,,,,,,,,,,1,11.20,Indiana Pacers,shot,,,,,,,,,,Hibbert,2,,,made,,Jump Hook Shot,,,0-2,9,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=3
,,,,,,,,,,1,11.00,Indiana Pacers,foul,,,,,,,,,,Hill,,,,,,Loose ball,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=4
,,,,,,,,,,1,10.54,Miami Heat,shot,,,,,,,,,,Chalmers,,,,missed,,Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=5
,,,,,,,,,,1,10.53,Indiana Pacers,rebound,,,,,,,,,,West,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=6
,,,,,,,,,,1,10.49,Miami Heat,foul,,,,,,,,,,Wade,,,,,,Shooting,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=7
,,,,,,,,,,1,10.49,Indiana Pacers,free throw,,,,,,,1,,2,Hill,1,,foul,made,,,,,0-3,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=8
,,,,,,,,,,1,10.49,Indiana Pacers,free throw,,,,,,,2,,2,Hill,1,,foul,made,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=10
,,,,,,,,,,1,10.30,Miami Heat,shot,,,,,,,,,,James,,,,missed,,Jump Shot,,,0-4,11,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=12
,,,,,,,,,,1,10.29,Indiana Pacers,rebound,,,,,,,,,,Hibbert,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=13
,,,,,,,,,,1,10.20,Indiana Pacers,shot,Stephenson,,,,,,,,,Hill,3,,,made,,3PT Jump Shot,,,0-7,26,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=14
,,,,,,,,,,1,9.58,Miami Heat,shot,,,,,,,,,,Chalmers,,,,missed,,3PT Jump Shot,,,0-7,26,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=15
,,,,,,,,,,1,9.57,Indiana Pacers,rebound,,,,,,,,,,West,,,,,,,,,0-7,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=16
,,,,,,,,,,1,9.53,Indiana Pacers,shot,West,,,,,,,,,Hill,2,,,made,,Layup,,,0-9,2,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=17
,,,,,,,,,,1,9.52,Miami Heat,timeout,,,,,,,,,,,,,,,,,,,0-9,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=18
,,,,,,,,,,1,9.37,Miami Heat,shot,,,,,,,,,,Chalmers,,,,missed,,Jump Shot,,,0-9,10,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=20
,,,,,,,,,,1,9.36,Indiana Pacers,rebound,,,,,,,,,,Hibbert,,,,,,,,,0-9,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=21
,,,,,,,,,,1,9.22,Indiana Pacers,shot,,,,,,,,,,Stephenson,2,,,made,,Running Jump Shot,,,0-11,6,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=22
,,,,,,,,,,1,9.07,Indiana Pacers,foul,,,,,,,,,,Stephenson,,,,,,Personal,,,0-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=23
,,,,,,,,,,1,8.52,Miami Heat,shot,,,,,,,,,,Haslem,,,,missed,,Jump Shot,,,0-11,15,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=24
,,,,,,,,,,1,8.50,Miami Heat,rebound,,,,,,,,,,James,,,,,,,,,0-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=25
,,,,,,,,,,1,8.49,Miami Heat,shot,,,,,,,,,,James,,,,missed,,Layup,,,0-11,1,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=26
,,,,,,,,,,1,8.48,Miami Heat,rebound,,,,,,,,,,James,,,,,,,,,0-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=27
,,,,,,,,,,1,8.48,Indiana Pacers,foul,,,,,,,,,,West,,,,,,Shooting,,,0-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=28
,,,,,,,,,,1,8.48,Miami Heat,free throw,,,,,,,1,,2,James,1,,foul,made,,,,,1-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=29
,,,,,,,,,,1,8.48,Miami Heat,free throw,,,,,,,2,,2,James,1,,foul,made,,,,,2-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=31
,,,,,,,,,,1,8.37,Indiana Pacers,turnover,,,,,,,,,,George,,,Bad Pass,,,,,,2-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=33
,,,,,,,,,,1,8.24,Miami Heat,shot,,,,,,,,,,Chalmers,2,,,made,,Driving Reverse Layup,,,4-11,2,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=34
,,,,,,,,,,1,8.09,Miami Heat,foul,,,,,,,,,,Wade,,,,,,Shooting,,,4-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=36
,,,,,,,,,,1,8.09,Indiana Pacers,free throw,,,,,,,1,,2,George,,,foul,missed,,,,,4-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=37
,,,,,,,,,,1,8.09,Indiana Pacers,rebound,,,,,,,,,,,,,,,,,,,4-11,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=38
,,,,,,,,,,1,8.09,Indiana Pacers,free throw,,,,,,,2,,2,George,1,,foul,made,,,,,4-12,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=39
,,,,,,,,,,1,7.57,Miami Heat,shot,,,,,,,,,,Wade,,,,missed,,Jump Shot,,,4-12,20,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=41
,,,,,,,,,,1,7.56,Indiana Pacers,rebound,,,,,,,,,,George,,,,,,,,,4-12,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=42
,,,,,,,,,,1,7.52,Miami Heat,foul,,,,,,,,,,Bosh,,,,,,Personal,,,4-12,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=43
,,,,,,,,,,1,7.44,Indiana Pacers,shot,,,,,,,,,,George,2,,,made,,Driving Slam Dunk,,,4-14,1,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=44
,,,,,,,,,,1,7.22,Miami Heat,shot,,,,,,,,,,James,3,,,made,,3PT Jump Shot,,,7-14,26,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=45
,,,,,,,,,,1,6.54,Indiana Pacers,shot,,,,,,,,,,West,,,,missed,,Jump Shot,,,7-14,15,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=46
,,,,,,,,,,1,6.53,Miami Heat,rebound,,,,,,,,,,Bosh,,,,,,,,,7-14,,http://stats.nba.com/cvp.html?GameID=0041200304&GameEventID=47
