a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,Miami Heat,shot,Miller,,,,,,,,,James,2,,,made,,Layup,,,0-2,1,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=2
,,,,,,,,,,1,11.27,Miami Heat,foul,,,,,,,,,,Wade,,,,,,Shooting,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=3
,,,,,,,,,,1,11.27,Chicago Bulls,free throw,,,,,,,1,,2,Belinelli,1,,foul,made,,,,,1-2,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=4
,,,,,,,,,,1,11.27,Chicago Bulls,free throw,,,,,,,2,,2,Belinelli,1,,foul,made,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=6
,,,,,,,,,,1,11.15,Miami Heat,turnover,,,,,,,,,,Miller,,,Lost Ball,,Butler,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=8
,,,,,,,,,,1,11.03,Chicago Bulls,shot,Belinelli,,,,,,,,,Deng,3,,,made,,3PT Jump Shot,,,5-2,24,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=9
,,,,,,,,,,1,10.52,Miami Heat,shot,Miller,,,,,,,,,James,3,,,made,,3PT Jump Shot,,,5-5,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=10
,,,,,,,,,,1,10.34,Chicago Bulls,turnover,,,,,,,,,,Deng,,,Bad Pass,,Wade,,,,5-5,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=11
,,,,,,,,,,1,10.32,Chicago Bulls,foul,,,,,,,,,,Butler,,,,,,Shooting,,,5-5,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=12
,,,,,,,,,,1,10.32,Miami Heat,free throw,,,,,,,1,,2,Wade,1,,foul,made,,,,,5-6,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=14
,,,,,,,,,,1,10.32,Miami Heat,free throw,,,,,,,2,,2,Wade,,,foul,missed,,,,,5-6,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=16
,,,,,,,,,,1,10.31,Chicago Bulls,rebound,,,,,,,,,,Butler,,,,,,,,,5-6,,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=18
,,,,,,,,,,1,10.15,Chicago Bulls,shot,,,,,,,,,,Butler,,,,missed,,Jump Shot,,,5-6,19,http://stats.nba.com/cvp.html?GameID=0021201194&GameEventID=19
