a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,Atlanta Hawks,foul,,,,,,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=2
,,,,,,,,,,1,11.43,Phoenix Suns,free throw,,,,,,,,,,Dragic,1,,Technical,made,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=3
,,,,,,,,,,1,11.28,Phoenix Suns,shot,,,,,,,,,,Morris,,,,missed,,Jump Shot,,,1-0,21,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=5
,,,,,,,,,,1,11.27,Phoenix Suns,rebound,,,,,,,,,,,,,,,,,,,1-0,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=6
,,,,,,,,,,1,11.22,Phoenix Suns,shot,,,,,,,,,,W. Johnson,2,,,made,,Jump Shot,,,3-0,17,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=7
,,,,,,,,,,1,11.03,Atlanta Hawks,shot,,,,,,,,,,Korver,,,,missed,,Jump Shot,,,3-0,17,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=8
,,,,,,,,,,1,11.02,Phoenix Suns,rebound,,,,,,,,,,Morris,,,,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=9
,,,,,,,,,,1,10.47,Phoenix Suns,shot,,,,,,,,,,W. Johnson,,,,missed,,3PT Jump Shot,,,3-0,25,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=10
,,,,,,,,,,1,10.45,Atlanta Hawks,rebound,,,,,,,,,,Harris,,,,,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=11
,,,,,,,,,,1,10.40,Atlanta Hawks,shot,,,,,,,,,,Harris,2,,,made,,Running Layup,,,3-2,3,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=12
,,,,,,,,,,1,10.28,Atlanta Hawks,foul,,,,,,,,,,Harris,,,,,,Shooting,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=13
,,,,,,,,,,1,10.28,Phoenix Suns,free throw,,,,,,,1,,2,Dragic,1,,foul,made,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=14
,,,,,,,,,,1,10.28,Phoenix Suns,free throw,,,,,,,2,,2,Dragic,,,foul,missed,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=16
,,,,,,,,,,1,10.27,Atlanta Hawks,rebound,,,,,,,,,,Korver,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=18
,,,,,,,,,,1,10.14,Atlanta Hawks,shot,Horford,,,,,,,,,Smith,2,,,made,,Hook Shot,,,4-4,8,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=20
,,,,,,,,,,1,9.50,Phoenix Suns,shot,,,,,,,,,,Dragic,2,,,made,,Fadeaway Jumper,,,6-4,18,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=21
,,,,,,,,,,1,9.43,Atlanta Hawks,shot,,,,,,,,,,Harris,3,,,made,,3PT Jump Shot,,,6-7,25,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=22
,,,,,,,,,,1,9.24,Phoenix Suns,shot,,,,,,,,,,Morris,,,,missed,,Turnaround Jump Shot,,,6-7,11,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=23
,,,,,,,,,,1,9.22,Atlanta Hawks,rebound,,,,,,,,,,Horford,,,,,,,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=24
,,,,,,,,,,1,9.17,Atlanta Hawks,shot,,,,,,,,,,Stevenson,,,,missed,,3PT Jump Shot,,,6-7,24,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=25
,,,,,,,,,,1,9.14,Phoenix Suns,rebound,,,,,,,,,,Morris,,,,,,,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=26
,,,,,,,,,,1,9.12,Phoenix Suns,foul,,,,,,,,,,Morris,,,,,,Offensive Charge,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=27
,,,,,,,,,,1,9.12,Phoenix Suns,turnover,,,,,,,,,,Morris,,,Foul,,,,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=28
,,,,,,,,,,1,8.59,Atlanta Hawks,turnover,,,,,,,,,,Harris,,,Bad Pass,,Johnson,,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=29
,,,,,,,,,,1,8.46,Phoenix Suns,shot,,,,,,,,,,Dragic,2,,,made,,Driving Layup,,,8-7,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=30
,,,,,,,,,,1,8.28,Atlanta Hawks,shot,,,,,,,,,,Smith,,,,missed,,Turnaround Hook Shot,,,8-7,6,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=31
,,,,,,,,,,1,8.25,Phoenix Suns,rebound,,,,,,,,,,Morris,,,,,,,,,8-7,,http://stats.nba.com/cvp.html?GameID=0021200972&GameEventID=32
