a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.46,Cleveland Cavaliers,shot,,,,,,,,,,Ellington,2,,,made,,Jump Shot,,,0-2,18,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=2
,,,,,,,,,,1,11.28,Philadelphia 76ers,turnover,,,,,,,,,,Holiday,,,Bad Pass,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=3
,,,,,,,,,,1,11.22,Cleveland Cavaliers,shot,,,,,,,,,,Ellington,,,,missed,,Jump Shot,,,0-2,16,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=4
,,,,,,,,,,1,11.21,Cleveland Cavaliers,rebound,,,,,,,,,,,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=5
,,,,,,,,,,1,11.16,Cleveland Cavaliers,shot,Livingston,,,,,,,,,Zeller,2,,,made,,Jump Shot,,,0-4,19,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=6
,,,,,,,,,,1,11.00,Philadelphia 76ers,shot,,,,,,,,,,Turner,,,,missed,,3PT Jump Shot,,,0-4,25,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=7
,,,,,,,,,,1,10.59,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=8
,,,,,,,,,,1,10.52,Cleveland Cavaliers,shot,Zeller,,,,,,,,,Gee,2,,,made,,Pullup Jump Shot,,,0-6,18,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=9
,,,,,,,,,,1,10.40,Philadelphia 76ers,shot,,,,,,,,,,Hawes,,,,missed,,Running Jump Shot,,,0-6,10,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=10
,,,,,,,,,,1,10.37,Philadelphia 76ers,rebound,,,,,,,,,,Young,,,,,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=11
,,,,,,,,,,1,10.31,Philadelphia 76ers,turnover,,,,,,,,,,Wilkins,,,Lost Ball,,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=12
,,,,,,,,,,1,10.11,Cleveland Cavaliers,shot,,,,,,,,,,Livingston,,,,missed,,Jump Shot,,,0-6,16,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=13
,,,,,,,,,,1,10.09,Philadelphia 76ers,rebound,,,,,,,,,,Hawes,,,,,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=14
,,,,,,,,,,1,10.00,Cleveland Cavaliers,foul,,,,,,,,,,Livingston,,,,,,Shooting,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=15
,,,,,,,,,,1,10.00,Philadelphia 76ers,free throw,,,,,,,1,,2,Turner,1,,foul,made,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=16
,,,,,,,,,,1,10.00,Philadelphia 76ers,free throw,,,,,,,2,,2,Turner,,,foul,missed,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=18
,,,,,,,,,,1,9.59,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=20
,,,,,,,,,,1,9.41,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Floating Jump Shot,,,1-6,8,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=21
,,,,,,,,,,1,9.38,Philadelphia 76ers,rebound,,,,,,,,,,Hawes,,,,,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=22
,,,,,,,,,,1,9.34,Philadelphia 76ers,shot,,,,,,,,,,Holiday,,,,missed,,Driving Layup,,,1-6,1,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=23
,,,,,,,,,,1,9.32,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=24
,,,,,,,,,,1,9.27,Cleveland Cavaliers,shot,,,,,,,,,,Ellington,,,,missed,,3PT Jump Shot,,,1-6,26,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=25
,,,,,,,,,,1,9.26,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,1-6,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=26
,,,,,,,,,,1,9.08,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,2,,,made,,Floating Jump Shot,,,1-8,12,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=27
,,,,,,,,,,1,8.54,Philadelphia 76ers,shot,Hawes,,,,,,,,,Holiday,2,,,made,,Layup,,,3-8,2,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=28
,,,,,,,,,,1,8.36,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,3-8,4,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=29
,,,,,,,,,,1,8.35,Cleveland Cavaliers,rebound,,,,,,,,,,Gee,,,,,,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=31
,,,,,,,,,,1,8.35,Cleveland Cavaliers,shot,,,,,,,,,,Gee,,,,missed,,Tip Shot,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=30
,,,,,,,,,,1,8.34,Philadelphia 76ers,rebound,,,,,,,,,,Young,,,,,,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=32
,,,,,,,,,,1,8.26,Philadelphia 76ers,turnover,,,,,,,,,,Holiday,,,Bad Pass,,,,,,3-8,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=33
,,,,,,,,,,1,8.04,Cleveland Cavaliers,shot,,,,,,,,,,Livingston,2,,,made,,Fadeaway Jumper,,,3-10,9,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=34
,,,,,,,,,,1,7.44,Philadelphia 76ers,shot,,,,,,,,,,Young,,,,missed,,Fadeaway Jumper,,,3-10,17,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=35
,,,,,,,,,,1,7.42,Philadelphia 76ers,rebound,,,,,,,,,,Wilkins,,,,,,,,,3-10,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=36
,,,,,,,,,,1,7.39,Philadelphia 76ers,shot,,,,,,,,,,Wilkins,2,,,made,,Putback Layup,,,5-10,1,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=37
,,,,,,,,,,1,7.22,Cleveland Cavaliers,shot,Livingston,,,,,,,,,Thompson,2,,,made,,Slam Dunk,,,5-12,1,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=38
,,,,,,,,,,1,7.11,Philadelphia 76ers,timeout,,,,,,,,,,,,,,,,,,,5-12,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=39
,,,,,,,,,,1,6.55,Philadelphia 76ers,shot,,,,,,,,,,Turner,2,,,made,,Jump Shot,,,7-12,22,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=43
,,,,,,,,,,1,6.40,Cleveland Cavaliers,shot,,,,,,,,,,Ellington,,,,missed,,3PT Jump Shot,,,7-12,26,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=44
,,,,,,,,,,1,6.39,Philadelphia 76ers,rebound,,,,,,,,,,Hawes,,,,,,,,,7-12,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=45
,,,,,,,,,,1,6.24,Cleveland Cavaliers,foul,,,,,,,,,,Zeller,,,,,,Shooting,,,7-12,,http://stats.nba.com/cvp.html?GameID=0021201078&GameEventID=46
