a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Milwaukee Bucks,jumpball,,Smith,,,Sanders,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=1
,,,,,,,,,,1,11.41,Milwaukee Bucks,shot,,,,,,,,,,Jennings,2,,,made,,Layup,,,0-2,2,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=2
,,,,,,,,,,1,11.25,Atlanta Hawks,shot,,,,,,,,,,Teague,,,,missed,,Jump Shot,,,0-2,11,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=3
,,,,,,,,,,1,11.24,Milwaukee Bucks,rebound,,,,,,,,,,Sanders,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=4
,,,,,,,,,,1,11.15,Milwaukee Bucks,shot,,,,,,,,,,Ilyasova,,,,missed,,Jump Shot,,,0-2,16,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=5
,,,,,,,,,,1,11.14,Atlanta Hawks,rebound,,,,,,,,,,Smith,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=6
,,,,,,,,,,1,11.07,Atlanta Hawks,shot,,,,,,,,,,Korver,,,,missed,,3PT Jump Shot,,,0-2,24,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=7
,,,,,,,,,,1,11.06,Milwaukee Bucks,rebound,,,,,,,,,,Sanders,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=8
,,,,,,,,,,1,10.51,Milwaukee Bucks,shot,Jennings,,,,,,,,,Ilyasova,2,,,made,,Jump Shot,,,0-4,19,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=9
,,,,,,,,,,1,10.27,Atlanta Hawks,shot,,,,,,,,,,Smith,3,,,made,,3PT Jump Shot,,,3-4,27,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=10
,,,,,,,,,,1,10.14,Milwaukee Bucks,shot,,,,,,,,,,Ellis,,,,missed,,Jump Shot,,,3-4,5,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=11
,,,,,,,,,,1,10.12,Atlanta Hawks,rebound,,,,,,,,,,Horford,,,,,,,,,3-4,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=12
,,,,,,,,,,1,10.08,Atlanta Hawks,shot,Korver,,,,,,,,,Horford,2,,,made,,Dunk,,,5-4,2,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=13
,,,,,,,,,,1,9.49,Milwaukee Bucks,turnover,,,,,,,,,,Sanders,,,Traveling,,,,,,5-4,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=14
,,,,,,,,,,1,9.32,Atlanta Hawks,shot,Harris,,,,,,,,,Smith,2,,,made,,Jump Shot,,,7-4,4,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=15
,,,,,,,,,,1,9.13,Milwaukee Bucks,shot,,,,,,,,,,Jennings,2,,,made,,Jump Shot,,,7-6,21,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=16
,,,,,,,,,,1,8.57,Atlanta Hawks,shot,,,,,,,,,,Teague,,,,missed,,Jump Shot,,,7-6,10,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=18
,,,,,,,,,,1,8.56,Milwaukee Bucks,rebound,,,,,,,,,,Sanders,,,,,,,,,7-6,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=19
,,,,,,,,,,1,8.45,Milwaukee Bucks,shot,Ilyasova,,,,,,,,,Sanders,2,,,made,,Jump Shot,,,7-8,19,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=20
,,,,,,,,,,1,8.24,Atlanta Hawks,shot,,,,,,,,,,Horford,2,,,made,,Hook Shot,,,9-8,7,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=21
,,,,,,,,,,1,8.08,Milwaukee Bucks,shot,,,,,,,,,,Ilyasova,,,,missed,,Jump Shot,,,9-8,7,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=49
,,,,,,,,,,1,8.08,Atlanta Hawks,rebound,,,,,,,,,,Smith,,,,,,,,,9-8,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=22
,,,,,,,,,,1,8.00,Atlanta Hawks,shot,Harris,,,,,,,,,Horford,2,,,made,,Layup,,,11-8,3,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=23
,,,,,,,,,,1,7.35,Milwaukee Bucks,shot,,,,,,,,,,Jennings,,,,missed,,Jump Shot,,,11-8,21,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=24
,,,,,,,,,,1,7.33,Milwaukee Bucks,rebound,,,,,,,,,,Ilyasova,,,,,,,,,11-8,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=25
,,,,,,,,,,1,7.33,Atlanta Hawks,foul,,,,,,,,,,Horford,,,,,,Shooting,,,11-8,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=26
,,,,,,,,,,1,7.33,Milwaukee Bucks,free throw,,,,,,,1,,2,Ilyasova,,,foul,missed,,,,,11-8,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=27
,,,,,,,,,,1,7.33,Milwaukee Bucks,rebound,,,,,,,,,,,,,,,,,,,11-8,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=28
,,,,,,,,,,1,7.33,Milwaukee Bucks,free throw,,,,,,,2,,2,Ilyasova,1,,foul,made,,,,,11-9,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=29
,,,,,,,,,,1,7.16,Atlanta Hawks,shot,,,,,,,,,,Smith,,,,missed,,3PT Jump Shot,,,11-9,25,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=31
,,,,,,,,,,1,7.15,Milwaukee Bucks,rebound,,,,,,,,,,Daniels,,,,,,,,,11-9,,http://stats.nba.com/cvp.html?GameID=0021201040&GameEventID=32
