a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,New York Knicks,jumpball,,Garnett,,,Chandler,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=1
,,,,,,,,,,1,11.43,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,3PT Jump Shot,,,,24,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=2
,,,,,,,,,,1,11.41,New York Knicks,rebound,,,,,,,,,,Shumpert,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=3
,,,,,,,,,,1,11.18,New York Knicks,turnover,,,,,,,,,,Shumpert,,,Palming,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=4
,,,,,,,,,,1,11.02,Boston Celtics,shot,,,,,,,,,,Garnett,,,,missed,,Jump Shot,,,,12,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=5
,,,,,,,,,,1,11.00,New York Knicks,rebound,,,,,,,,,,Anthony,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=6
,,,,,,,,,,1,10.44,Boston Celtics,foul,,,,,,,,,,Bass,,,,,,Shooting,,,,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=7
,,,,,,,,,,1,10.44,New York Knicks,free throw,,,,,,,1,,2,Anthony,1,,foul,made,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=8
,,,,,,,,,,1,10.44,New York Knicks,free throw,,,,,,,2,,2,Anthony,1,,foul,made,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=10
,,,,,,,,,,1,10.31,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,Jump Shot,,,0-2,17,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=12
,,,,,,,,,,1,10.29,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=13
,,,,,,,,,,1,10.14,New York Knicks,shot,Anthony,,,,,,,,,Felton,2,,,made,,Fadeaway Jumper,,,0-4,16,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=14
,,,,,,,,,,1,9.55,Boston Celtics,shot,,,,,,,,,,Bradley,,,,missed,,Jump Shot,,,0-4,12,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=15
,,,,,,,,,,1,9.53,New York Knicks,rebound,,,,,,,,,,Chandler,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=16
,,,,,,,,,,1,9.41,New York Knicks,shot,,,,,,,,,,Prigioni,,,,missed,,3PT Jump Shot,,,0-4,25,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=17
,,,,,,,,,,1,9.39,Boston Celtics,rebound,,,,,,,,,,Garnett,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=18
,,,,,,,,,,1,9.28,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,Turnaround Jump Shot,,,0-4,11,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=19
,,,,,,,,,,1,9.27,New York Knicks,rebound,,,,,,,,,,Felton,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=20
,,,,,,,,,,1,9.12,New York Knicks,shot,Anthony,,,,,,,,,Prigioni,3,,,made,,3PT Jump Shot,,,0-7,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=21
,,,,,,,,,,1,8.59,Boston Celtics,turnover,,,,,,,,,,Green,,,Lost Ball,,Shumpert,,,,0-7,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=22
,,,,,,,,,,1,8.45,New York Knicks,shot,,,,,,,,,,Felton,,,,missed,,Fadeaway Jumper,,,0-7,16,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=23
,,,,,,,,,,1,8.44,Boston Celtics,rebound,,,,,,,,,,Pierce,,,,,,,,,0-7,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=24
,,,,,,,,,,1,8.39,Boston Celtics,turnover,,,,,,,,,,Bradley,,,Bad Pass,,,,,,0-7,,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=25
,,,,,,,,,,1,8.21,New York Knicks,shot,,,,,,,,,,Shumpert,2,,,made,,Driving Layup,,,0-9,1,http://stats.nba.com/cvp.html?GameID=0041200115&GameEventID=26
