a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.49,Los Angeles Lakers,shot,Gasol,,,,,,,,,Nash,2,,,made,,Driving Layup,,,2-0,2,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=2
,,,,,,,,,,1,11.26,Toronto Raptors,shot,,,,,,,,,,Calderon,3,,,made,,3PT Pullup Jump Shot,,,2-3,25,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=3
,,,,,,,,,,1,11.08,Los Angeles Lakers,shot,,,,,,,,,,Bryant,,,,missed,,Fadeaway Jumper,,,2-3,7,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=4
,,,,,,,,,,1,11.07,Toronto Raptors,rebound,,,,,,,,,,Gray,,,,,,,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=5
,,,,,,,,,,1,10.51,Toronto Raptors,shot,,,,,,,,,,Calderon,,,,missed,,Jump Shot,,,2-3,18,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=6
,,,,,,,,,,1,10.50,Toronto Raptors,rebound,,,,,,,,,,Fields,,,,,,,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=7
,,,,,,,,,,1,10.40,Toronto Raptors,turnover,,,,,,,,,,DeRozan,,,Lost Ball,,Peace,,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=8
,,,,,,,,,,1,10.27,Toronto Raptors,foul,,,,,,,,,,DeRozan,,,,,,Personal,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=9
,,,,,,,,,,1,10.23,Los Angeles Lakers,turnover,,,,,,,,,,Gasol,,,Bad Pass,,Fields,,,,2-3,,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=10
,,,,,,,,,,1,10.04,Toronto Raptors,shot,DeRozan,,,,,,,,,Fields,2,,,made,,Driving Jump Shot,,,2-5,6,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=11
,,,,,,,,,,1,9.52,Los Angeles Lakers,shot,,,,,,,,,,Gasol,,,,missed,,Jump Shot,,,2-5,19,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=12
,,,,,,,,,,1,9.51,Toronto Raptors,rebound,,,,,,,,,,Fields,,,,,,,,,2-5,,http://stats.nba.com/cvp.html?GameID=0021200601&GameEventID=13
