a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Houston Rockets,jumpball,,Hickson,,,Asik,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=1
,,,,,,,,,,1,11.40,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,,,,missed,,Jump Shot,,,,21,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=2
,,,,,,,,,,1,11.39,Houston Rockets,rebound,,,,,,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=3
,,,,,,,,,,1,11.27,Houston Rockets,shot,Lin,,,,,,,,,Harden,2,,,made,,Layup,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=4
,,,,,,,,,,1,11.07,Portland Trail Blazers,shot,,,,,,,,,,Batum,,,,missed,,Pullup Jump Shot,,,0-2,18,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=5
,,,,,,,,,,1,11.05,Portland Trail Blazers,rebound,,,,,,,,,,Aldridge,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=7
,,,,,,,,,,1,11.04,Portland Trail Blazers,shot,,,,,,,,,,Aldridge,2,,,made,,Putback Layup,,,2-2,1,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=6
,,,,,,,,,,1,10.44,Houston Rockets,shot,,,,,,,,,,Parsons,,,,missed,,Layup,,,2-2,4,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=8
,,,,,,,,,,1,10.43,Portland Trail Blazers,rebound,,,,,,,,,,Hickson,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=9
,,,,,,,,,,1,10.33,Portland Trail Blazers,shot,,,,,,,,,,Lillard,,,,missed,,Jump Shot,,,2-2,22,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=10
,,,,,,,,,,1,10.31,Houston Rockets,rebound,,,,,,,,,,Harden,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=11
,,,,,,,,,,1,10.25,Houston Rockets,shot,,,,,,,,,,Harden,,,,missed,,Driving Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200032&GameEventID=12
