a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Los Angeles Clippers,jumpball,,Monroe,,,Jordan,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=1
,,,,,,,,,,1,11.41,Los Angeles Clippers,shot,Billups,,,,,,,,,Griffin,2,,,made,,Hook Shot,,,0-2,4,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=2
,,,,,,,,,,1,11.20,Detroit Pistons,shot,,,,,,,,,,Knight,,,,missed,,3PT Jump Shot,,,0-2,29,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=4
,,,,,,,,,,1,11.19,Los Angeles Clippers,rebound,,,,,,,,,,Butler,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=5
,,,,,,,,,,1,10.56,Los Angeles Clippers,shot,Griffin,,,,,,,,,Butler,3,,,made,,3PT Jump Shot,,,0-5,27,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=6
,,,,,,,,,,1,10.36,Detroit Pistons,shot,Calderon,,,,,,,,,Singler,2,,,made,,Jump Shot,,,2-5,13,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=7
,,,,,,,,,,1,10.18,Los Angeles Clippers,turnover,,,,,,,,,,Griffin,,,Lost Ball,,Calderon,,,,2-5,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=8
,,,,,,,,,,1,10.14,Los Angeles Clippers,foul,,,,,,,,,,Butler,,,,,,Shooting,,,2-5,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=9
,,,,,,,,,,1,10.14,Detroit Pistons,free throw,,,,,,,1,,2,Singler,1,,foul,made,,,,,3-5,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=10
,,,,,,,,,,1,10.14,Detroit Pistons,free throw,,,,,,,2,,2,Singler,1,,foul,made,,,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=12
,,,,,,,,,,1,10.08,Detroit Pistons,foul,,,,,,,,,,Knight,,,,,,Shooting,,,4-5,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=14
,,,,,,,,,,1,10.08,Los Angeles Clippers,free throw,,,,,,,1,,2,Billups,1,,foul,made,,,,,4-6,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=15
,,,,,,,,,,1,10.08,Los Angeles Clippers,free throw,,,,,,,2,,2,Billups,1,,foul,made,,,,,4-7,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=16
,,,,,,,,,,1,9.49,Detroit Pistons,shot,,,Griffin,,,,,,,Monroe,,,,missed,,Jump Shot,,,4-7,4,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=18
,,,,,,,,,,1,9.48,Los Angeles Clippers,rebound,,,,,,,,,,Butler,,,,,,,,,4-7,,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=19
,,,,,,,,,,1,9.45,Los Angeles Clippers,shot,Butler,,,,,,,,,Griffin,2,,,made,,Alley Oop Dunk,,,4-9,3,http://stats.nba.com/cvp.html?GameID=0021200942&GameEventID=20
