a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.43,Golden State Warriors,shot,,,Ibaka,,,,,,,Lee,,,,missed,,Running Hook Shot,,,,6,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=2
,,,,,,,,,,1,11.41,Oklahoma City Thunder,rebound,,,,,,,,,,Sefolosha,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=3
,,,,,,,,,,1,11.25,Oklahoma City Thunder,shot,,,,,,,,,,Durant,2,,,made,,Running Jump Shot,,,2-0,15,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=4
,,,,,,,,,,1,11.17,Golden State Warriors,shot,Curry,,,,,,,,,Lee,2,,,made,,Layup,,,2-2,1,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=5
,,,,,,,,,,1,10.55,Oklahoma City Thunder,shot,Durant,,,,,,,,,Perkins,2,,,made,,Jump Hook Shot,,,4-2,4,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=6
,,,,,,,,,,1,10.41,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,Floating Jump Shot,,,4-2,11,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=7
,,,,,,,,,,1,10.40,Oklahoma City Thunder,rebound,,,,,,,,,,Ibaka,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=8
,,,,,,,,,,1,10.32,Oklahoma City Thunder,turnover,,,,,,,,,,Westbrook,,,Traveling,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=9
,,,,,,,,,,1,10.32,Oklahoma City Thunder,substitute,,,,Collison,,Ibaka,,,,,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=10
,,,,,,,,,,1,10.21,Golden State Warriors,shot,,,,,,,,,,Thompson,,,,missed,,Pullup Jump Shot,,,4-2,19,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=11
,,,,,,,,,,1,10.20,Oklahoma City Thunder,rebound,,,,,,,,,,,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=12
,,,,,,,,,,1,10.04,Oklahoma City Thunder,shot,,,Ezeli,,,,,,,Collison,,,,missed,,Jump Shot,,,4-2,4,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=13
,,,,,,,,,,1,10.02,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=14
,,,,,,,,,,1,9.56,Golden State Warriors,shot,,,,,,,,,,Barnes,,,,missed,,Jump Shot,,,4-2,5,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=15
,,,,,,,,,,1,9.55,Golden State Warriors,rebound,,,,,,,,,,,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=16
,,,,,,,,,,1,9.53,Golden State Warriors,shot,Curry,,,,,,,,,Thompson,2,,,made,,Pullup Jump Shot,,,4-4,17,http://stats.nba.com/cvp.html?GameID=0021200628&GameEventID=17
