a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Boston Celtics,jumpball,,Thompson,,,Garnett,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=1
,,,,,,,,,,1,11.37,Boston Celtics,shot,,,,,,,,,,Garnett,2,,,made,,Turnaround Fadeaway,,,0-2,10,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=2
,,,,,,,,,,1,11.17,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Jump Shot,,,0-2,4,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=4
,,,,,,,,,,1,11.16,Boston Celtics,rebound,,,,,,,,,,Pierce,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=5
,,,,,,,,,,1,11.11,Boston Celtics,shot,,,,,,,,,,Lee,2,,,made,,Driving Finger Roll Layup,,,0-4,1,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=6
,,,,,,,,,,1,10.50,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Jump Shot,,,0-4,11,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=8
,,,,,,,,,,1,10.49,Boston Celtics,rebound,,,,,,,,,,Pierce,,,,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=9
,,,,,,,,,,1,10.45,Sacramento Kings,foul,,,,,,,,,,Evans,,,,,,Shooting,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=10
,,,,,,,,,,1,10.45,Boston Celtics,free throw,,,,,,,1,,2,Bradley,1,,foul,made,,,,,0-5,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=11
,,,,,,,,,,1,10.45,Boston Celtics,free throw,,,,,,,2,,2,Bradley,1,,foul,made,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=13
,,,,,,,,,,1,10.31,Sacramento Kings,shot,,,,,,,,,,Thomas,,,,missed,,Step Back Jump Shot,,,0-6,18,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=15
,,,,,,,,,,1,10.30,Boston Celtics,rebound,,,,,,,,,,,,,,,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=16
,,,,,,,,,,1,10.18,Boston Celtics,shot,,,,,,,,,,Bradley,,,,missed,,3PT Jump Shot,,,0-6,24,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=17
,,,,,,,,,,1,10.17,Sacramento Kings,rebound,,,,,,,,,,Thompson,,,,,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=18
,,,,,,,,,,1,10.09,Sacramento Kings,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,0-6,18,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=19
,,,,,,,,,,1,10.08,Boston Celtics,rebound,,,,,,,,,,Sullinger,,,,,,,,,0-6,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=20
,,,,,,,,,,1,9.58,Boston Celtics,shot,Lee,,,,,,,,,Garnett,2,,,made,,Turnaround Fadeaway,,,0-8,5,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=21
,,,,,,,,,,1,9.53,Sacramento Kings,timeout,,,,,,,,,,,,,,,,,,,0-8,,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=22
,,,,,,,,,,1,9.39,Sacramento Kings,shot,,,,,,,,,,Evans,2,,,made,,Turnaround Jump Shot,,,2-8,4,http://stats.nba.com/cvp.html?GameID=0021200672&GameEventID=24
