a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Detroit Pistons,jumpball,,Gasol,,,Monroe,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=1
,,,,,,,,,,1,11.42,Detroit Pistons,shot,Knight,,,,,,,,,Singler,2,,,made,,Jump Shot,,,0-2,10,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=2
,,,,,,,,,,1,11.28,Memphis Grizzlies,shot,,,,,,,,,,Gasol,,,,missed,,Jump Shot,,,0-2,15,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=3
,,,,,,,,,,1,11.27,Detroit Pistons,rebound,,,,,,,,,,Monroe,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=4
,,,,,,,,,,1,11.17,Detroit Pistons,shot,,,,,,,,,,Calderon,,,,missed,,Jump Shot,,,0-2,19,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=5
,,,,,,,,,,1,11.16,Memphis Grizzlies,rebound,,,,,,,,,,Randolph,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=6
,,,,,,,,,,1,11.11,Memphis Grizzlies,turnover,,,,,,,,,,Conley,,,Lost Ball,,Calderon,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=7
,,,,,,,,,,1,11.11,Memphis Grizzlies,foul,,,,,,,,,,Conley,,,,,,Personal,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=8
,,,,,,,,,,1,10.56,Detroit Pistons,shot,,,,,,,,,,Maxiell,,,,missed,,Jump Shot,,,0-2,8,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=9
,,,,,,,,,,1,10.55,Memphis Grizzlies,rebound,,,,,,,,,,Conley,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=10
,,,,,,,,,,1,10.35,Memphis Grizzlies,shot,,,,,,,,,,Conley,,,,missed,,Layup,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=11
,,,,,,,,,,1,10.34,Detroit Pistons,rebound,,,,,,,,,,Monroe,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=12
,,,,,,,,,,1,10.24,Detroit Pistons,shot,Calderon,,,,,,,,,Monroe,2,,,made,,Running Jump Shot,,,0-4,7,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=13
,,,,,,,,,,1,10.18,Memphis Grizzlies,turnover,,,,,,,,,,Allen Out of Bounds,,,Lost Ball,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=14
,,,,,,,,,,1,9.57,Detroit Pistons,shot,Maxiell,,,,,,,,,Knight,3,,,made,,3PT Jump Shot,,,0-7,26,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=15
,,,,,,,,,,1,9.39,Memphis Grizzlies,shot,,,,,,,,,,Prince,,,,missed,,Jump Shot,,,0-7,8,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=16
,,,,,,,,,,1,9.38,Memphis Grizzlies,rebound,,,,,,,,,,Gasol,,,,,,,,,0-7,,http://stats.nba.com/cvp.html?GameID=0021200792&GameEventID=17
