a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.42,Los Angeles Lakers,shot,,,,,,,,,,Bryant,2,,,made,,Driving Jump Shot,,,0-2,5,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=2
,,,,,,,,,,1,11.22,San Antonio Spurs,shot,,,,,,,,,,Leonard,,,,missed,,Jump Shot,,,0-2,10,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=3
,,,,,,,,,,1,11.21,San Antonio Spurs,rebound,,,,,,,,,,Splitter,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=5
,,,,,,,,,,1,11.21,San Antonio Spurs,shot,,,,,,,,,,Splitter,2,,,made,,Putback Layup,,,2-2,3,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=4
,,,,,,,,,,1,11.04,Los Angeles Lakers,shot,,,,,,,,,,Howard,,,,missed,,Jump Shot,,,2-2,19,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=6
,,,,,,,,,,1,11.03,San Antonio Spurs,rebound,,,,,,,,,,Duncan,,,,,,,,,2-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=7
,,,,,,,,,,1,10.54,San Antonio Spurs,shot,Duncan,,,,,,,,,Green,3,,,made,,3PT Jump Shot,,,5-2,24,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=8
,,,,,,,,,,1,10.39,Los Angeles Lakers,turnover,,,,,,,,,,Bryant,,,Bad Pass,,,,,,5-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=9
,,,,,,,,,,1,10.31,San Antonio Spurs,shot,,,,,,,,,,Parker,2,,,made,,Floating Jump Shot,,,7-2,6,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=10
,,,,,,,,,,1,10.15,Los Angeles Lakers,shot,,,,,,,,,,Gasol,,,,missed,,Jump Shot,,,7-2,22,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=11
,,,,,,,,,,1,10.13,San Antonio Spurs,rebound,,,,,,,,,,Leonard,,,,,,,,,7-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=12
,,,,,,,,,,1,10.02,San Antonio Spurs,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,7-2,27,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=13
,,,,,,,,,,1,10.00,Los Angeles Lakers,rebound,,,,,,,,,,Gasol,,,,,,,,,7-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=14
,,,,,,,,,,1,9.51,Los Angeles Lakers,shot,,,,,,,,,,Morris,,,,missed,,Jump Shot,,,7-2,18,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=15
,,,,,,,,,,1,9.50,San Antonio Spurs,rebound,,,,,,,,,,Splitter,,,,,,,,,7-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=16
,,,,,,,,,,1,9.34,San Antonio Spurs,shot,Parker,,,,,,,,,Leonard,3,,,made,,3PT Jump Shot,,,10-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=17
,,,,,,,,,,1,9.34,Los Angeles Lakers,timeout,,,,,,,,,,,,,,,,,,,10-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=18
,,,,,,,,,,1,9.18,Los Angeles Lakers,turnover,,,,,,,,,,Howard,,,Lost Ball,,,,,,10-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=22
,,,,,,,,,,1,9.14,San Antonio Spurs,foul,,,,,,,,,,Leonard,,,,,,Offensive Charge,,,10-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=23
,,,,,,,,,,1,9.14,San Antonio Spurs,turnover,,,,,,,,,,Leonard,,,Foul,,,,,,10-2,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=24
,,,,,,,,,,1,9.01,Los Angeles Lakers,shot,Gasol,,,,,,,,,World Peace,3,,,made,,3PT Jump Shot,,,10-5,25,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=25
,,,,,,,,,,1,8.38,San Antonio Spurs,shot,,,,,,,,,,Duncan,,,,missed,,Jump Shot,,,10-5,4,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=26
,,,,,,,,,,1,8.36,Los Angeles Lakers,rebound,,,,,,,,,,Bryant,,,,,,,,,10-5,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=27
,,,,,,,,,,1,8.28,San Antonio Spurs,foul,,,,,,,,,,Leonard,,,,,,Shooting,,,10-5,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=28
,,,,,,,,,,1,8.28,Los Angeles Lakers,free throw,,,,,,,1,,2,World Peace,1,,foul,made,,,,,10-6,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=29
,,,,,,,,,,1,8.28,San Antonio Spurs,substitute,,,,Jackson,,Leonard,,,,,,,,,,,,,10-6,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=31
,,,,,,,,,,1,8.28,Los Angeles Lakers,free throw,,,,,,,2,,2,World Peace,1,,foul,made,,,,,10-7,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=32
,,,,,,,,,,1,8.05,San Antonio Spurs,shot,,,,,,,,,,Parker,,,,missed,,Turnaround Jump Shot,,,10-7,4,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=34
,,,,,,,,,,1,8.05,Los Angeles Lakers,rebound,,,,,,,,,,,,,,,,,,,10-7,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=35
,,,,,,,,,,1,8.05,San Antonio Spurs,foul,,,,,,,,,,Splitter,,,,,,Loose ball,,,10-7,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=36
,,,,,,,,,,1,7.49,Los Angeles Lakers,shot,Bryant,,,,,,,,,Gasol,2,,,made,,Jump Shot,,,10-9,18,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=38
,,,,,,,,,,1,7.26,San Antonio Spurs,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,10-9,25,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=39
,,,,,,,,,,1,7.25,Los Angeles Lakers,rebound,,,,,,,,,,Howard,,,,,,,,,10-9,,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=40
,,,,,,,,,,1,7.14,Los Angeles Lakers,shot,Bryant,,,,,,,,,Howard,2,,,made,,Alley Oop Dunk,,,10-11,3,http://stats.nba.com/cvp.html?GameID=0021200108&GameEventID=41
