a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.41,San Antonio Spurs,shot,Green,,,,,,,,,Duncan,2,,,made,,Running Bank Shot,,,0-2,7,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=2
,,,,,,,,,,1,11.25,Golden State Warriors,shot,Landry,,,,,,,,,Thompson,2,,,made,,Jump Shot,,,2-2,15,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=3
,,,,,,,,,,1,11.02,San Antonio Spurs,shot,Parker,,,,,,,,,Duncan,2,,,made,,Jump Shot,,,2-4,18,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=4
,,,,,,,,,,1,10.49,Golden State Warriors,shot,Curry,,,,,,,,,Barnes,3,,,made,,3PT Jump Shot,,,5-4,25,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=5
,,,,,,,,,,1,10.31,San Antonio Spurs,shot,,,,,,,,,,Duncan,,,,missed,,Jump Shot,,,5-4,6,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=6
,,,,,,,,,,1,10.30,Golden State Warriors,rebound,,,,,,,,,,Barnes,,,,,,,,,5-4,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=7
,,,,,,,,,,1,10.20,Golden State Warriors,shot,,,,,,,,,,Curry,,,,missed,,3PT Jump Shot,,,5-4,25,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=8
,,,,,,,,,,1,10.18,San Antonio Spurs,rebound,,,,,,,,,,Leonard,,,,,,,,,5-4,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=9
,,,,,,,,,,1,10.06,Golden State Warriors,foul,,,,,,,,,,Landry,,,,,,Shooting Block,,,5-4,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=10
,,,,,,,,,,1,10.06,San Antonio Spurs,free throw,,,,,,,1,,2,Green,1,,foul,made,,,,,5-5,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=11
,,,,,,,,,,1,10.06,San Antonio Spurs,free throw,,,,,,,2,,2,Green,1,,foul,made,,,,,5-6,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=13
,,,,,,,,,,1,9.50,Golden State Warriors,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,5-6,15,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=15
,,,,,,,,,,1,9.48,Golden State Warriors,rebound,,,,,,,,,,Landry,,,,,,,,,5-6,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=16
,,,,,,,,,,1,9.48,San Antonio Spurs,foul,,,,,,,,,,Duncan,,,,,,Shooting,,,5-6,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=17
,,,,,,,,,,1,9.48,Golden State Warriors,free throw,,,,,,,1,,2,Landry,1,,foul,made,,,,,6-6,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=18
,,,,,,,,,,1,9.48,Golden State Warriors,free throw,,,,,,,2,,2,Landry,1,,foul,made,,,,,7-6,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=20
,,,,,,,,,,1,9.27,San Antonio Spurs,shot,,,,,,,,,,Duncan,2,,,made,,Turnaround Bank Shot,,,7-8,7,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=24
,,,,,,,,,,1,9.12,Golden State Warriors,shot,Barnes,,,,,,,,,Landry,2,,,made,,Jump Shot,,,9-8,9,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=26
,,,,,,,,,,1,8.54,San Antonio Spurs,shot,,,,,,,,,,Duncan,,,,missed,,Jump Shot,,,9-8,18,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=27
,,,,,,,,,,1,8.53,Golden State Warriors,rebound,,,,,,,,,,Landry,,,,,,,,,9-8,,http://stats.nba.com/cvp.html?GameID=0041200235&GameEventID=28
