a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.39,Boston Celtics,shot,,,,,,,,,,Garnett,,,,missed,,Jump Shot,,,,19,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=2
,,,,,,,,,,1,11.39,Orlando Magic,rebound,,,,,,,,,,Nicholson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=3
,,,,,,,,,,1,11.24,Orlando Magic,shot,Nelson,,,,,,,,,Nicholson,2,,,made,,Turnaround Hook Shot,,,2-0,9,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=4
,,,,,,,,,,1,11.06,Boston Celtics,shot,,,,,,,,,,Bradley,,,,missed,,Jump Shot,,,2-0,19,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=5
,,,,,,,,,,1,11.05,Orlando Magic,rebound,,,,,,,,,,Vucevic,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=6
,,,,,,,,,,1,10.49,Orlando Magic,shot,,,,,,,,,,Harkless,,,,missed,,3PT Jump Shot,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=7
,,,,,,,,,,1,10.48,Boston Celtics,rebound,,,,,,,,,,Bass,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=8
,,,,,,,,,,1,10.39,Boston Celtics,shot,,,,,,,,,,Bradley,,,,missed,,Jump Shot,,,2-0,20,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=9
,,,,,,,,,,1,10.38,Boston Celtics,rebound,,,,,,,,,,Garnett,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=10
,,,,,,,,,,1,10.30,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,3PT Jump Shot,,,2-0,27,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=11
,,,,,,,,,,1,10.29,Orlando Magic,rebound,,,,,,,,,,Nicholson,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=12
,,,,,,,,,,1,10.18,Orlando Magic,shot,,,,,,,,,,Nelson,2,,,made,,Pullup Jump Shot,,,4-0,20,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=13
,,,,,,,,,,1,10.01,Boston Celtics,shot,,,,,,,,,,Lee,,,,missed,,Driving Dunk,,,4-0,1,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=14
,,,,,,,,,,1,10.00,Boston Celtics,rebound,,,,,,,,,,Garnett,,,,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=15
,,,,,,,,,,1,9.55,Boston Celtics,shot,,,,,,,,,,Bradley,,,,missed,,3PT Jump Shot,,,4-0,25,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=16
,,,,,,,,,,1,9.54,Boston Celtics,rebound,,,,,,,,,,Bass,,,,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=17
,,,,,,,,,,1,9.40,Boston Celtics,shot,Pierce,,,,,,,,,Bass,2,,,made,,Jump Shot,,,4-2,17,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=18
,,,,,,,,,,1,9.20,Orlando Magic,shot,,,,,,,,,,Nicholson,,,,missed,,Jump Shot,,,4-2,18,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=19
,,,,,,,,,,1,9.18,Boston Celtics,rebound,,,,,,,,,,Pierce,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=20
,,,,,,,,,,1,9.05,Boston Celtics,shot,,,,,,,,,,Lee,,,,missed,,3PT Jump Shot,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=21
,,,,,,,,,,1,8.59,Orlando Magic,rebound,,,,,,,,,,Vucevic,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=22
,,,,,,,,,,1,8.53,Orlando Magic,shot,,,,,,,,,,Redick,,,,missed,,Jump Shot,,,4-2,17,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=23
,,,,,,,,,,1,8.53,Boston Celtics,rebound,,,,,,,,,,Pierce,,,,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=24
,,,,,,,,,,1,8.44,Boston Celtics,shot,,,,,,,,,,Lee,2,,,made,,Running Layup,,,4-4,1,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=25
,,,,,,,,,,1,8.23,Orlando Magic,shot,Redick,,,,,,,,,Nicholson,2,,,made,,Driving Reverse Layup,,,6-4,1,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=26
,,,,,,,,,,1,8.14,Boston Celtics,shot,,,,,,,,,,Bradley,2,,,made,,Pullup Jump Shot,,,6-6,19,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=27
,,,,,,,,,,1,7.58,Orlando Magic,shot,,,,,,,,,,Redick,,,,missed,,3PT Jump Shot,,,6-6,26,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=28
,,,,,,,,,,1,7.55,Boston Celtics,rebound,,,,,,,,,,Bass,,,,,,,,,6-6,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=29
,,,,,,,,,,1,7.49,Orlando Magic,foul,,,,,,,,,,Harkless,,,,,,Personal,,,6-6,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=30
,,,,,,,,,,1,7.39,Boston Celtics,shot,,,,,,,,,,Pierce,,,,missed,,Layup,,,6-6,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=31
,,,,,,,,,,1,7.38,Orlando Magic,rebound,,,,,,,,,,Nicholson,,,,,,,,,6-6,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=32
,,,,,,,,,,1,7.31,Orlando Magic,shot,,,,,,,,,,Nelson,,,,missed,,3PT Jump Shot,,,6-6,25,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=33
,,,,,,,,,,1,7.30,Orlando Magic,rebound,,,,,,,,,,Vucevic,,,,,,,,,6-6,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=34
,,,,,,,,,,1,7.29,Orlando Magic,turnover,,,,,,,,,,Nicholson Out of Bounds,,,Lost Ball,,,,,,6-6,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=35
,,,,,,,,,,1,7.19,Orlando Magic,foul,,,,,,,,,,Harkless,,,,,,Shooting,,,6-6,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=36
,,,,,,,,,,1,7.19,Boston Celtics,free throw,,,,,,,1,,2,Pierce,1,,foul,made,,,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=37
,,,,,,,,,,1,7.19,Orlando Magic,substitute,,,,Jones,,Harkless,,,,,,,,,,,,,6-7,,http://stats.nba.com/cvp.html?GameID=0021200686&GameEventID=39
