a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.46,Brooklyn Nets,shot,,,,,,,,,,Wallace,,,,missed,,3PT Jump Shot,,,,24,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=2
,,,,,,,,,,1,11.45,Orlando Magic,rebound,,,,,,,,,,Afflalo,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=3
,,,,,,,,,,1,11.41,Orlando Magic,shot,,,,,,,,,,Afflalo,2,,,made,,Driving Layup,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=4
,,,,,,,,,,1,11.20,Brooklyn Nets,shot,,,,,,,,,,D. Williams,,,,missed,,Jump Shot,,,0-2,21,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=5
,,,,,,,,,,1,11.19,Orlando Magic,rebound,,,,,,,,,,Harkless,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=6
,,,,,,,,,,1,11.06,Orlando Magic,shot,,,,,,,,,,Vucevic,,,,missed,,Hook Shot,,,0-2,5,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=7
,,,,,,,,,,1,11.05,Brooklyn Nets,rebound,,,,,,,,,,Humphries,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=8
,,,,,,,,,,1,10.50,Brooklyn Nets,shot,,,,,,,,,,D. Williams,,,,missed,,Floating Jump Shot,,,0-2,10,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=9
,,,,,,,,,,1,10.48,Orlando Magic,rebound,,,,,,,,,,Moore,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=10
,,,,,,,,,,1,10.33,Orlando Magic,shot,,,,,,,,,,Vucevic,,,,missed,,Jump Shot,,,0-2,17,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=11
,,,,,,,,,,1,10.32,Brooklyn Nets,rebound,,,,,,,,,,Blatche,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=12
,,,,,,,,,,1,10.22,Brooklyn Nets,shot,D. Williams,,,,,,,,,Johnson,2,,,made,,Jump Shot,,,2-2,16,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=13
,,,,,,,,,,1,10.06,Orlando Magic,shot,,,,,,,,,,Harkless,2,,,made,,Driving Layup,,,2-4,1,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=14
,,,,,,,,,,1,9.57,Brooklyn Nets,turnover,,,,,,,,,,D. Williams,,,Bad Pass,,Harkless,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=15
,,,,,,,,,,1,9.41,Orlando Magic,shot,,,Blatche,,,,,,,Vucevic,,,,missed,,Layup,,,2-4,2,http://stats.nba.com/cvp.html?GameID=0021200224&GameEventID=16
