a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Phoenix Suns,jumpball,,Asik,,,Morris,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=1
,,,,,,,,,,1,11.34,Houston Rockets,shot,,,,,,,,,,Smith,,,,missed,,Layup,,,,2,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=2
,,,,,,,,,,1,11.33,Houston Rockets,rebound,,,,,,,,,,Smith,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=3
,,,,,,,,,,1,11.30,Houston Rockets,shot,,,,,,,,,,Smith,2,,,made,,Layup,,,2-0,3,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=4
,,,,,,,,,,1,11.11,Phoenix Suns,shot,,,,,,,,,,Morris,,,,missed,,Fadeaway Jumper,,,2-0,10,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=5
,,,,,,,,,,1,11.10,Houston Rockets,rebound,,,,,,,,,,Asik,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=6
,,,,,,,,,,1,11.01,Houston Rockets,shot,,,,,,,,,,Parsons,,,,missed,,3PT Jump Shot,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=7
,,,,,,,,,,1,11.00,Phoenix Suns,rebound,,,,,,,,,,,,,,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=8
,,,,,,,,,,1,10.46,Phoenix Suns,shot,Dragic,,,,,,,,,Scola,2,,,made,,Jump Shot,,,2-2,12,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=9
,,,,,,,,,,1,10.35,Houston Rockets,shot,Asik,,,,,,,,,Lin,3,,,made,,3PT Jump Shot,,,5-2,25,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=10
,,,,,,,,,,1,10.21,Phoenix Suns,shot,Morris,,,,,,,,,Dragic,2,,,made,,Layup,,,5-4,1,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=11
,,,,,,,,,,1,10.09,Houston Rockets,shot,,,,,,,,,,Parsons,,,,missed,,Running Jump Shot,,,5-4,7,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=12
,,,,,,,,,,1,10.07,Phoenix Suns,rebound,,,,,,,,,,Morris,,,,,,,,,5-4,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=13
,,,,,,,,,,1,9.59,Phoenix Suns,shot,,,,,,,,,,Tucker,,,,missed,,3PT Jump Shot,,,5-4,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=14
,,,,,,,,,,1,9.58,Phoenix Suns,rebound,,,,,,,,,,,,,,,,,,,5-4,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=15
,,,,,,,,,,1,9.58,Houston Rockets,foul,,,,,,,,,,Smith,,,,,,Loose ball,,,5-4,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=16
,,,,,,,,,,1,9.46,Phoenix Suns,shot,Scola,,,,,,,,,W. Johnson,2,,,made,,Jump Shot,,,5-6,21,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=17
,,,,,,,,,,1,9.39,Houston Rockets,shot,Parsons,,,,,,,,,Asik,2,,,made,,Dunk,,,7-6,1,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=18
,,,,,,,,,,1,9.23,Phoenix Suns,shot,Dragic,,,,,,,,,Morris,3,,,made,,3PT Jump Shot,,,7-9,25,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=19
,,,,,,,,,,1,9.07,Phoenix Suns,foul,,,,,,,,,,Dragic,,,,,,Personal Block,,,7-9,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=20
,,,,,,,,,,1,8.54,Houston Rockets,shot,,,,,,,,,,Lin,,,,missed,,Jump Shot,,,7-9,11,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=21
,,,,,,,,,,1,8.53,Phoenix Suns,rebound,,,,,,,,,,Scola,,,,,,,,,7-9,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=22
,,,,,,,,,,1,8.48,Phoenix Suns,shot,,,,,,,,,,Scola,2,,,made,,Running Jump Shot,,,7-11,3,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=23
,,,,,,,,,,1,8.48,Houston Rockets,foul,,,,,,,,,,Smith,,,,,,Shooting,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=24
,,,,,,,,,,1,8.48,Houston Rockets,substitute,,,,Jones,,Smith,,,,,,,,,,,,,7-11,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=25
,,,,,,,,,,1,8.48,Phoenix Suns,free throw,,,,,,,1,,1,Scola,1,,foul,made,,,,,7-12,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=26
,,,,,,,,,,1,8.40,Houston Rockets,turnover,,,,,,,,,,Parsons,,,Bad Pass,,,,,,7-12,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=28
,,,,,,,,,,1,8.30,Phoenix Suns,shot,,,,,,,,,,Dragic,,,,missed,,Driving Layup,,,7-12,1,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=29
,,,,,,,,,,1,8.29,Houston Rockets,rebound,,,,,,,,,,Asik,,,,,,,,,7-12,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=30
,,,,,,,,,,1,8.23,Phoenix Suns,violation,,,,,,,,,,Scola,,,Defensive Goaltending,,,,,,7-12,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=32
,,,,,,,,,,1,8.23,Houston Rockets,shot,,,,,,,,,,Harden,2,,,made,,Layup,,,9-12,2,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=31
,,,,,,,,,,1,8.11,Phoenix Suns,shot,Dragic,,,,,,,,,Scola,2,,,made,,Jump Shot,,,9-14,19,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=33
,,,,,,,,,,1,7.59,Houston Rockets,shot,,,,,,,,,,Harden,,,,missed,,Driving Jump Shot,,,9-14,3,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=34
,,,,,,,,,,1,7.58,Phoenix Suns,rebound,,,,,,,,,,Scola,,,,,,,,,9-14,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=35
,,,,,,,,,,1,7.54,Phoenix Suns,turnover,,,,,,,,,,Scola,,,Lost Ball,,Harden,,,,9-14,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=36
,,,,,,,,,,1,7.51,Houston Rockets,shot,,,,,,,,,,Harden,2,,,made,,Dunk,,,11-14,1,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=37
,,,,,,,,,,1,7.38,Phoenix Suns,turnover,,,,,,,,,,W. Johnson,,,Bad Pass,,Asik,,,,11-14,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=38
,,,,,,,,,,1,7.27,Houston Rockets,shot,,,,,,,,,,Parsons,2,,,made,,Layup,,,13-14,1,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=39
,,,,,,,,,,1,7.16,Phoenix Suns,shot,Dragic,,,,,,,,,Scola,2,,,made,,Jump Shot,,,13-16,19,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=40
,,,,,,,,,,1,6.54,Houston Rockets,shot,,,,,,,,,,Asik,2,,,made,,Dunk,,,15-16,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=41
,,,,,,,,,,1,6.37,Phoenix Suns,shot,Dragic,,,,,,,,,Tucker,2,,,made,,Jump Shot,,,15-18,19,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=42
,,,,,,,,,,1,6.25,Houston Rockets,shot,Lin,,,,,,,,,Parsons,3,,,made,,3PT Jump Shot,,,18-18,25,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=43
,,,,,,,,,,1,6.12,Houston Rockets,foul,,,,,,,,,,Asik,,,,,,Shooting,,,18-18,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=45
,,,,,,,,,,1,6.12,Phoenix Suns,free throw,,,,,,,1,,2,Scola,1,,foul,made,,,,,18-19,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=46
,,,,,,,,,,1,6.12,Phoenix Suns,free throw,,,,,,,2,,2,Scola,1,,foul,made,,,,,18-20,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=48
,,,,,,,,,,1,5.48,Houston Rockets,shot,,,,,,,,,,Lin,,,,missed,,3PT Jump Shot,,,18-20,25,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=50
,,,,,,,,,,1,5.47,Phoenix Suns,rebound,,,,,,,,,,Morris,,,,,,,,,18-20,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=51
,,,,,,,,,,1,5.44,Phoenix Suns,turnover,,,,,,,,,,Morris,,,Step Out of Bounds,,,,,,18-20,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=52
,,,,,,,,,,1,5.44,Phoenix Suns,timeout,,,,,,,,,,,,,,,,,,,18-20,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=53
,,,,,,,,,,1,5.39,Houston Rockets,shot,,,,,,,,,,Harden,,,,missed,,3PT Jump Shot,,,18-20,25,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=57
,,,,,,,,,,1,5.38,Phoenix Suns,rebound,,,,,,,,,,Morris,,,,,,,,,18-20,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=58
,,,,,,,,,,1,5.28,Houston Rockets,foul,,,,,,,,,,Lin,,,,,,Personal Block,,,18-20,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=59
,,,,,,,,,,1,5.21,Phoenix Suns,shot,Dragic,,,,,,,,,Scola,2,,,made,,Jump Shot,,,18-22,19,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=60
,,,,,,,,,,1,4.59,Houston Rockets,shot,,,,,,,,,,Harden,2,,,made,,Floating Jump Shot,,,20-22,6,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=61
,,,,,,,,,,1,4.50,Phoenix Suns,shot,Dragic,,,,,,,,,W. Johnson,3,,,made,,3PT Jump Shot,,,20-25,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=62
,,,,,,,,,,1,4.44,Houston Rockets,timeout,,,,,,,,,,,,,,,,,,,20-25,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=63
,,,,,,,,,,1,4.36,Houston Rockets,shot,,,,,,,,,,Lin,,,,missed,,3PT Jump Shot,,,20-25,25,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=67
,,,,,,,,,,1,4.35,Houston Rockets,rebound,,,,,,,,,,Asik,,,,,,,,,20-25,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=68
,,,,,,,,,,1,4.31,Houston Rockets,turnover,,,,,,,,,,Asik,,,Bad Pass,,Dragic,,,,20-25,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=69
,,,,,,,,,,1,4.28,Phoenix Suns,shot,,,,,,,,,,Dragic,2,,,made,,Layup,,,20-27,1,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=70
,,,,,,,,,,1,4.14,Houston Rockets,shot,,,,,,,,,,Harden,2,,,made,,Driving Layup,,,22-27,1,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=71
,,,,,,,,,,1,4.14,Phoenix Suns,foul,,,,,,,,,,Scola,,,,,,Shooting,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=72
,,,,,,,,,,1,4.14,Houston Rockets,substitute,,,,Motiejunas,,Asik,,,,,,,,,,,,,22-27,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=73
,,,,,,,,,,1,4.14,Houston Rockets,free throw,,,,,,,1,,1,Harden,1,,foul,made,,,,,23-27,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=74
,,,,,,,,,,1,3.55,Phoenix Suns,shot,,,,,,,,,,Dragic,2,,,made,,Pullup Jump Shot,,,23-29,10,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=76
,,,,,,,,,,1,3.37,Houston Rockets,shot,,,,,,,,,,Lin,,,,missed,,3PT Jump Shot,,,23-29,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=77
,,,,,,,,,,1,3.37,Houston Rockets,rebound,,,,,,,,,,Motiejunas,,,,,,,,,23-29,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=88
,,,,,,,,,,1,3.37,Houston Rockets,shot,,,,,,,,,,Motiejunas,,,,missed,,Tip Shot,,,23-29,3,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=89
,,,,,,,,,,1,3.33,Phoenix Suns,rebound,,,,,,,,,,W. Johnson,,,,,,,,,23-29,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=80
,,,,,,,,,,1,3.30,Phoenix Suns,shot,,,,,,,,,,Tucker,2,,,made,,Driving Layup,,,23-31,1,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=81
,,,,,,,,,,1,3.13,Houston Rockets,shot,,,,,,,,,,Jones,,,,missed,,Driving Jump Shot,,,23-31,4,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=82
,,,,,,,,,,1,3.09,Phoenix Suns,rebound,,,,,,,,,,Scola,,,,,,,,,23-31,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=83
,,,,,,,,,,1,3.04,Phoenix Suns,shot,,,Parsons,,,,,,,W. Johnson,,,,missed,,Jump Shot,,,23-31,19,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=84
,,,,,,,,,,1,3.01,Phoenix Suns,rebound,,,,,,,,,,Scola,,,,,,,,,23-31,,http://stats.nba.com/cvp.html?GameID=0021201211&GameEventID=85
