a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Brooklyn Nets,jumpball,,Ezeli,,,Blatche,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=1
,,,,,,,,,,1,11.48,Golden State Warriors,shot,,,,,,,,,,Ezeli,,,,missed,,Jump Shot,,,,13,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=3
,,,,,,,,,,1,11.45,Golden State Warriors,rebound,,,,,,,,,,Thompson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=4
,,,,,,,,,,1,11.44,Golden State Warriors,shot,,,,,,,,,,Thompson,3,,,made,,3PT Jump Shot,,,3-0,25,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=5
,,,,,,,,,,1,11.17,Brooklyn Nets,shot,,,,,,,,,,D. Williams,2,,,made,,Fadeaway Jumper,,,3-2,18,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=6
,,,,,,,,,,1,10.55,Golden State Warriors,shot,,,,,,,,,,Thompson,,,,missed,,3PT Jump Shot,,,3-2,27,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=7
,,,,,,,,,,1,10.53,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=8
,,,,,,,,,,1,10.44,Golden State Warriors,shot,,,,,,,,,,Ezeli,,,,missed,,Layup,,,3-2,3,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=9
,,,,,,,,,,1,10.42,Brooklyn Nets,rebound,,,,,,,,,,Blatche,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=10
,,,,,,,,,,1,10.36,Brooklyn Nets,shot,,,,,,,,,,Johnson,,,,missed,,3PT Jump Shot,,,3-2,26,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=11
,,,,,,,,,,1,10.36,Brooklyn Nets,rebound,,,,,,,,,,,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=12
,,,,,,,,,,1,10.33,Brooklyn Nets,shot,,,,,,,,,,D. Williams,,,,missed,,Jump Shot,,,3-2,15,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=13
,,,,,,,,,,1,10.31,Golden State Warriors,rebound,,,,,,,,,,Ezeli,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=14
,,,,,,,,,,1,10.21,Golden State Warriors,shot,,,,,,,,,,Lee,,,,missed,,Jump Shot,,,3-2,16,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=15
,,,,,,,,,,1,10.20,Golden State Warriors,rebound,,,,,,,,,,Lee,,,,,,,,,3-2,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=16
,,,,,,,,,,1,10.18,Golden State Warriors,shot,,,,,,,,,,Lee,2,,,made,,Layup,,,5-2,2,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=17
,,,,,,,,,,1,10.06,Brooklyn Nets,shot,,,,,,,,,,Johnson,2,,,made,,Jump Shot,,,5-4,6,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=18
,,,,,,,,,,1,9.42,Golden State Warriors,shot,Curry,,,,,,,,,Lee,2,,,made,,Jump Shot,,,7-4,20,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=19
,,,,,,,,,,1,9.35,Golden State Warriors,violation,,,,,,,,,,Curry,,,Kicked Ball,,,,,,7-4,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=21
,,,,,,,,,,1,9.22,Brooklyn Nets,shot,,,,,,,,,,Johnson,2,,,made,,Turnaround Hook Shot,,,7-6,8,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=22
,,,,,,,,,,1,9.11,Golden State Warriors,shot,Curry,,,,,,,,,Thompson,3,,,made,,3PT Jump Shot,,,10-6,27,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=23
,,,,,,,,,,1,8.58,Brooklyn Nets,shot,D. Williams,,,,,,,,,Johnson,2,,,made,,Jump Shot,,,10-8,12,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=24
,,,,,,,,,,1,8.58,Golden State Warriors,foul,,,,,,,,,,Thompson,,,,,,Shooting,,,10-8,,http://stats.nba.com/cvp.html?GameID=0021200272&GameEventID=25
