a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.38,San Antonio Spurs,turnover,,,,,,,,,,Parker Poss,,,Lost Ball,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=3
,,,,,,,,,,1,11.38,Sacramento Kings,jumpball,,Parker,,,Cousins,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=4
,,,,,,,,,,1,11.20,Sacramento Kings,shot,,,,,,,,,,Cousins,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=5
,,,,,,,,,,1,11.17,San Antonio Spurs,rebound,,,,,,,,,,Blair,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=6
,,,,,,,,,,1,11.08,San Antonio Spurs,shot,,,,,,,,,,Duncan,2,,,made,,Running Bank Shot,,,2-0,14,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=7
,,,,,,,,,,1,10.49,Sacramento Kings,turnover,,,,,,,,,,Johnson,,,Bad Pass,,,,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=8
,,,,,,,,,,1,10.46,Sacramento Kings,foul,,,,,,,,,,Thomas,,,,,,Shooting,,,2-0,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=9
,,,,,,,,,,1,10.46,San Antonio Spurs,free throw,,,,,,,1,,2,Parker,1,,foul,made,,,,,3-0,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=10
,,,,,,,,,,1,10.46,San Antonio Spurs,free throw,,,,,,,2,,2,Parker,1,,foul,made,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=12
,,,,,,,,,,1,10.36,Sacramento Kings,shot,,,,,,,,,,Evans,,,,missed,,Jump Shot,,,4-0,13,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=14
,,,,,,,,,,1,10.35,San Antonio Spurs,rebound,,,,,,,,,,Duncan,,,,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=15
,,,,,,,,,,1,10.31,San Antonio Spurs,turnover,,,,,,,,,,Parker,,,Bad Pass,,,,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=16
,,,,,,,,,,1,10.19,San Antonio Spurs,foul,,,,,,,,,,Blair,,,,,,Shooting Block,,,4-0,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=17
,,,,,,,,,,1,10.19,Sacramento Kings,free throw,,,,,,,1,,2,Cousins,1,,foul,made,,,,,4-1,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=18
,,,,,,,,,,1,10.19,Sacramento Kings,free throw,,,,,,,2,,2,Cousins,1,,foul,made,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=20
,,,,,,,,,,1,10.09,Sacramento Kings,violation,,,,,,,,,,Thompson,,,Kicked Ball,,,,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=23
,,,,,,,,,,1,9.58,Sacramento Kings,foul,,,,,,,,,,Cousins,,,,,,Shooting,,,4-2,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=24
,,,,,,,,,,1,9.58,San Antonio Spurs,free throw,,,,,,,1,,2,Duncan,1,,foul,made,,,,,5-2,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=26
,,,,,,,,,,1,9.58,San Antonio Spurs,free throw,,,,,,,2,,2,Duncan,1,,foul,made,,,,,6-2,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=28
,,,,,,,,,,1,9.42,Sacramento Kings,shot,Cousins,,,,,,,,,Thomas,2,,,made,,Jump Shot,,,6-4,11,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=30
,,,,,,,,,,1,9.33,San Antonio Spurs,turnover,,,,,,,,,,Blair,,,Bad Pass,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=31
,,,,,,,,,,1,9.11,Sacramento Kings,turnover,,,,,,,,,,Thomas,,,Bad Pass,,,,,,6-4,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=32
,,,,,,,,,,1,8.50,San Antonio Spurs,shot,Parker,,,,,,,,,Duncan,2,,,made,,Jump Shot,,,8-4,18,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=33
,,,,,,,,,,1,8.37,Sacramento Kings,shot,Evans,,,,,,,,,Thompson,2,,,made,,Jump Shot,,,8-6,5,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=34
,,,,,,,,,,1,8.22,San Antonio Spurs,shot,,,,,,,,,,Green,,,,missed,,3PT Jump Shot,,,8-6,25,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=35
,,,,,,,,,,1,8.21,Sacramento Kings,rebound,,,,,,,,,,Cousins,,,,,,,,,8-6,,http://stats.nba.com/cvp.html?GameID=0021200078&GameEventID=36
