a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,12.00,Los Angeles Lakers,jumpball,,Zeller,,,Howard,,,,,,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=1
,,,,,,,,,,1,11.45,Los Angeles Lakers,shot,,,,,,,,,,Clark,,,,missed,,Driving Layup,,,,1,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=2
,,,,,,,,,,1,11.44,Los Angeles Lakers,rebound,,,,,,,,,,Clark,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=3
,,,,,,,,,,1,11.44,Cleveland Cavaliers,foul,,,,,,,,,,Thompson,,,,,,Shooting,,,,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=4
,,,,,,,,,,1,11.44,Los Angeles Lakers,free throw,,,,,,,1,,2,Clark,1,,foul,made,,,,,0-1,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=5
,,,,,,,,,,1,11.44,Los Angeles Lakers,free throw,,,,,,,2,,2,Clark,1,,foul,made,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=7
,,,,,,,,,,1,11.25,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,,,,missed,,Jump Shot,,,0-2,5,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=9
,,,,,,,,,,1,11.24,Cleveland Cavaliers,rebound,,,,,,,,,,Thompson,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=10
,,,,,,,,,,1,11.21,Cleveland Cavaliers,shot,,,,,,,,,,Thompson,2,,,made,,Layup,,,2-2,2,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=11
,,,,,,,,,,1,10.57,Los Angeles Lakers,shot,Bryant,,,,,,,,,Nash,2,,,made,,Driving Layup,,,2-4,1,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=12
,,,,,,,,,,1,10.52,Cleveland Cavaliers,turnover,,,,,,,,,,Irving,,,Bad Pass,,Howard,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=13
,,,,,,,,,,1,10.32,Los Angeles Lakers,shot,,,,,,,,,,Howard,,,,missed,,Jump Shot,,,2-4,4,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=14
,,,,,,,,,,1,10.31,Cleveland Cavaliers,rebound,,,,,,,,,,Zeller,,,,,,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=15
,,,,,,,,,,1,10.25,Cleveland Cavaliers,shot,,,,,,,,,,Miles,,,,missed,,3PT Jump Shot,,,2-4,25,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=16
,,,,,,,,,,1,10.20,Los Angeles Lakers,rebound,,,,,,,,,,World Peace,,,,,,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=17
,,,,,,,,,,1,10.09,Los Angeles Lakers,shot,,,,,,,,,,World Peace,,,,missed,,3PT Jump Shot,,,2-4,27,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=18
,,,,,,,,,,1,10.08,Los Angeles Lakers,rebound,,,,,,,,,,Howard,,,,,,,,,2-4,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=20
,,,,,,,,,,1,10.08,Los Angeles Lakers,shot,,,,,,,,,,Howard,2,,,made,,Tip Shot,,,2-6,3,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=19
,,,,,,,,,,1,9.43,Cleveland Cavaliers,shot,,,,,,,,,,Zeller,,,,missed,,Jump Shot,,,2-6,21,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=21
,,,,,,,,,,1,9.41,Los Angeles Lakers,rebound,,,,,,,,,,Nash,,,,,,,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=22
,,,,,,,,,,1,9.37,Los Angeles Lakers,foul,,,,,,,,,,,,,,,,,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=23
,,,,,,,,,,1,9.37,Los Angeles Lakers,turnover,,,,,,,,,,Howard,,,Foul,,,,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=24
,,,,,,,,,,1,9.25,Cleveland Cavaliers,shot,Thompson,,,,,,,,,Miles,2,,,made,,Driving Layup,,,4-6,3,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=25
,,,,,,,,,,1,9.12,Los Angeles Lakers,shot,Bryant,,,,,,,,,Clark,3,,,made,,3PT Jump Shot,,,4-9,25,http://stats.nba.com/cvp.html?GameID=0021200555&GameEventID=26
