a1, a2, a3, a4, a5, h1, h2, h3, h4, h5, quarter, time, team, eventtype, assist, awayjumpball, block, entered, homejumpball, left, numfreeshot, opponent, outof, player, points, possession, reason, result, steal, type, x, y, score, shotdistance, url 
,,,,,,,,,,1,11.46,Brooklyn Nets,shot,,,,,,,,,,Johnson,,,,missed,,Jump Shot,,,,18,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=2
,,,,,,,,,,1,11.45,Chicago Bulls,rebound,,,,,,,,,,Mohammed,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=3
,,,,,,,,,,1,11.28,Chicago Bulls,shot,,,,,,,,,,Mohammed,,,,missed,,Turnaround Jump Shot,,,,8,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=4
,,,,,,,,,,1,11.27,Brooklyn Nets,rebound,,,,,,,,,,Johnson,,,,,,,,,,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=5
,,,,,,,,,,1,11.17,Brooklyn Nets,shot,Johnson,,,,,,,,,Lopez,2,,,made,,Hook Shot,,,0-2,8,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=6
,,,,,,,,,,1,10.54,Chicago Bulls,shot,,,,,,,,,,Gibson,,,,missed,,Jump Shot,,,0-2,14,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=7
,,,,,,,,,,1,10.52,Brooklyn Nets,rebound,,,,,,,,,,Johnson,,,,,,,,,0-2,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=8
,,,,,,,,,,1,10.42,Brooklyn Nets,shot,D. Williams,,,,,,,,,Evans,2,,,made,,Layup,,,0-4,2,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=9
,,,,,,,,,,1,10.23,Chicago Bulls,turnover,,,,,,,,,,Hamilton,,,Bad Pass,,,,,,0-4,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=13
,,,,,,,,,,1,10.12,Brooklyn Nets,shot,Johnson,,,,,,,,,Evans,2,,,made,,Jump Shot,,,0-6,4,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=12
,,,,,,,,,,1,9.47,Chicago Bulls,shot,Hamilton,,,,,,,,,Mohammed,2,,,made,,Jump Shot,,,2-6,9,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=14
,,,,,,,,,,1,9.34,Chicago Bulls,foul,,,,,,,,,,Robinson,,,,,,Personal,,,2-6,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=15
,,,,,,,,,,1,9.21,Brooklyn Nets,shot,,,,,,,,,,D. Williams,2,,,made,,Finger Roll Layup,,,2-8,3,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=16
,,,,,,,,,,1,9.05,Chicago Bulls,shot,Robinson,,,,,,,,,Hamilton,2,,,made,,Jump Shot,,,4-8,15,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=17
,,,,,,,,,,1,8.52,Brooklyn Nets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Shot,,,4-8,13,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=18
,,,,,,,,,,1,8.50,Chicago Bulls,rebound,,,,,,,,,,Robinson,,,,,,,,,4-8,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=19
,,,,,,,,,,1,8.44,Chicago Bulls,shot,,,,,,,,,,Deng,,,,missed,,3PT Jump Shot,,,4-8,26,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=20
,,,,,,,,,,1,8.43,Brooklyn Nets,rebound,,,,,,,,,,Wallace,,,,,,,,,4-8,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=21
,,,,,,,,,,1,8.27,Brooklyn Nets,shot,Lopez,,,,,,,,,D. Williams,3,,,made,,3PT Jump Shot,,,4-11,24,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=22
,,,,,,,,,,1,8.08,Chicago Bulls,shot,Robinson,,,,,,,,,Hamilton,2,,,made,,Jump Shot,,,6-11,18,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=23
,,,,,,,,,,1,7.49,Brooklyn Nets,shot,,,,,,,,,,Johnson,,,,missed,,Jump Shot,,,6-11,21,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=24
,,,,,,,,,,1,7.48,Chicago Bulls,rebound,,,,,,,,,,,,,,,,,,,6-11,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=25
,,,,,,,,,,1,7.30,Chicago Bulls,turnover,,,,,,,,,,Hamilton,,,Bad Pass,,,,,,6-11,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=26
,,,,,,,,,,1,7.11,Brooklyn Nets,shot,,,,,,,,,,Lopez,2,,,made,,Turnaround Fadeaway,,,6-13,6,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=27
,,,,,,,,,,1,6.52,Chicago Bulls,foul,,,,,,,,,,,,,,,,,,,6-13,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=28
,,,,,,,,,,1,6.52,Chicago Bulls,turnover,,,,,,,,,,Mohammed,,,Foul,,,,,,6-13,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=29
,,,,,,,,,,1,6.43,Chicago Bulls,foul,,,,,,,,,,Deng,,,,,,Shooting,,,6-13,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=30
,,,,,,,,,,1,6.43,Brooklyn Nets,free throw,,,,,,,1,,2,Evans,,,foul,missed,,,,,6-13,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=31
,,,,,,,,,,1,6.43,Brooklyn Nets,rebound,,,,,,,,,,,,,,,,,,,6-13,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=32
,,,,,,,,,,1,6.43,Brooklyn Nets,free throw,,,,,,,2,,2,Evans,,,foul,missed,,,,,6-13,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=33
,,,,,,,,,,1,6.42,Chicago Bulls,rebound,,,,,,,,,,Robinson,,,,,,,,,6-13,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=35
,,,,,,,,,,1,6.28,Brooklyn Nets,foul,,,,,,,,,,Johnson,,,,,,Personal Block,,,6-13,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=36
,,,,,,,,,,1,6.22,Chicago Bulls,shot,Robinson,,,,,,,,,Mohammed,2,,,made,,Dunk,,,8-13,2,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=37
,,,,,,,,,,1,6.03,Brooklyn Nets,shot,,,,,,,,,,D. Williams,2,,,made,,Jump Shot,,,8-15,21,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=38
,,,,,,,,,,1,5.54,Chicago Bulls,timeout,,,,,,,,,,,,,,,,,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=39
,,,,,,,,,,1,5.44,Chicago Bulls,shot,,,,,,,,,,Gibson,,,,missed,,Jump Shot,,,8-15,20,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=40
,,,,,,,,,,1,5.43,Chicago Bulls,rebound,,,,,,,,,,Deng,,,,,,,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=41
,,,,,,,,,,1,5.39,Chicago Bulls,shot,,,,,,,,,,Robinson,,,,missed,,3PT Jump Shot,,,8-15,25,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=42
,,,,,,,,,,1,5.37,Brooklyn Nets,rebound,,,,,,,,,,Lopez,,,,,,,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=43
,,,,,,,,,,1,5.27,Brooklyn Nets,shot,,,,,,,,,,Johnson,,,,missed,,3PT Jump Shot,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=44
,,,,,,,,,,1,5.24,Brooklyn Nets,rebound,,,,,,,,,,Wallace,,,,,,,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=45
,,,,,,,,,,1,5.16,Brooklyn Nets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Shot,,,8-15,4,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=46
,,,,,,,,,,1,5.15,Brooklyn Nets,rebound,,,,,,,,,,,,,,,,,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=47
,,,,,,,,,,1,5.06,Brooklyn Nets,shot,,,,,,,,,,D. Williams,,,,missed,,3PT Jump Shot,,,8-15,26,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=49
,,,,,,,,,,1,5.05,Chicago Bulls,rebound,,,,,,,,,,Robinson,,,,,,,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=50
,,,,,,,,,,1,4.49,Chicago Bulls,shot,,,,,,,,,,Gibson,,,,missed,,Jump Shot,,,8-15,16,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=51
,,,,,,,,,,1,4.49,Brooklyn Nets,rebound,,,,,,,,,,Johnson,,,,,,,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=52
,,,,,,,,,,1,4.35,Brooklyn Nets,shot,,,,,,,,,,Evans,,,,missed,,Layup,,,8-15,2,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=53
,,,,,,,,,,1,4.34,Brooklyn Nets,rebound,,,,,,,,,,Evans,,,,,,,,,8-15,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=54
,,,,,,,,,,1,4.32,Brooklyn Nets,shot,,,,,,,,,,Evans,2,,,made,,Layup,,,8-17,3,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=55
,,,,,,,,,,1,4.18,Chicago Bulls,shot,,,,,,,,,,Deng,,,,missed,,Jump Shot,,,8-17,12,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=56
,,,,,,,,,,1,4.16,Brooklyn Nets,rebound,,,,,,,,,,Evans,,,,,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=57
,,,,,,,,,,1,4.07,Brooklyn Nets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Shot,,,8-17,4,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=58
,,,,,,,,,,1,4.06,Chicago Bulls,rebound,,,,,,,,,,,,,,,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=59
,,,,,,,,,,1,4.06,Brooklyn Nets,foul,,,,,,,,,,Evans,,,,,,Loose ball,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=60
,,,,,,,,,,1,4.06,Chicago Bulls,substitute,,,,Butler,,Mohammed,,,,,,,,,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=61
,,,,,,,,,,1,4.06,Chicago Bulls,substitute,,,,Belinelli,,Hamilton,,,,,,,,,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=62
,,,,,,,,,,1,3.52,Chicago Bulls,shot,,,,,,,,,,Robinson,,,,missed,,Jump Shot,,,8-17,3,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=63
,,,,,,,,,,1,3.51,Brooklyn Nets,rebound,,,,,,,,,,Evans,,,,,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=64
,,,,,,,,,,1,3.42,Brooklyn Nets,shot,,,,,,,,,,Lopez,,,,missed,,Jump Shot,,,8-17,3,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=65
,,,,,,,,,,1,3.41,Brooklyn Nets,rebound,,,,,,,,,,Lopez,,,,,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=66
,,,,,,,,,,1,3.40,Chicago Bulls,foul,,,,,,,,,,Gibson,,,,,,Shooting,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=67
,,,,,,,,,,1,3.40,Brooklyn Nets,free throw,,,,,,,1,,2,Lopez,,,foul,missed,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=68
,,,,,,,,,,1,3.40,Brooklyn Nets,rebound,,,,,,,,,,,,,,,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=69
,,,,,,,,,,1,3.40,Brooklyn Nets,substitute,,,,Bogans,,Evans,,,,,,,,,,,,,8-17,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=70
,,,,,,,,,,1,3.40,Brooklyn Nets,free throw,,,,,,,2,,2,Lopez,1,,foul,made,,,,,8-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=71
,,,,,,,,,,1,3.17,Chicago Bulls,shot,,,,,,,,,,Robinson,,,,missed,,Running Jump Shot,,,8-18,12,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=73
,,,,,,,,,,1,3.16,Chicago Bulls,rebound,,,,,,,,,,Deng,,,,,,,,,8-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=74
,,,,,,,,,,1,3.14,Chicago Bulls,shot,,,,,,,,,,Deng,2,,,made,,Layup,,,10-18,2,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=75
,,,,,,,,,,1,3.00,Chicago Bulls,foul,,,,,,,,,,Deng,,,,,,Personal,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=76
,,,,,,,,,,1,3.00,Brooklyn Nets,timeout,,,,,,,,,,,,,,,,,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=77
,,,,,,,,,,1,3.00,Brooklyn Nets,substitute,,,,Brooks,,Johnson,,,,,,,,,,,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=79
,,,,,,,,,,1,2.48,Brooklyn Nets,shot,,,,,,,,,,Brooks,,,,missed,,Finger Roll Layup,,,10-18,4,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=80
,,,,,,,,,,1,2.47,Chicago Bulls,rebound,,,,,,,,,,,,,,,,,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=81
,,,,,,,,,,1,2.36,Chicago Bulls,shot,,,,,,,,,,Deng,,,,missed,,Layup,,,10-18,3,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=82
,,,,,,,,,,1,2.35,Chicago Bulls,rebound,,,,,,,,,,Butler,,,,,,,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=93
,,,,,,,,,,1,2.35,Chicago Bulls,shot,,,,,,,,,,Butler,,,,missed,,Tip Shot,,,10-18,1,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=94
,,,,,,,,,,1,2.34,Brooklyn Nets,rebound,,,,,,,,,,Wallace,,,,,,,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=83
,,,,,,,,,,1,2.24,Brooklyn Nets,turnover,,,,,,,,,,Brooks,,,Bad Pass,,,,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=84
,,,,,,,,,,1,2.16,Chicago Bulls,shot,,,,,,,,,,Deng,,,,missed,,3PT Jump Shot,,,10-18,24,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=85
,,,,,,,,,,1,2.15,Chicago Bulls,rebound,,,,,,,,,,Butler,,,,,,,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=86
,,,,,,,,,,1,2.14,Brooklyn Nets,foul,,,,,,,,,,Lopez,,,,,,Shooting,,,10-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=87
,,,,,,,,,,1,2.14,Chicago Bulls,free throw,,,,,,,1,,2,Deng,1,,foul,made,,,,,11-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=88
,,,,,,,,,,1,2.14,Chicago Bulls,free throw,,,,,,,2,,2,Deng,1,,foul,made,,,,,12-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=91
,,,,,,,,,,1,1.52,Brooklyn Nets,shot,,,,,,,,,,Bogans,,,,missed,,3PT Jump Shot,,,12-18,24,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=95
,,,,,,,,,,1,1.51,Brooklyn Nets,rebound,,,,,,,,,,Brooks,,,,,,,,,12-18,,http://stats.nba.com/cvp.html?GameID=0021200687&GameEventID=96
